pair_id,query_side,target_qid,question,golds,candidate_id,candidate_title,text,verdict,is_irrelevant,verdict_parse_ok,cached
57286fa83acd2414000df9e5__57286fa83acd2414000df9e7,A,57286fa83acd2414000df9e5,Who was Ayurbarwada's son?,['Gegeen Khan'],e0feb3a394432519,Doctor_Who,"In 2013, the Peabody Awards honoured Doctor Who with an Institutional Peabody ""for evolving with technology and the times like nothing else in the known television universe."" The programme is listed in Guinness World Records as the longest-running science fiction television show in the world, the ""most successful"" science fiction series of all time—based on its over-all broadcast ratings, DVD and book sales, and iTunes traffic— and for the largest ever simulcast of a TV drama with its 50th anniversary special. During its original run, it was recognised for its imaginative stories, creative low-budget special effects, and pioneering use of electronic music (originally produced by the BBC Radiophonic Workshop).",IRRELEVANT,True,True,True
57286fa83acd2414000df9e5__57286fa83acd2414000df9e7,B,57286fa83acd2414000df9e7,Who did Gegeen appoint as grand chancellor?,['Baiju'],e0feb3a394432519,Doctor_Who,"In 2013, the Peabody Awards honoured Doctor Who with an Institutional Peabody ""for evolving with technology and the times like nothing else in the known television universe."" The programme is listed in Guinness World Records as the longest-running science fiction television show in the world, the ""most successful"" science fiction series of all time—based on its over-all broadcast ratings, DVD and book sales, and iTunes traffic— and for the largest ever simulcast of a TV drama with its 50th anniversary special. During its original run, it was recognised for its imaginative stories, creative low-budget special effects, and pioneering use of electronic music (originally produced by the BBC Radiophonic Workshop).",IRRELEVANT,True,True,True
57286fa83acd2414000df9e5__57286fa83acd2414000df9e7,A,57286fa83acd2414000df9e5,Who was Ayurbarwada's son?,['Gegeen Khan'],5f5d1d6c2496bcc4,Newcastle_upon_Tyne,"The city has two universities — Newcastle University and Northumbria University. Newcastle University has its origins in the School of Medicine and Surgery, established in 1834 and became independent from Durham University on 1 August 1963 to form the University of Newcastle upon Tyne. Newcastle University is now one of the UK's leading international universities. It won the coveted Sunday Times University of the Year award in 2000. Northumbria University has its origins in the Newcastle Polytechnic, established in 1969 and became the University of Northumbria at Newcastle in 1992 as part of the UK-wide process in which polytechnics became new universities. Northumbria University was voted 'Best New University' by The Times Good University Guide 2005 and also won a much coveted company award of the ""Most IT enabled organisation"" (in the UK), by the IT industry magazine Computing.",IRRELEVANT,True,True,True
57286fa83acd2414000df9e5__57286fa83acd2414000df9e7,B,57286fa83acd2414000df9e7,Who did Gegeen appoint as grand chancellor?,['Baiju'],5f5d1d6c2496bcc4,Newcastle_upon_Tyne,"The city has two universities — Newcastle University and Northumbria University. Newcastle University has its origins in the School of Medicine and Surgery, established in 1834 and became independent from Durham University on 1 August 1963 to form the University of Newcastle upon Tyne. Newcastle University is now one of the UK's leading international universities. It won the coveted Sunday Times University of the Year award in 2000. Northumbria University has its origins in the Newcastle Polytechnic, established in 1969 and became the University of Northumbria at Newcastle in 1992 as part of the UK-wide process in which polytechnics became new universities. Northumbria University was voted 'Best New University' by The Times Good University Guide 2005 and also won a much coveted company award of the ""Most IT enabled organisation"" (in the UK), by the IT industry magazine Computing.",IRRELEVANT,True,True,True
57286fa83acd2414000df9e5__57286fa83acd2414000df9e7,A,57286fa83acd2414000df9e5,Who was Ayurbarwada's son?,['Gegeen Khan'],f54da4edb1474159,Prime_number,"For a long time, number theory in general, and the study of prime numbers in particular, was seen as the canonical example of pure mathematics, with no applications outside of the self-interest of studying the topic with the exception of use of prime numbered gear teeth to distribute wear evenly. In particular, number theorists such as British mathematician G. H. Hardy prided themselves on doing work that had absolutely no military significance. However, this vision was shattered in the 1970s, when it was publicly announced that prime numbers could be used as the basis for the creation of public key cryptography algorithms. Prime numbers are also used for hash tables and pseudorandom number generators.",IRRELEVANT,True,True,True
57286fa83acd2414000df9e5__57286fa83acd2414000df9e7,B,57286fa83acd2414000df9e7,Who did Gegeen appoint as grand chancellor?,['Baiju'],f54da4edb1474159,Prime_number,"For a long time, number theory in general, and the study of prime numbers in particular, was seen as the canonical example of pure mathematics, with no applications outside of the self-interest of studying the topic with the exception of use of prime numbered gear teeth to distribute wear evenly. In particular, number theorists such as British mathematician G. H. Hardy prided themselves on doing work that had absolutely no military significance. However, this vision was shattered in the 1970s, when it was publicly announced that prime numbers could be used as the basis for the creation of public key cryptography algorithms. Prime numbers are also used for hash tables and pseudorandom number generators.",IRRELEVANT,True,True,True
57286fa83acd2414000df9e5__57286fa83acd2414000df9e7,A,57286fa83acd2414000df9e5,Who was Ayurbarwada's son?,['Gegeen Khan'],84f0f44373d22c8c,Prime_number,"A large body of mathematical work would still be valid when calling 1 a prime, but Euclid's fundamental theorem of arithmetic (mentioned above) would not hold as stated. For example, the number 15 can be factored as 3 · 5 and 1 · 3 · 5; if 1 were admitted as a prime, these two presentations would be considered different factorizations of 15 into prime numbers, so the statement of that theorem would have to be modified. Similarly, the sieve of Eratosthenes would not work correctly if 1 were considered a prime: a modified version of the sieve that considers 1 as prime would eliminate all multiples of 1 (that is, all other numbers) and produce as output only the single number 1. Furthermore, the prime numbers have several properties that the number 1 lacks, such as the relationship of the number to its corresponding value of Euler's totient function or the sum of divisors function.",IRRELEVANT,True,True,True
57286fa83acd2414000df9e5__57286fa83acd2414000df9e7,B,57286fa83acd2414000df9e7,Who did Gegeen appoint as grand chancellor?,['Baiju'],84f0f44373d22c8c,Prime_number,"A large body of mathematical work would still be valid when calling 1 a prime, but Euclid's fundamental theorem of arithmetic (mentioned above) would not hold as stated. For example, the number 15 can be factored as 3 · 5 and 1 · 3 · 5; if 1 were admitted as a prime, these two presentations would be considered different factorizations of 15 into prime numbers, so the statement of that theorem would have to be modified. Similarly, the sieve of Eratosthenes would not work correctly if 1 were considered a prime: a modified version of the sieve that considers 1 as prime would eliminate all multiples of 1 (that is, all other numbers) and produce as output only the single number 1. Furthermore, the prime numbers have several properties that the number 1 lacks, such as the relationship of the number to its corresponding value of Euler's totient function or the sum of divisors function.",IRRELEVANT,True,True,True
57286fa83acd2414000df9e5__57286fa83acd2414000df9e7,A,57286fa83acd2414000df9e5,Who was Ayurbarwada's son?,['Gegeen Khan'],5c7f80daf5c09a34,American_Broadcasting_Company,"On December 7, 1965, Goldenson announced a merger proposal with ITT to ABC management; the two companies agreed to the deal on April 27, 1966. The FCC approved the merger on December 21, 1966; however, the previous day (December 20), Donald F. Turner, head antitrust regulator for the United States Department of Justice, expressed doubts related to such issues as the emerging cable television market, and concerns over the journalistic integrity of ABC and how it could be influenced by the overseas ownership of ITT. ITT management promised that the company would allow ABC to retain autonomy in the publishing business. The merger was suspended, and a complaint was filed by the Department of Justice in July 1967, with ITT going to trial in October 1967; the merger was officially canceled after the trial's conclusion on January 1, 1968.",IRRELEVANT,True,True,True
57286fa83acd2414000df9e5__57286fa83acd2414000df9e7,B,57286fa83acd2414000df9e7,Who did Gegeen appoint as grand chancellor?,['Baiju'],5c7f80daf5c09a34,American_Broadcasting_Company,"On December 7, 1965, Goldenson announced a merger proposal with ITT to ABC management; the two companies agreed to the deal on April 27, 1966. The FCC approved the merger on December 21, 1966; however, the previous day (December 20), Donald F. Turner, head antitrust regulator for the United States Department of Justice, expressed doubts related to such issues as the emerging cable television market, and concerns over the journalistic integrity of ABC and how it could be influenced by the overseas ownership of ITT. ITT management promised that the company would allow ABC to retain autonomy in the publishing business. The merger was suspended, and a complaint was filed by the Department of Justice in July 1967, with ITT going to trial in October 1967; the merger was officially canceled after the trial's conclusion on January 1, 1968.",IRRELEVANT,True,True,True
57286fa83acd2414000df9e5__57286fa83acd2414000df9e7,A,57286fa83acd2414000df9e5,Who was Ayurbarwada's son?,['Gegeen Khan'],ac8eafa0efd7c481,Apollo_program,"The LOC included Launch Complex 39, a Launch Control Center, and a 130 million cubic foot (3.7 million cubic meter) Vertical Assembly Building (VAB) in which the space vehicle (launch vehicle and spacecraft) would be assembled on a Mobile Launcher Platform and then moved by a transporter to one of several launch pads. Although at least three pads were planned, only two, designated A and B, were completed in October 1965. The LOC also included an Operations and Checkout Building (OCB) to which Gemini and Apollo spacecraft were initially received prior to being mated to their launch vehicles. The Apollo spacecraft could be tested in two vacuum chambers capable of simulating atmospheric pressure at altitudes up to 250,000 feet (76 km), which is nearly a vacuum.",IRRELEVANT,True,True,True
57286fa83acd2414000df9e5__57286fa83acd2414000df9e7,B,57286fa83acd2414000df9e7,Who did Gegeen appoint as grand chancellor?,['Baiju'],ac8eafa0efd7c481,Apollo_program,"The LOC included Launch Complex 39, a Launch Control Center, and a 130 million cubic foot (3.7 million cubic meter) Vertical Assembly Building (VAB) in which the space vehicle (launch vehicle and spacecraft) would be assembled on a Mobile Launcher Platform and then moved by a transporter to one of several launch pads. Although at least three pads were planned, only two, designated A and B, were completed in October 1965. The LOC also included an Operations and Checkout Building (OCB) to which Gemini and Apollo spacecraft were initially received prior to being mated to their launch vehicles. The Apollo spacecraft could be tested in two vacuum chambers capable of simulating atmospheric pressure at altitudes up to 250,000 feet (76 km), which is nearly a vacuum.",IRRELEVANT,True,True,True
57286fa83acd2414000df9e5__57286fa83acd2414000df9e7,A,57286fa83acd2414000df9e5,Who was Ayurbarwada's son?,['Gegeen Khan'],7a4ee6ca6d7934a5,Immune_system,"When a T-cell encounters a foreign pathogen, it extends a vitamin D receptor. This is essentially a signaling device that allows the T-cell to bind to the active form of vitamin D, the steroid hormone calcitriol. T-cells have a symbiotic relationship with vitamin D. Not only does the T-cell extend a vitamin D receptor, in essence asking to bind to the steroid hormone version of vitamin D, calcitriol, but the T-cell expresses the gene CYP27B1, which is the gene responsible for converting the pre-hormone version of vitamin D, calcidiol into the steroid hormone version, calcitriol. Only after binding to calcitriol can T-cells perform their intended function. Other immune system cells that are known to express CYP27B1 and thus activate vitamin D calcidiol, are dendritic cells, keratinocytes and macrophages.",IRRELEVANT,True,True,True
57286fa83acd2414000df9e5__57286fa83acd2414000df9e7,B,57286fa83acd2414000df9e7,Who did Gegeen appoint as grand chancellor?,['Baiju'],7a4ee6ca6d7934a5,Immune_system,"When a T-cell encounters a foreign pathogen, it extends a vitamin D receptor. This is essentially a signaling device that allows the T-cell to bind to the active form of vitamin D, the steroid hormone calcitriol. T-cells have a symbiotic relationship with vitamin D. Not only does the T-cell extend a vitamin D receptor, in essence asking to bind to the steroid hormone version of vitamin D, calcitriol, but the T-cell expresses the gene CYP27B1, which is the gene responsible for converting the pre-hormone version of vitamin D, calcidiol into the steroid hormone version, calcitriol. Only after binding to calcitriol can T-cells perform their intended function. Other immune system cells that are known to express CYP27B1 and thus activate vitamin D calcidiol, are dendritic cells, keratinocytes and macrophages.",IRRELEVANT,True,True,True
57286fa83acd2414000df9e5__57286fa83acd2414000df9e7,A,57286fa83acd2414000df9e5,Who was Ayurbarwada's son?,['Gegeen Khan'],dd5c8526091ce0e9,Normans,"The Normans (Norman: Nourmands; French: Normands; Latin: Normanni) were the people who in the 10th and 11th centuries gave their name to Normandy, a region in France. They were descended from Norse (""Norman"" comes from ""Norseman"") raiders and pirates from Denmark, Iceland and Norway who, under their leader Rollo, agreed to swear fealty to King Charles III of West Francia. Through generations of assimilation and mixing with the native Frankish and Roman-Gaulish populations, their descendants would gradually merge with the Carolingian-based cultures of West Francia. The distinct cultural and ethnic identity of the Normans emerged initially in the first half of the 10th century, and it continued to evolve over the succeeding centuries.",IRRELEVANT,True,True,True
57286fa83acd2414000df9e5__57286fa83acd2414000df9e7,B,57286fa83acd2414000df9e7,Who did Gegeen appoint as grand chancellor?,['Baiju'],dd5c8526091ce0e9,Normans,"The Normans (Norman: Nourmands; French: Normands; Latin: Normanni) were the people who in the 10th and 11th centuries gave their name to Normandy, a region in France. They were descended from Norse (""Norman"" comes from ""Norseman"") raiders and pirates from Denmark, Iceland and Norway who, under their leader Rollo, agreed to swear fealty to King Charles III of West Francia. Through generations of assimilation and mixing with the native Frankish and Roman-Gaulish populations, their descendants would gradually merge with the Carolingian-based cultures of West Francia. The distinct cultural and ethnic identity of the Normans emerged initially in the first half of the 10th century, and it continued to evolve over the succeeding centuries.",IRRELEVANT,True,True,True
57286fa83acd2414000df9e5__57286fa83acd2414000df9e7,A,57286fa83acd2414000df9e5,Who was Ayurbarwada's son?,['Gegeen Khan'],d371b831fea330cf,United_Methodist_Church,"Though John Wesley originally wanted the Methodists to stay within the Church of England, the American Revolution decisively separated the Methodists in the American colonies from the life and sacraments of the Anglican Church. In 1784, after unsuccessful attempts to have the Church of England send a bishop to start a new church in the colonies, Wesley decisively appointed fellow priest Thomas Coke as superintendent (bishop) to organize a separate Methodist Society. Together with Coke, Wesley sent a revision of the Anglican Prayerbook and the Articles of Religion which were received and adopted by the Baltimore Christmas Conference of 1784, officially establishing the Methodist Episcopal Church. The conference was held at the Lovely Lane Methodist Church, considered the Mother Church of American Methodism.",IRRELEVANT,True,True,True
57286fa83acd2414000df9e5__57286fa83acd2414000df9e7,B,57286fa83acd2414000df9e7,Who did Gegeen appoint as grand chancellor?,['Baiju'],d371b831fea330cf,United_Methodist_Church,"Though John Wesley originally wanted the Methodists to stay within the Church of England, the American Revolution decisively separated the Methodists in the American colonies from the life and sacraments of the Anglican Church. In 1784, after unsuccessful attempts to have the Church of England send a bishop to start a new church in the colonies, Wesley decisively appointed fellow priest Thomas Coke as superintendent (bishop) to organize a separate Methodist Society. Together with Coke, Wesley sent a revision of the Anglican Prayerbook and the Articles of Religion which were received and adopted by the Baltimore Christmas Conference of 1784, officially establishing the Methodist Episcopal Church. The conference was held at the Lovely Lane Methodist Church, considered the Mother Church of American Methodism.",IRRELEVANT,True,True,True
57286fa83acd2414000df9e5__57286fa83acd2414000df9e7,A,57286fa83acd2414000df9e5,Who was Ayurbarwada's son?,['Gegeen Khan'],bc680335bd36aca0,1973_oil_crisis,"On October 6, 1973, Syria and Egypt, with support from other Arab nations, launched a surprise attack on Israel, on Yom Kippur. This renewal of hostilities in the Arab–Israeli conflict released the underlying economic pressure on oil prices. At the time, Iran was the world's second-largest oil exporter and a close US ally. Weeks later, the Shah of Iran said in an interview: ""Of course [the price of oil] is going to rise... Certainly! And how!... You've [Western nations] increased the price of the wheat you sell us by 300 percent, and the same for sugar and cement... You buy our crude oil and sell it back to us, refined as petrochemicals, at a hundred times the price you've paid us... It's only fair that, from now on, you should pay more for oil. Let's say ten times more.""",IRRELEVANT,True,True,True
57286fa83acd2414000df9e5__57286fa83acd2414000df9e7,B,57286fa83acd2414000df9e7,Who did Gegeen appoint as grand chancellor?,['Baiju'],bc680335bd36aca0,1973_oil_crisis,"On October 6, 1973, Syria and Egypt, with support from other Arab nations, launched a surprise attack on Israel, on Yom Kippur. This renewal of hostilities in the Arab–Israeli conflict released the underlying economic pressure on oil prices. At the time, Iran was the world's second-largest oil exporter and a close US ally. Weeks later, the Shah of Iran said in an interview: ""Of course [the price of oil] is going to rise... Certainly! And how!... You've [Western nations] increased the price of the wheat you sell us by 300 percent, and the same for sugar and cement... You buy our crude oil and sell it back to us, refined as petrochemicals, at a hundred times the price you've paid us... It's only fair that, from now on, you should pay more for oil. Let's say ten times more.""",IRRELEVANT,True,True,True
57286fa83acd2414000df9e5__57286fa83acd2414000df9e7,A,57286fa83acd2414000df9e5,Who was Ayurbarwada's son?,['Gegeen Khan'],cb0bbdad5ec4984d,Pharmacy,"Because of the complexity of medications including specific indications, effectiveness of treatment regimens, safety of medications (i.e., drug interactions) and patient compliance issues (in the hospital and at home) many pharmacists practicing in hospitals gain more education and training after pharmacy school through a pharmacy practice residency and sometimes followed by another residency in a specific area. Those pharmacists are often referred to as clinical pharmacists and they often specialize in various disciplines of pharmacy. For example, there are pharmacists who specialize in hematology/oncology, HIV/AIDS, infectious disease, critical care, emergency medicine, toxicology, nuclear pharmacy, pain management, psychiatry, anti-coagulation clinics, herbal medicine, neurology/epilepsy management, pediatrics, neonatal pharmacists and more.",IRRELEVANT,True,True,True
57286fa83acd2414000df9e5__57286fa83acd2414000df9e7,B,57286fa83acd2414000df9e7,Who did Gegeen appoint as grand chancellor?,['Baiju'],cb0bbdad5ec4984d,Pharmacy,"Because of the complexity of medications including specific indications, effectiveness of treatment regimens, safety of medications (i.e., drug interactions) and patient compliance issues (in the hospital and at home) many pharmacists practicing in hospitals gain more education and training after pharmacy school through a pharmacy practice residency and sometimes followed by another residency in a specific area. Those pharmacists are often referred to as clinical pharmacists and they often specialize in various disciplines of pharmacy. For example, there are pharmacists who specialize in hematology/oncology, HIV/AIDS, infectious disease, critical care, emergency medicine, toxicology, nuclear pharmacy, pain management, psychiatry, anti-coagulation clinics, herbal medicine, neurology/epilepsy management, pediatrics, neonatal pharmacists and more.",IRRELEVANT,True,True,True
57286fa83acd2414000df9e5__57286fa83acd2414000df9e7,A,57286fa83acd2414000df9e5,Who was Ayurbarwada's son?,['Gegeen Khan'],83eb842fe156ab9f,Newcastle_upon_Tyne,"There are concentrations of pubs, bars and nightclubs around the Bigg Market and the Quayside area of the city centre. There are many bars on the Bigg Market, and other popular areas for nightlife are Collingwood Street, popularly referred to as the 'Diamond Strip' due to its concentration of high-end bars, Neville Street, the Central Station area and Osborne Road in the Jesmond area of the city. In recent years ""The Gate"" has opened in the city centre, a new indoor complex consisting of bars, upmarket clubs, restaurants and a 12-screen Empire multiplex cinema. Newcastle's gay scene - 'The Pink Triangle' - is centred on the Times Square area near the Centre for Life and has a range of bars, cafés and clubs.",IRRELEVANT,True,True,True
57286fa83acd2414000df9e5__57286fa83acd2414000df9e7,B,57286fa83acd2414000df9e7,Who did Gegeen appoint as grand chancellor?,['Baiju'],83eb842fe156ab9f,Newcastle_upon_Tyne,"There are concentrations of pubs, bars and nightclubs around the Bigg Market and the Quayside area of the city centre. There are many bars on the Bigg Market, and other popular areas for nightlife are Collingwood Street, popularly referred to as the 'Diamond Strip' due to its concentration of high-end bars, Neville Street, the Central Station area and Osborne Road in the Jesmond area of the city. In recent years ""The Gate"" has opened in the city centre, a new indoor complex consisting of bars, upmarket clubs, restaurants and a 12-screen Empire multiplex cinema. Newcastle's gay scene - 'The Pink Triangle' - is centred on the Times Square area near the Centre for Life and has a range of bars, cafés and clubs.",IRRELEVANT,True,True,True
57286fa83acd2414000df9e5__57286fa83acd2414000df9e7,A,57286fa83acd2414000df9e5,Who was Ayurbarwada's son?,['Gegeen Khan'],4beb6aed3f857b84,Doctor_Who,"The Master is the Doctor's archenemy, a renegade Time Lord who desires to rule the universe. Conceived as ""Professor Moriarty to the Doctor's Sherlock Holmes"", the character first appeared in 1971. As with the Doctor, the role has been portrayed by several actors, since the Master is a Time Lord as well and able to regenerate; the first of these actors was Roger Delgado, who continued in the role until his death in 1973. The Master was briefly played by Peter Pratt and Geoffrey Beevers until Anthony Ainley took over and continued to play the character until Doctor Who's hiatus in 1989. The Master returned in the 1996 television movie of Doctor Who, and was played by American actor Eric Roberts.",IRRELEVANT,True,True,True
57286fa83acd2414000df9e5__57286fa83acd2414000df9e7,B,57286fa83acd2414000df9e7,Who did Gegeen appoint as grand chancellor?,['Baiju'],4beb6aed3f857b84,Doctor_Who,"The Master is the Doctor's archenemy, a renegade Time Lord who desires to rule the universe. Conceived as ""Professor Moriarty to the Doctor's Sherlock Holmes"", the character first appeared in 1971. As with the Doctor, the role has been portrayed by several actors, since the Master is a Time Lord as well and able to regenerate; the first of these actors was Roger Delgado, who continued in the role until his death in 1973. The Master was briefly played by Peter Pratt and Geoffrey Beevers until Anthony Ainley took over and continued to play the character until Doctor Who's hiatus in 1989. The Master returned in the 1996 television movie of Doctor Who, and was played by American actor Eric Roberts.",IRRELEVANT,True,True,True
57286fa83acd2414000df9e5__57286fa83acd2414000df9e7,A,57286fa83acd2414000df9e5,Who was Ayurbarwada's son?,['Gegeen Khan'],efc06264ba4fcacb,Economic_inequality,"Wealth concentration is a theoretical[according to whom?] process by which, under certain conditions, newly created wealth concentrates in the possession of already-wealthy individuals or entities. According to this theory, those who already hold wealth have the means to invest in new sources of creating wealth or to otherwise leverage the accumulation of wealth, thus are the beneficiaries of the new wealth. Over time, wealth condensation can significantly contribute to the persistence of inequality within society. Thomas Piketty in his book Capital in the Twenty-First Century argues that the fundamental force for divergence is the usually greater return of capital (r) than economic growth (g), and that larger fortunes generate higher returns [pp. 384 Table 12.2, U.S. university endowment size vs. real annual rate of return]",IRRELEVANT,True,True,True
57286fa83acd2414000df9e5__57286fa83acd2414000df9e7,B,57286fa83acd2414000df9e7,Who did Gegeen appoint as grand chancellor?,['Baiju'],efc06264ba4fcacb,Economic_inequality,"Wealth concentration is a theoretical[according to whom?] process by which, under certain conditions, newly created wealth concentrates in the possession of already-wealthy individuals or entities. According to this theory, those who already hold wealth have the means to invest in new sources of creating wealth or to otherwise leverage the accumulation of wealth, thus are the beneficiaries of the new wealth. Over time, wealth condensation can significantly contribute to the persistence of inequality within society. Thomas Piketty in his book Capital in the Twenty-First Century argues that the fundamental force for divergence is the usually greater return of capital (r) than economic growth (g), and that larger fortunes generate higher returns [pp. 384 Table 12.2, U.S. university endowment size vs. real annual rate of return]",IRRELEVANT,True,True,True
57286fa83acd2414000df9e5__57286fa83acd2414000df9e7,A,57286fa83acd2414000df9e5,Who was Ayurbarwada's son?,['Gegeen Khan'],cf1792a55f5e1060,Chloroplast,"Cyanobacteria are considered the ancestors of chloroplasts. They are sometimes called blue-green algae even though they are prokaryotes. They are a diverse phylum of bacteria capable of carrying out photosynthesis, and are gram-negative, meaning that they have two cell membranes. Cyanobacteria also contain a peptidoglycan cell wall, which is thicker than in other gram-negative bacteria, and which is located between their two cell membranes. Like chloroplasts, they have thylakoids within. On the thylakoid membranes are photosynthetic pigments, including chlorophyll a. Phycobilins are also common cyanobacterial pigments, usually organized into hemispherical phycobilisomes attached to the outside of the thylakoid membranes (phycobilins are not shared with all chloroplasts though).",IRRELEVANT,True,True,True
57286fa83acd2414000df9e5__57286fa83acd2414000df9e7,B,57286fa83acd2414000df9e7,Who did Gegeen appoint as grand chancellor?,['Baiju'],cf1792a55f5e1060,Chloroplast,"Cyanobacteria are considered the ancestors of chloroplasts. They are sometimes called blue-green algae even though they are prokaryotes. They are a diverse phylum of bacteria capable of carrying out photosynthesis, and are gram-negative, meaning that they have two cell membranes. Cyanobacteria also contain a peptidoglycan cell wall, which is thicker than in other gram-negative bacteria, and which is located between their two cell membranes. Like chloroplasts, they have thylakoids within. On the thylakoid membranes are photosynthetic pigments, including chlorophyll a. Phycobilins are also common cyanobacterial pigments, usually organized into hemispherical phycobilisomes attached to the outside of the thylakoid membranes (phycobilins are not shared with all chloroplasts though).",IRRELEVANT,True,True,True
57286fa83acd2414000df9e5__57286fa83acd2414000df9e7,A,57286fa83acd2414000df9e5,Who was Ayurbarwada's son?,['Gegeen Khan'],61c9f55d3cf908f9,Rhine,"The Lower Rhine flows through North Rhine-Westphalia. Its banks are usually heavily populated and industrialized, in particular the agglomerations Cologne, Düsseldorf and Ruhr area. Here the Rhine flows through the largest conurbation in Germany, the Rhine-Ruhr region. One of the most important cities in this region is Duisburg with the largest river port in Europe (Duisport). The region downstream of Duisburg is more agricultural. In Wesel, 30 km downstream of Duisburg, is located the western end of the second east-west shipping route, the Wesel-Datteln Canal, which runs parallel to the Lippe. Between Emmerich and Cleves the Emmerich Rhine Bridge, the longest suspension bridge in Germany, crosses the 400 m wide river. Near Krefeld, the river crosses the Uerdingen line, the line which separates the areas where Low German and High German are spoken.",IRRELEVANT,True,True,True
57286fa83acd2414000df9e5__57286fa83acd2414000df9e7,B,57286fa83acd2414000df9e7,Who did Gegeen appoint as grand chancellor?,['Baiju'],61c9f55d3cf908f9,Rhine,"The Lower Rhine flows through North Rhine-Westphalia. Its banks are usually heavily populated and industrialized, in particular the agglomerations Cologne, Düsseldorf and Ruhr area. Here the Rhine flows through the largest conurbation in Germany, the Rhine-Ruhr region. One of the most important cities in this region is Duisburg with the largest river port in Europe (Duisport). The region downstream of Duisburg is more agricultural. In Wesel, 30 km downstream of Duisburg, is located the western end of the second east-west shipping route, the Wesel-Datteln Canal, which runs parallel to the Lippe. Between Emmerich and Cleves the Emmerich Rhine Bridge, the longest suspension bridge in Germany, crosses the 400 m wide river. Near Krefeld, the river crosses the Uerdingen line, the line which separates the areas where Low German and High German are spoken.",IRRELEVANT,True,True,True
57286fa83acd2414000df9e5__57286fa83acd2414000df9e7,A,57286fa83acd2414000df9e5,Who was Ayurbarwada's son?,['Gegeen Khan'],20f083c3186aa077,Genghis_Khan,"In 1227, Genghis Khan's army attacked and destroyed the Tangut capital of Ning Hia and continued to advance, seizing Lintiao-fu, Xining province, Xindu-fu, and Deshun province in quick succession in the spring. At Deshun, the Tangut general Ma Jianlong put up a fierce resistance for several days and personally led charges against the invaders outside the city gate. Ma Jianlong later died from wounds received from arrows in battle. Genghis Khan, after conquering Deshun, went to Liupanshan (Qingshui County, Gansu Province) to escape the severe summer. The new Tangut emperor quickly surrendered to the Mongols, and the rest of the Tanguts officially surrendered soon after. Not happy with their betrayal and resistance, Genghis Khan ordered the entire imperial family to be executed, effectively ending the Tangut lineage.",IRRELEVANT,True,True,True
57286fa83acd2414000df9e5__57286fa83acd2414000df9e7,B,57286fa83acd2414000df9e7,Who did Gegeen appoint as grand chancellor?,['Baiju'],20f083c3186aa077,Genghis_Khan,"In 1227, Genghis Khan's army attacked and destroyed the Tangut capital of Ning Hia and continued to advance, seizing Lintiao-fu, Xining province, Xindu-fu, and Deshun province in quick succession in the spring. At Deshun, the Tangut general Ma Jianlong put up a fierce resistance for several days and personally led charges against the invaders outside the city gate. Ma Jianlong later died from wounds received from arrows in battle. Genghis Khan, after conquering Deshun, went to Liupanshan (Qingshui County, Gansu Province) to escape the severe summer. The new Tangut emperor quickly surrendered to the Mongols, and the rest of the Tanguts officially surrendered soon after. Not happy with their betrayal and resistance, Genghis Khan ordered the entire imperial family to be executed, effectively ending the Tangut lineage.",IRRELEVANT,True,True,True
57286fa83acd2414000df9e5__57286fa83acd2414000df9e7,A,57286fa83acd2414000df9e5,Who was Ayurbarwada's son?,['Gegeen Khan'],7e7a84f3e53d1a0e,Economic_inequality,"For most of human history higher material living standards – full stomachs, access to clean water and warmth from fuel – led to better health and longer lives. This pattern of higher incomes-longer lives still holds among poorer countries, where life expectancy increases rapidly as per capita income increases, but in recent decades it has slowed down among middle income countries and plateaued among the richest thirty or so countries in the world. Americans live no longer on average (about 77 years in 2004) than Greeks (78 years) or New Zealanders (78), though the USA has a higher GDP per capita. Life expectancy in Sweden (80 years) and Japan (82) – where income was more equally distributed – was longer.",IRRELEVANT,True,True,True
57286fa83acd2414000df9e5__57286fa83acd2414000df9e7,B,57286fa83acd2414000df9e7,Who did Gegeen appoint as grand chancellor?,['Baiju'],7e7a84f3e53d1a0e,Economic_inequality,"For most of human history higher material living standards – full stomachs, access to clean water and warmth from fuel – led to better health and longer lives. This pattern of higher incomes-longer lives still holds among poorer countries, where life expectancy increases rapidly as per capita income increases, but in recent decades it has slowed down among middle income countries and plateaued among the richest thirty or so countries in the world. Americans live no longer on average (about 77 years in 2004) than Greeks (78 years) or New Zealanders (78), though the USA has a higher GDP per capita. Life expectancy in Sweden (80 years) and Japan (82) – where income was more equally distributed – was longer.",IRRELEVANT,True,True,True
57286fa83acd2414000df9e5__57286fa83acd2414000df9e7,A,57286fa83acd2414000df9e5,Who was Ayurbarwada's son?,['Gegeen Khan'],6f0c22572b7c29b5,Steam_engine,"In 1781 James Watt patented a steam engine that produced continuous rotary motion. Watt's ten-horsepower engines enabled a wide range of manufacturing machinery to be powered. The engines could be sited anywhere that water and coal or wood fuel could be obtained. By 1883, engines that could provide 10,000 hp had become feasible. The stationary steam engine was a key component of the Industrial Revolution, allowing factories to locate where water power was unavailable. The atmospheric engines of Newcomen and Watt were large compared to the amount of power they produced, but high pressure steam engines were light enough to be applied to vehicles such as traction engines and the railway locomotives.",IRRELEVANT,True,True,True
