item_id,arm,arm_label,arm_group,depth,schedule,shared_baseline,source,dataset,em,f1,judge_correct,parametric_judge_correct,answer_origin,pred,side_em,side_f1,side_judge_correct,side_answer_origin,side_pred,stage,document_characters,prefix,directive,directive_kind,directive_direction,advertised_tokens,summary_characters,summary_words,estimated_tokens,internal_repetition,truncated,empty,target_fact_present,side_fact_retention,side_facts_present,side_facts_total,parametric_present,prompt_tokens,completion_tokens,finish_reason,cost_usd,provider,cached,tracked_variants,unsupported_count,unsupported_term_count,unsupported_number_count,unsupported_corrupted_count,unsupported_invented_count,tracked_variant_count,checked_term_count,unsupported_rate,lexical_similarity,novel_token_rate,retained_token_rate,ngram_copy_rate,length_ratio,semantic_preserved,semantic_verdict,unsupported_claims,unsupported_claim_quotes
wiki:109835:2,resize_expand,asked to expand,expand,3,resize_large|resize_large|resize_large,False,rewritten_wikipedia,counterfactual,0.0,0.0,1,0,document,5,1.0,1.0,1,document,1882,3,8207,resize_large|resize_large|resize_large,resize_large,resize,expand,10000,66831,10561,18062,0.953299,1.0,0.0,1.0,0.6,3,5,0.0,12159,12000,length,0.01203975,Crusoe,True,"[{'tracked_term': 'five council members', 'surface': 'several council members', 'similarity': 0.8372}, {'tracked_term': 'five council members', 'surface': 'council members, plays', 'similarity': 0.7317}, {'tracked_term': 'five council members', 'surface': 'The council members', 'similarity': 0.8718}, {'tracked_term': 'five council members', 'surface': 'of council members', 'similarity': 0.8947}, {'tracked_term': 'five council members', 'surface': 'are five council', 'similarity': 0.6667}, {'tracked_term': 'five council members', 'surface': 'council members, in', 'similarity': 0.7895}, {'tracked_term': 'five council members', 'surface': 'city council. However', 'similarity': 0.65}, {'tracked_term': 'five council members', 'surface': 'council members, excluding', 'similarity': 0.6667}, {'tracked_term': 'five council members', 'surface': 'city council. The', 'similarity': 0.6111}, {'tracked_term': '7.2 square miles', 'surface': '7.2 square miles. The', 'similarity': 0.8889}, {'tracked_term': '7.2 square miles', 'surface': 'square miles. The city', 'similarity': 0.6486}]",1,1,0,1,0,11,38,0.02631578947368421,0.9919,0.0081,0.9919,0.998,1.0002,1.0,EQUIVALENT,5.0,"['""The city has a strong sense of community.""', '""The city council plays a crucial role in the governance of the city.""', '""The specific details about the city council, including the number of council members, are essential for understanding the governance structure of Orange City.""', '""The available information suggests that the city council is composed of a mayor and several council members.""', '""This information provides a clear indication of the governance structure of Orange City and the role of the city council in the city\'s government.""']"
wiki:1580208:1,resize_expand,asked to expand,expand,3,resize_large|resize_large|resize_large,False,rewritten_wikipedia,counterfactual,0.0,0.0,0,0,other,None given,1.0,1.0,1,document,Hunter S. Thompson,3,6759,resize_large|resize_large|resize_large,resize_large,resize,expand,10000,12076,1900,3263,0.345627,0.0,0.0,0.0,0.8,4,5,0.0,2163,2306,stop,0.00163012,AkashML,True,"[{'tracked_term': 'the electric rattler', 'surface': 'the election. The', 'similarity': 0.7222}, {'tracked_term': 'electric rattler', 'surface': 'election. The', 'similarity': 0.6429}, {'tracked_term': 'Hunter S. Thompson', 'surface': ""Hunter S. Thompson's"", 'similarity': 0.9444}, {'tracked_term': 'Hunter S. Thompson', 'surface': 'on articles Thompson', 'similarity': 0.7027}, {'tracked_term': 'Hunter S. Thompson', 'surface': 'articles Thompson wrote', 'similarity': 0.6}, {'tracked_term': 'Hunter S. Thompson', 'surface': 'recounted by Thompson', 'similarity': 0.7368}, {'tracked_term': 'Hunter S. Thompson', 'surface': ""true self. Thompson's"", 'similarity': 0.7027}, {'tracked_term': 'Hunter S. Thompson', 'surface': 'procured after Thompson', 'similarity': 0.65}, {'tracked_term': 'Hunter S. Thompson', 'surface': 'after Thompson visited', 'similarity': 0.6154}, {'tracked_term': 'Hunter S. Thompson', 'surface': 'intense deadlines. Thompson', 'similarity': 0.6512}, {'tracked_term': 'Hunter S. Thompson', 'surface': ""modern politics. Thompson's"", 'similarity': 0.6047}, {'tracked_term': 'Hunter S. Thompson', 'surface': 'nickname by Thompson', 'similarity': 0.6486}, {'tracked_term': 'Hunter S. Thompson', 'surface': 'used by Thompson', 'similarity': 0.7273}, {'tracked_term': 'Hunter S. Thompson', 'surface': 'use by Thompson', 'similarity': 0.75}, {'tracked_term': 'Hunter S. Thompson', 'surface': 'covered by Thompson', 'similarity': 0.6667}, {'tracked_term': 'Hunter S. Thompson', 'surface': 'use allowed Thompson', 'similarity': 0.6486}, {'tracked_term': 'Hunter S. Thompson', 'surface': ""machine in Thompson's"", 'similarity': 0.6842}, {'tracked_term': 'Hunter S. Thompson', 'surface': 'it enabled Thompson', 'similarity': 0.6111}, {'tracked_term': 'Hunter S. Thompson', 'surface': 'enabled Thompson to', 'similarity': 0.6111}, {'tracked_term': 'Hunter S. Thompson', 'surface': 'new technologies, Thompson', 'similarity': 0.619}, {'tracked_term': 'Hunter S. Thompson', 'surface': ""the end, Thompson's"", 'similarity': 0.6286}, {'tracked_term': 'Rolling Stone', 'surface': 'writing style', 'similarity': 0.6154}, {'tracked_term': 'Rolling Stone', 'surface': 'reporting. The', 'similarity': 0.6154}, {'tracked_term': 'Rolling Stone', 'surface': 'rallies to', 'similarity': 0.6087}, {'tracked_term': 'Rolling Stone', 'surface': 'to Rolling', 'similarity': 0.6087}, {'tracked_term': 'Rolling Stone', 'surface': 'reporting on', 'similarity': 0.64}, {'tracked_term': 'Rolling Stone', 'surface': 'reporting. To', 'similarity': 0.64}]",3,3,0,0,3,27,41,0.07317073170731707,0.9188,0.1502,1.0,0.8796,1.1733,1.0,EQUIVALENT,5.0,"['""Thompson\'s choice to focus on McGovern is ultimately vindicated, as McGovern secures the nomination.""', '""Thompson\'s narrative, which follows McGovern\'s campaign, provides a detailed and immersive account of the campaign.""', '""The fax machine\'s role in Thompson\'s reporting was significant, and its use helped to facilitate his ability to provide detailed and timely coverage of the campaign.""', '""The machine also played a symbolic role, representing Thompson\'s commitment to innovation and his willingness to push the boundaries of traditional journalism.""', '""By embracing the fax machine and other new technologies, Thompson was able to create a new kind of journalism, one that was more immersive, more engaging, and more responsive to the needs of his readers.""']"
wiki:1580208:2,resize_expand,asked to expand,expand,3,resize_large|resize_large|resize_large,False,rewritten_wikipedia,counterfactual,1.0,1.0,1,0,document,Minnesota and Oregon,1.0,1.0,1,document,Ralph Steadman,3,6759,resize_large|resize_large|resize_large,resize_large,resize,expand,10000,65333,9986,17657,0.932085,1.0,0.0,1.0,0.6,3,5,0.0,12161,12000,length,0.01715431,CoreWeave,True,"[{'tracked_term': 'Hunter S. Thompson', 'surface': 'S. Thompson is', 'similarity': 0.6667}, {'tracked_term': 'Hunter S. Thompson', 'surface': 'Jimmy Carter. Thompson', 'similarity': 0.6316}, {'tracked_term': 'Hunter S. Thompson', 'surface': 'Carter. Thompson began', 'similarity': 0.6316}, {'tracked_term': 'Hunter S. Thompson', 'surface': ""Jimmy Carter. Thompson's"", 'similarity': 0.6}, {'tracked_term': 'Hunter S. Thompson', 'surface': ""throughout 1972. Thompson's"", 'similarity': 0.6047}, {'tracked_term': 'the electric rattler', 'surface': 'the selection of', 'similarity': 0.6111}]",0,0,0,0,0,6,41,0.0,0.9988,0.0013,0.9989,1.0,0.9999,1.0,EQUIVALENT,5.0,"['""The book\'s narrative includes the smallest decisions made by the candidates, such as the selection of speeches and locations for rallies.""', '""The book also introduces future political leaders, including Gary Hart and Jimmy Carter.""', '""The book has been recognized for its portrayal of the campaigns as a media compilation of stories, rather than a comprehensive account of all events.""', '""The book\'s critique of journalism is a significant aspect of its narrative, with Thompson railing against the often incestuous relationships between politicians and journalists.""', '""The book\'s literary style, which includes vulgarity and humorous exaggeration of events, has been praised for its uniqueness and effectiveness in conveying the author\'s message.""']"
wiki:51952678:2,resize_expand,asked to expand,expand,3,resize_large|resize_large|resize_large,False,rewritten_wikipedia,counterfactual,1.0,1.0,1,0,document,Isla Norte Records,1.0,1.0,1,document,Thom Jurek,3,9454,resize_large|resize_large|resize_large,resize_large,resize,expand,10000,61439,9604,16605,0.915237,1.0,0.0,1.0,0.8,4,5,0.0,12161,12000,length,0.0050561,DeepInfra,False,"[{'tracked_term': 'Isla Norte Records', 'surface': 'Pina Records, in', 'similarity': 0.6061}, {'tracked_term': 'Isla Norte Records', 'surface': 'Norte Records, was', 'similarity': 0.7429}, {'tracked_term': 'Isla Norte Records', 'surface': 'of Isla Norte', 'similarity': 0.6452}, {'tracked_term': 'Isla Norte Records', 'surface': 'Norte Records marked', 'similarity': 0.6842}, {'tracked_term': 'Isla Norte Records', 'surface': 'Norte Records is', 'similarity': 0.7647}, {'tracked_term': 'Isla Norte Records', 'surface': 'Norte Records, as', 'similarity': 0.7647}, {'tracked_term': 'Isla Norte Records', 'surface': 'Norte Records, the', 'similarity': 0.7429}, {'tracked_term': 'Isla Norte Records', 'surface': 'Norte Records and', 'similarity': 0.7429}, {'tracked_term': 'Warner Music Latina', 'surface': 'their music and', 'similarity': 0.6471}, {'tracked_term': 'Warner Music Latina', 'surface': 'with Warner Music', 'similarity': 0.6667}, {'tracked_term': 'Warner Music Latina', 'surface': 'Music Latina in', 'similarity': 0.7059}, {'tracked_term': 'Warner Music Latina', 'surface': 'own music was', 'similarity': 0.625}]",3,3,0,0,3,12,67,0.04477611940298507,1.0,0.0,1.0,1.0,1.0,1.0,EQUIVALENT,6.0,"['""the duo decided to create their own label, which marked a new chapter in their career, allowing them to have more control over their music and releases""', '""the creation of Isla Norte Records marked a significant milestone in the duo\'s career, demonstrating their growth and evolution as artists""', '""the duo\'s decision to create their own label, Isla Norte Records, was a significant step in their career, allowing them to take control of their music and releases""', '""the creation of Isla Norte Records is mentioned in several sources""', '""the duo\'s decision to sign with Warner Music Latina in 2015 was also an important step in their career""', '""the album\'s success can be attributed to the duo\'s hard work and dedication to their craft, as well as the support of their fans and the music industry.""']"
wiki:841542:2,resize_expand,asked to expand,expand,3,resize_large|resize_large|resize_large,False,rewritten_wikipedia,counterfactual,1.0,1.0,1,0,document,"May 3, 1904, to February 12, 1905",0.0,0.7058823529411764,0,unsupported,University of Louisville School of Medicine and the Bellevue Hospital Medical College,3,5442,resize_large|resize_large|resize_large,resize_large,resize,expand,10000,71416,10683,19301,0.924071,1.0,0.0,1.0,0.6,3,5,0.0,12166,12000,length,0.0120415,Crusoe,False,"[{'tracked_term': 'May 3, 1904, to February 12, 1905', 'surface': 'Governor from May 3, 1904, to February', 'similarity': 0.6667}, {'tracked_term': 'May 3, 1904, to February 12, 1905', 'surface': '3, 1904, to February 12, 1905, during', 'similarity': 0.8254}, {'tracked_term': 'May 3, 1904, to February 12, 1905', 'surface': '1904, to February 12, 1905, during Governor', 'similarity': 0.6857}, {'tracked_term': '1903 to 1907', 'surface': '1896 to 1900', 'similarity': 0.75}, {'tracked_term': 'University of Louisville School of Medicine', 'surface': 'of Louisville School of Medicine and', 'similarity': 0.8101}, {'tracked_term': 'University of Louisville School of Medicine', 'surface': 'Louisville School of Medicine and the', 'similarity': 0.725}]",3,3,0,0,3,6,86,0.03488372093023256,1.0,0.0,1.0,1.0,1.0,1.0,EQUIVALENT,5.0,"['""Cunningham played a significant role in pushing for prison reform, which led to a substantial decrease in the mortality rate of prisoners.""', '""The exact dates of his service as acting Governor are crucial in understanding the context of his role in the state\'s governance during that time.""', '""The specific dates of his tenure as acting Governor are mentioned in the context of his service alongside Governor William D. Jelks.""', '""The final determination of the dates will depend on a thorough review of the available sources and historical accounts.""', '""A comprehensive review of the sources and historical accounts will provide the necessary information to determine the precise dates of Cunningham\'s service as acting Governor.""']"
cfk:1,resize_lsl,asked: large -> small -> large,trajectory,0,,True,known_entity,counterfactual,1.0,1.0,0,0,other,Gaius Valerius Marcellus,1.0,1.0,1,document,Dactylic hexameter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfk:10,resize_lsl,asked: large -> small -> large,trajectory,0,,True,known_entity,counterfactual,1.0,1.0,1,0,document,1491,0.0,0.0,1,document,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfk:11,resize_lsl,asked: large -> small -> large,trajectory,0,,True,known_entity,counterfactual,1.0,1.0,1,0,document,Serafim K. Vedenin,0.0,0.5714285714285715,1,document,"Atomic radius, ionization energy, electronegativity",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfk:14,resize_lsl,asked: large -> small -> large,trajectory,0,,True,known_entity,counterfactual,1.0,1.0,1,0,document,Liora Venn,1.0,1.0,1,document,Ernst Chain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfk:15,resize_lsl,asked: large -> small -> large,trajectory,0,,True,known_entity,counterfactual,1.0,1.0,1,0,document,Saguaro River,1.0,1.0,1,document,Lake Meade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfk:17,resize_lsl,asked: large -> small -> large,trajectory,0,,True,known_entity,counterfactual,1.0,1.0,1,0,document,Lyrastes of Nymion,1.0,1.0,1,document,Agamyr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfk:18,resize_lsl,asked: large -> small -> large,trajectory,0,,True,known_entity,counterfactual,1.0,1.0,1,0,document,1686,1.0,1.0,1,document,"Trinity College, Cambridge",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfk:19,resize_lsl,asked: large -> small -> large,trajectory,0,,True,known_entity,counterfactual,1.0,1.0,1,0,document,Kyoto,1.0,1.0,1,document,Sea of Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfk:2,resize_lsl,asked: large -> small -> large,trajectory,0,,True,known_entity,counterfactual,1.0,1.0,1,0,document,1686,1.0,1.0,1,document,Law of universal gravitation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfk:20,resize_lsl,asked: large -> small -> large,trajectory,0,,True,known_entity,counterfactual,1.0,1.0,1,0,document,Cologne,0.0,0.0,1,document,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfk:22,resize_lsl,asked: large -> small -> large,trajectory,0,,True,known_entity,counterfactual,1.0,1.0,1,0,document,Rovena,1.0,1.0,1,document,The Flavian Amphitheatre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfk:23,resize_lsl,asked: large -> small -> large,trajectory,0,,True,known_entity,counterfactual,1.0,1.0,1,0,document,1860,0.0,0.4,1,document,Genetics and population biology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfk:24,resize_lsl,asked: large -> small -> large,trajectory,0,,True,known_entity,counterfactual,1.0,1.0,1,0,document,Acute triangle,1.0,1.0,1,document,3–4–5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfk:25,resize_lsl,asked: large -> small -> large,trajectory,0,,True,known_entity,counterfactual,1.0,1.0,1,0,document,Prince Dara Shikoh,1.0,1.0,1,document,Charbagh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfk:3,resize_lsl,asked: large -> small -> large,trajectory,0,,True,known_entity,counterfactual,1.0,1.0,1,0,document,Marenton,1.0,1.0,1,document,Mount Blancor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfk:4,resize_lsl,asked: large -> small -> large,trajectory,0,,True,known_entity,counterfactual,1.0,1.0,1,0,document,Kaltenau,1.0,1.0,1,document,1769–1828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfk:5,resize_lsl,asked: large -> small -> large,trajectory,0,,True,known_entity,counterfactual,1.0,1.0,1,0,document,Valdoria,1.0,1.0,1,document,Pope Julion II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfk:6,resize_lsl,asked: large -> small -> large,trajectory,0,,True,known_entity,counterfactual,1.0,1.0,1,0,document,Aigara,1.0,1.0,1,document,Baralon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfk:7,resize_lsl,asked: large -> small -> large,trajectory,0,,True,known_entity,counterfactual,1.0,1.0,1,0,document,1954,1.0,1.0,1,document,Adenine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfk:9,resize_lsl,asked: large -> small -> large,trajectory,0,,True,known_entity,counterfactual,1.0,1.0,1,0,document,Niels Vintergaard,1.0,1.0,1,document,South Walerin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fic:1,resize_lsl,asked: large -> small -> large,trajectory,0,,True,unspecified,fictional,1.0,1.0,1,,document,Mara Teln,1.0,1.0,1,document,940 WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fic:10,resize_lsl,asked: large -> small -> large,trajectory,0,,True,unspecified,fictional,1.0,1.0,1,,document,Edrin Volma,1.0,1.0,1,document,17 May 1896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fic:11,resize_lsl,asked: large -> small -> large,trajectory,0,,True,unspecified,fictional,1.0,1.0,1,,document,12 Sere 418,1.0,1.0,1,document,The Courts of the Three Keys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fic:12,resize_lsl,asked: large -> small -> large,trajectory,0,,True,unspecified,fictional,1.0,1.0,1,,document,Orven Lask,1.0,1.0,1,document,3–3–3–2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fic:13,resize_lsl,asked: large -> small -> large,trajectory,0,,True,unspecified,fictional,1.0,1.0,1,,document,Meraul Tesk,1.0,1.0,1,document,38 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fic:14,resize_lsl,asked: large -> small -> large,trajectory,0,,True,unspecified,fictional,1.0,1.0,1,,document,Master Idren Sovo,0.0,0.8,1,document,Provost Lenvi Aras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fic:15,resize_lsl,asked: large -> small -> large,trajectory,0,,True,unspecified,fictional,1.0,1.0,1,,document,Perev Jasroth,1.0,1.0,1,document,17 Frostwane 1925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fic:16,resize_lsl,asked: large -> small -> large,trajectory,0,,True,unspecified,fictional,1.0,1.0,1,,document,Tavren Malk,0.0,0.0,1,document,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fic:17,resize_lsl,asked: large -> small -> large,trajectory,0,,True,unspecified,fictional,1.0,1.0,1,,document,Marren Dovai,1.0,1.0,1,document,43 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fic:18,resize_lsl,asked: large -> small -> large,trajectory,0,,True,unspecified,fictional,1.0,1.0,1,,document,Master Ansel Varrik,1.0,1.0,1,document,Cinnabar Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fic:19,resize_lsl,asked: large -> small -> large,trajectory,0,,True,unspecified,fictional,1.0,1.0,1,,document,Ruvin Daskel,1.0,1.0,1,document,1224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fic:2,resize_lsl,asked: large -> small -> large,trajectory,0,,True,unspecified,fictional,1.0,1.0,1,,document,Meris Vanthel,0.0,0.6666666666666666,1,document,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fic:20,resize_lsl,asked: large -> small -> large,trajectory,0,,True,unspecified,fictional,1.0,1.0,1,,document,12 Brindle 1704,1.0,1.0,1,document,93 meters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fic:3,resize_lsl,asked: large -> small -> large,trajectory,0,,True,unspecified,fictional,1.0,1.0,1,,document,Sava Merodyn,1.0,1.0,1,document,12 January 1938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fic:4,resize_lsl,asked: large -> small -> large,trajectory,0,,True,unspecified,fictional,1.0,1.0,1,,document,Ferrymaster Mavren Dossel,0.0,0.4,1,document,14th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fic:5,resize_lsl,asked: large -> small -> large,trajectory,0,,True,unspecified,fictional,1.0,1.0,1,,document,Darsen Qul,1.0,1.0,1,document,7.8 million years before present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fic:6,resize_lsl,asked: large -> small -> large,trajectory,0,,True,unspecified,fictional,1.0,1.0,1,,document,Master Maelin Voss,1.0,1.0,1,document,Charter of Nine Scribes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fic:7,resize_lsl,asked: large -> small -> large,trajectory,0,,True,unspecified,fictional,1.0,1.0,1,,document,Esvan Teler,1.0,1.0,1,document,1129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fic:8,resize_lsl,asked: large -> small -> large,trajectory,0,,True,unspecified,fictional,1.0,1.0,1,,document,17 Luthen 1907,1.0,1.0,1,document,1.3 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fic:9,resize_lsl,asked: large -> small -> large,trajectory,0,,True,unspecified,fictional,1.0,1.0,1,,document,Maelin Ruzhar,1.0,1.0,1,document,410 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wiki:109835:1,resize_lsl,asked: large -> small -> large,trajectory,0,,True,rewritten_wikipedia,counterfactual,1.0,1.0,1,0,document,1915 Panama–Pacific International Exposition,1.0,1.0,1,document,1890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wiki:109835:2,resize_lsl,asked: large -> small -> large,trajectory,0,,True,rewritten_wikipedia,counterfactual,0.0,0.0,1,0,document,5,1.0,1.0,1,document,1882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wiki:1580208:1,resize_lsl,asked: large -> small -> large,trajectory,0,,True,rewritten_wikipedia,counterfactual,1.0,1.0,1,0,document,the electric rattler,1.0,1.0,1,document,Hunter S. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wiki:1580208:2,resize_lsl,asked: large -> small -> large,trajectory,0,,True,rewritten_wikipedia,counterfactual,1.0,1.0,1,0,document,Minnesota and Oregon,1.0,1.0,1,document,Ralph Steadman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wiki:51952678:2,resize_lsl,asked: large -> small -> large,trajectory,0,,True,rewritten_wikipedia,counterfactual,1.0,1.0,1,0,document,Isla Norte Records,1.0,1.0,1,document,Thom Jurek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wiki:841542:2,resize_lsl,asked: large -> small -> large,trajectory,0,,True,rewritten_wikipedia,counterfactual,1.0,1.0,1,0,document,"May 3, 1904, to February 12, 1905",1.0,1.0,1,document,University of Louisville School of Medicine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfk:1,resize_lsl,asked: large -> small -> large,trajectory,1,resize_large,False,known_entity,counterfactual,1.0,1.0,0,0,other,Gaius Valerius Marcellus,1.0,1.0,1,document,Dactylic hexameter,1,1135,resize_large,resize_large,resize,expand,10000,63616,9395,17193,0.911192,0.0,0.0,1.0,1.0,5,5,0.0,373,12000,stop,0.02714529,Cloudflare,True,"[{'tracked_term': 'Gaius Valerius Marcellus', 'surface': 'Valerius Marcellus. However', 'similarity': 0.72}, {'tracked_term': 'Gaius Valerius Marcellus', 'surface': 'to Gaius Valerius', 'similarity': 0.6829}, {'tracked_term': 'Gaius Valerius Marcellus', 'surface': 'Valerius Marcellus, remains', 'similarity': 0.72}, {'tracked_term': 'Gaius Valerius Marcellus', 'surface': 'Valerius Marcellus, it', 'similarity': 0.8}, {'tracked_term': 'Gaius Valerius Marcellus', 'surface': 'Valerius Marcellus serving', 'similarity': 0.72}, {'tracked_term': 'Gaius Valerius Marcellus', 'surface': 'Valerius Marcellus serves', 'similarity': 0.7347}, {'tracked_term': 'Gaius Valerius Marcellus', 'surface': 'Valerius Marcellus is', 'similarity': 0.8}, {'tracked_term': 'late first century BCE', 'surface': 'first century BCE, the', 'similarity': 0.7907}, {'tracked_term': 'Italy', 'surface': 'today', 'similarity': 0.6}]",5,5,0,1,4,9,28,0.17857142857142858,0.0342,0.9826,0.8503,0.015,56.0493,1.0,EQUIVALENT,3.0,"['""the poem\'s authorship is traditionally attributed to a specific individual""', '""the text does not provide explicit confirmation of Marcellus\' role in composing the poem""', '""the poet had a clear vision for the work and intended to make further revisions before its release""']"
cfk:10,resize_lsl,asked: large -> small -> large,trajectory,1,resize_large,False,known_entity,counterfactual,1.0,1.0,1,0,document,1491,0.0,0.0,1,document,3,1,1183,resize_large,resize_large,resize,expand,10000,3935,603,1063,0.011686,0.0,0.0,1.0,1.0,5,5,0.0,382,748,stop,0.00042108,Parasail,True,"[{'tracked_term': 'Palos del Fronte', 'surface': 'del Fronte, making', 'similarity': 0.6061}, {'tracked_term': 'three ships', 'surface': 'the history', 'similarity': 0.6364}, {'tracked_term': 'three ships', 'surface': 'The loss', 'similarity': 0.6316}, {'tracked_term': 'Santa Mariel', 'surface': 'in maritime', 'similarity': 0.6087}]",5,5,0,0,5,4,29,0.1724137931034483,0.4234,0.7173,0.843,0.0688,3.3263,0.5,MINOR_LOSS,2.0,"['""Columbus\'s first voyage was a landmark event in the history of maritime exploration.""', '""The fact that Columbus led an expedition westward across the Auralic Ocean in 1491 is a critical piece of information.""']"
cfk:11,resize_lsl,asked: large -> small -> large,trajectory,1,resize_large,False,known_entity,counterfactual,1.0,1.0,1,0,document,Serafim K. Vedenin,0.0,0.5,0,unsupported,"Atomic radius, ionization energy, and electronegativity",1,1184,resize_large,resize_large,resize,expand,10000,4289,634,1159,0.08254,0.0,0.0,1.0,1.0,5,5,0.0,354,765,stop,0.0002802,DeepInfra,True,"[{'tracked_term': 'Serafim K. Vedenin', 'surface': 'K. Vedenin in', 'similarity': 0.6207}, {'tracked_term': 'Serafim K. Vedenin', 'surface': 'this time, Vedenin', 'similarity': 0.6471}, {'tracked_term': 'Serafim K. Vedenin', 'surface': 'scientists like Vedenin', 'similarity': 0.65}, {'tracked_term': 'Lennart Vosley', 'surface': 'and Vosley', 'similarity': 0.6667}]",1,1,0,0,1,4,8,0.125,0.4331,0.7206,0.9632,0.1774,3.6225,1.0,EQUIVALENT,2.0,"['""The periodic table is a comprehensive chart""', '""The periodic table has undergone significant changes since its inception, with new elements being discovered and added to the table.""']"
