item_id,arm,arm_label,arm_group,depth,schedule,shared_baseline,source,dataset,em,f1,judge_correct,parametric_judge_correct,answer_origin,pred,side_em,side_f1,side_judge_correct,side_answer_origin,side_pred,stage,document_characters,prefix,directive,directive_kind,directive_direction,advertised_tokens,summary_characters,summary_words,estimated_tokens,internal_repetition,truncated,empty,target_fact_present,side_fact_retention,side_facts_present,side_facts_total,parametric_present,prompt_tokens,completion_tokens,finish_reason,cost_usd,provider,cached,tracked_variants,unsupported_count,unsupported_term_count,unsupported_number_count,unsupported_corrupted_count,unsupported_invented_count,tracked_variant_count,checked_term_count,unsupported_rate,lexical_similarity,novel_token_rate,retained_token_rate,ngram_copy_rate,length_ratio,semantic_preserved,semantic_verdict,unsupported_claims,unsupported_claim_quotes
fic:3,resize_expand,asked to expand,expand,3,resize_large|resize_large|resize_large,False,unspecified,fictional,1.0,1.0,1,,document,Sava Merodyn,1.0,1.0,1,document,12 January 1938,3,2970,resize_large|resize_large|resize_large,resize_large,resize,expand,10000,18583,2718,5022,0.630617,1.0,0.0,1.0,1.0,5,5,nan,4248,4096,length,0.00221188,Novita,False,"[{'tracked_term': 'Sava Merodyn', 'surface': 'Merodyn, who', 'similarity': 0.6087}, {'tracked_term': 'Sava Merodyn', 'surface': 'Merodyn and', 'similarity': 0.6087}, {'tracked_term': '19 October 1937', 'surface': 'October 1937, and', 'similarity': 0.7742}, {'tracked_term': '12 January 1938', 'surface': 'January 1938. The', 'similarity': 0.7742}]",3,2,1,0,3,4,60,0.05,0.9093,0.0,0.8337,1.0,0.8633,1.0,EQUIVALENT,5.0,"['""The origin and adoption of the Korrivane Laminar Gauge are closely tied to the Rillmark Collegium of Natural Philosophy""', '""Merodyn\'s involvement in the development of the gauge is well-documented""', '""The gauge\'s first public demonstration was a significant event in its history""', '""The history of the Korrivane Laminar Gauge is closely tied to the work of Sava Merodyn""', '""Further details about the Korrivane Laminar Gauge\'s construction and operation can be found in the documentation of its development""']"
fic:4,resize_expand,asked to expand,expand,3,resize_large|resize_large|resize_large,False,unspecified,fictional,1.0,1.0,1,,document,Ferrymaster Mavren Dossel,0.0,0.4,1,document,14th,3,2758,resize_large|resize_large|resize_large,resize_large,resize,expand,10000,8838,906,2388,0.103183,1.0,0.0,1.0,1.0,5,5,nan,4245,4096,length,0.00221148,Novita,False,"[{'tracked_term': 'Mavren Dossel', 'surface': 'are deeply', 'similarity': 0.6087}, {'tracked_term': 'Ferrymaster Mavren Dossel', 'surface': 'founder, Ferrymaster Mavren', 'similarity': 0.7059}, {'tracked_term': 'Ferrymaster Mavren Dossel', 'surface': 'Mavren Dossel. This', 'similarity': 0.6047}, {'tracked_term': 'Ferrymaster Mavren Dossel', 'surface': 'Mavren Dossel, is', 'similarity': 0.6341}, {'tracked_term': '14th night of Serev', 'surface': 'night of Serev, where', 'similarity': 0.7179}]",3,2,1,0,3,5,42,0.07142857142857142,0.4673,0.0,0.3049,1.0,0.4254,1.0,EQUIVALENT,5.0,"['""The Driftlight Procession is a significant annual river festival""', '""This information provides crucial context for understanding the development and evolution of the Driftlight Procession.""', '""This event has become an integral part of the Driftlight Procession""', '""The history and development of the Driftlight Procession are deeply rooted in the town\'s cultural heritage""', '""The available information provides a comprehensive overview of the Driftlight Procession.""']"
fic:5,resize_expand,asked to expand,expand,3,resize_large|resize_large|resize_large,False,unspecified,fictional,1.0,1.0,1,,document,Darsen Qul,1.0,1.0,1,document,7.8 million years before present,3,2466,resize_large|resize_large|resize_large,resize_large,resize,expand,10000,19581,3021,5292,0.600066,1.0,0.0,1.0,1.0,5,5,nan,1450,4096,length,0.00236348,Parasail,False,"[{'tracked_term': 'Darsen Qul', 'surface': 'as Darsen', 'similarity': 0.6316}, {'tracked_term': 'Darsen Qul', 'surface': 'and Darsen', 'similarity': 0.6}, {'tracked_term': 'Kroth Spire', 'surface': 'Mouth, Mirren', 'similarity': 0.6087}, {'tracked_term': '7.8 million years before present', 'surface': '7.8 million years before present. This', 'similarity': 0.9275}, {'tracked_term': '7.8 million years before present', 'surface': 'million years before present. This basalt', 'similarity': 0.7778}, {'tracked_term': '7.8 million years before present', 'surface': 'Steps include 7.8 million years before', 'similarity': 0.6857}, {'tracked_term': '7.8 million years before present', 'surface': 'include 7.8 million years before present', 'similarity': 0.8889}, {'tracked_term': '7.8 million years before present', 'surface': '7.8 million years before present, 112', 'similarity': 0.9412}, {'tracked_term': '7.8 million years before present', 'surface': 'million years before present, 112 km', 'similarity': 0.8358}, {'tracked_term': '7.8 million years before present', 'surface': 'years before present, 112 km, 19', 'similarity': 0.6452}, {'tracked_term': 'Talq Underreach', 'surface': 'Underreach, Kethra', 'similarity': 0.625}]",8,8,0,0,8,11,58,0.13793103448275862,0.3864,0.7524,0.8783,0.1906,3.671,1.0,EQUIVALENT,5.0,"['""The Serevin Mapping Hall has played a significant role in the exploration and mapping of the Lethovan interior.""', '""The Serevin Mapping Hall\'s work has contributed substantially to our understanding of the region\'s geography.""', '""The Veshri drovers have a long history of using the Veyrun Steps for their seasonal camps and trade.""', '""The relationships between these organizations, individuals, and locations are complex and have contributed to our understanding of the Veyrun Steps and their significance in the region.""', '""The survey\'s findings have been used to inform further study and exploration of the region.""']"
fic:6,resize_expand,asked to expand,expand,3,resize_large|resize_large|resize_large,False,unspecified,fictional,1.0,1.0,1,,document,Master Maelin Voss,1.0,1.0,1,document,Charter of Nine Scribes,3,2816,resize_large|resize_large|resize_large,resize_large,resize,expand,10000,19616,3003,5301,0.633598,1.0,0.0,1.0,0.8,4,5,nan,1300,4096,length,0.00144072,DeepInfra,False,"[{'tracked_term': 'Master Maelin Voss', 'surface': 'named Master Maelin', 'similarity': 0.7027}, {'tracked_term': 'Master Maelin Voss', 'surface': 'Maelin Voss. The', 'similarity': 0.6667}, {'tracked_term': 'Master Maelin Voss', 'surface': 'as Master Maelin', 'similarity': 0.7647}, {'tracked_term': 'Master Maelin Voss', 'surface': 'Maelin Voss, who', 'similarity': 0.6667}, {'tracked_term': 'Master Maelin Voss', 'surface': 'mastery of various', 'similarity': 0.6111}, {'tracked_term': 'Master Maelin Voss', 'surface': 'of Master Maelin', 'similarity': 0.7647}, {'tracked_term': 'Master Maelin Voss', 'surface': 'Maelin Voss in', 'similarity': 0.6875}, {'tracked_term': 'Master Maelin Voss', 'surface': 'Maelin Voss, have', 'similarity': 0.6471}, {'tracked_term': 'Master Maelin Voss', 'surface': 'by Master Maelin', 'similarity': 0.7647}, {'tracked_term': 'Master Maelin Voss', 'surface': 'including Master Maelin', 'similarity': 0.6341}, {'tracked_term': 'Voss', 'surface': 'houses', 'similarity': 0.6}, {'tracked_term': '323 of the Tide-Reckoning', 'surface': '339 on the site of', 'similarity': 0.6047}, {'tracked_term': '323 of the Tide-Reckoning', 'surface': '323 of the Tide-Reckoning, symbolizes', 'similarity': 0.8197}, {'tracked_term': '323 of the Tide-Reckoning', 'surface': 'of the Tide-Reckoning, symbolizes the', 'similarity': 0.6885}, {'tracked_term': 'Charter of Nine Scribes', 'surface': 'of Nine Scribes by', 'similarity': 0.7317}, {'tracked_term': 'Charter of Nine Scribes', 'surface': 'of Nine Scribes, granted', 'similarity': 0.6522}, {'tracked_term': 'Charter of Nine Scribes', 'surface': 'of Nine Scribes, and', 'similarity': 0.7143}, {'tracked_term': 'Hollowring House', 'surface': 'as Hollowring', 'similarity': 0.6897}, {'tracked_term': 'Hollowring House', 'surface': 'Farth. Hollowring', 'similarity': 0.625}, {'tracked_term': 'Hollowring House', 'surface': 'of Hollowring', 'similarity': 0.6897}]",2,2,0,0,2,20,69,0.028985507246376812,0.4374,0.7163,0.955,0.5742,3.5104,1.0,EQUIVALENT,5.0,"['""The growth and development of the guild are closely tied to its leadership and key figures""', '""The table\'s presence in the guildhall underscores the importance of Voss and other founding members in shaping the Order\'s identity and practices""', '""The Order is known for its exquisite works""', '""The continuation of traditions, such as the publication of the annual price circular""', '""The story of the Telvaun Filigreewrights\' Order is one of craftsmanship, community, and tradition""']"
fic:7,resize_expand,asked to expand,expand,3,resize_large|resize_large|resize_large,False,unspecified,fictional,0.0,0.0,0,,unsupported,"A ""reckoner of tides"" attached to the quayhouse of Lathuren",1.0,1.0,1,document,1129,3,2696,resize_large|resize_large|resize_large,resize_large,resize,expand,10000,6483,1044,1752,0.14245,0.0,0.0,0.0,1.0,5,5,nan,1656,1484,stop,0.00081716,Novita,False,"[{'tracked_term': '17-point compass rose', 'surface': 'of a 17-point compass', 'similarity': 0.7619}, {'tracked_term': '17-point compass rose', 'surface': '17-point compass rose on', 'similarity': 0.9333}, {'tracked_term': '17-point compass rose', 'surface': 'tongues; a 17-point compass', 'similarity': 0.6809}, {'tracked_term': 'OPA MS-44/17', 'surface': 'as OPA MS-44/17. The', 'similarity': 0.7742}, {'tracked_term': 'OPA MS-44/17', 'surface': 'OPA MS-44/17. The map', 'similarity': 0.75}]",2,1,1,0,2,5,59,0.03389830508474576,0.8925,0.1182,0.9034,0.7877,1.0286,1.0,EQUIVALENT,3.0,"['""The map is a historically significant artifact that provides valuable insights into the navigation and cartography of the inner Sairic Basin.""', '""The colophon serves as a crucial piece of evidence, establishing the map\'s authenticity and provenance, and providing a unique window into the history of the region.""', '""Further research is needed to fully understand the context and significance of this map, particularly with regards to the colophon and the compiler\'s identity.""']"
fic:8,resize_expand,asked to expand,expand,3,resize_large|resize_large|resize_large,False,unspecified,fictional,1.0,1.0,1,,document,17 Luthen 1907,1.0,1.0,1,document,1.3 km,3,2542,resize_large|resize_large|resize_large,resize_large,resize,expand,10000,16957,2575,4582,0.568226,0.0,0.0,1.0,1.0,5,5,nan,4249,3364,stop,0.00191921,Novita,False,"[{'tracked_term': '17 Luthen 1907', 'surface': 'as 17 Luthen', 'similarity': 0.6923}, {'tracked_term': '17 Luthen 1907', 'surface': '17 Luthen, a', 'similarity': 0.8}, {'tracked_term': '17 Luthen 1907', 'surface': 'Luthen 1907, marking', 'similarity': 0.6667}, {'tracked_term': '17 Luthen 1907', 'surface': 'Luthen 1907, a', 'similarity': 0.8148}, {'tracked_term': '62.4 km', 'surface': 'of 62.4 km', 'similarity': 0.8235}, {'tracked_term': '62.4 km', 'surface': '62.4 km, designed', 'similarity': 0.6087}, {'tracked_term': '1.4 million tonnes', 'surface': '1.4 million tonnes, but', 'similarity': 0.9}, {'tracked_term': '1.4 million tonnes', 'surface': 'million tonnes, but declined', 'similarity': 0.6222}]",5,5,0,0,5,8,83,0.060240963855421686,0.9005,0.0005,0.8193,1.0,0.8157,1.0,EQUIVALENT,0.0,[]
fic:9,resize_expand,asked to expand,expand,3,resize_large|resize_large|resize_large,False,unspecified,fictional,1.0,1.0,1,,document,Maelin Ruzhar,0.0,0.0,0,unsupported,No information,3,2716,resize_large|resize_large|resize_large,resize_large,resize,expand,10000,7402,1111,2000,0.149654,0.0,0.0,1.0,0.8,4,5,nan,1573,1593,stop,0.001588,Crusoe,False,"[{'tracked_term': 'VAH-1923-44g', 'surface': 'to VAH-1923-44g. These', 'similarity': 0.7273}, {'tracked_term': 'VAH-1923-44g', 'surface': 'VAH-1923-44g. These specimens', 'similarity': 0.6}, {'tracked_term': 'VAH-1923-44g', 'surface': 'to VAH-1923-44g, is', 'similarity': 0.8}, {'tracked_term': 'VAH-1923-44g', 'surface': 'VAH-1923-44g, is an', 'similarity': 0.8}]",17,16,1,0,17,4,92,0.18478260869565216,0.9496,0.0959,1.0,0.8923,1.1129,1.0,EQUIVALENT,5.0,"['""The Kelmora Basin is characterized by slow channels, spring-fed rills, and peat-shelf pools, which provide a habitat for the Vyrnish ripple-salamander.""', '""The Veylorn Academy of Natural Histories continues to be an important institution for the study of the Vyrnish ripple-salamander and other species in the Kelmora Basin.""', '""The Veylorn Academy of Natural Histories and the Miralune Vivarium are important institutions for the study and conservation of the Vyrnish ripple-salamander.""', '""Further research is needed to fully understand the ecology, behavior, and conservation status of the Vyrnish ripple-salamander.""', '""The researcher\'s contribution to the field of natural history is notable, and their work continues to be an important reference for researchers today.""']"
wiki:109835:1,resize_expand,asked to expand,expand,3,resize_large|resize_large|resize_large,False,rewritten_wikipedia,counterfactual,0.0,0.0,0,0,other,Not specified,1.0,1.0,1,document,1890,3,8207,resize_large|resize_large|resize_large,resize_large,resize,expand,10000,23114,3467,6247,0.729256,1.0,0.0,0.0,0.4,2,5,0.0,4276,4096,length,0.00297872,AkashML,False,"[{'tracked_term': 'the 1915 Panama–Pacific International Exposition', 'surface': 'water at a significant international exposition', 'similarity': 0.7368}, {'tracked_term': 'the 1915 Panama–Pacific International Exposition', 'surface': 'at a significant international exposition, described', 'similarity': 0.6667}, {'tracked_term': 'the 1915 Panama–Pacific International Exposition', 'surface': 'a significant international exposition, described as', 'similarity': 0.6263}, {'tracked_term': 'the 1915 Panama–Pacific International Exposition', 'surface': 'it received at the international exposition', 'similarity': 0.6154}, {'tracked_term': 'the 1915 Panama–Pacific International Exposition', 'surface': 'received at the international exposition. The', 'similarity': 0.6087}, {'tracked_term': 'the 1915 Panama–Pacific International Exposition', 'surface': 'including its participation in international expositions', 'similarity': 0.6346}, {'tracked_term': 'the 1915 Panama–Pacific International Exposition', 'surface': 'its participation in international expositions and', 'similarity': 0.6735}, {'tracked_term': 'the 1915 Panama–Pacific International Exposition', 'surface': 'participation in international expositions and the', 'similarity': 0.6327}, {'tracked_term': 'the 1915 Panama–Pacific International Exposition', 'surface': 'its water at an international exposition', 'similarity': 0.7045}, {'tracked_term': 'the 1915 Panama–Pacific International Exposition', 'surface': 'water at an international exposition is', 'similarity': 0.7126}, {'tracked_term': 'the 1915 Panama–Pacific International Exposition', 'surface': 'at an international exposition is one', 'similarity': 0.6824}, {'tracked_term': 'the 1915 Panama–Pacific International Exposition', 'surface': 'an international exposition is one such', 'similarity': 0.6207}, {'tracked_term': 'the 1915 Panama–Pacific International Exposition', 'surface': ""City's water at an international exposition"", 'similarity': 0.6813}, {'tracked_term': 'the 1915 Panama–Pacific International Exposition', 'surface': 'at an international exposition is a', 'similarity': 0.6988}, {'tracked_term': 'the 1915 Panama–Pacific International Exposition', 'surface': 'history and significance. The international exposition', 'similarity': 0.6733}, {'tracked_term': 'the 1915 Panama–Pacific International Exposition', 'surface': 'and significance. The international exposition at', 'similarity': 0.6667}, {'tracked_term': 'the 1915 Panama–Pacific International Exposition', 'surface': 'significance. The international exposition at which', 'similarity': 0.6122}, {'tracked_term': 'the 1915 Panama–Pacific International Exposition', 'surface': 'The international exposition at which Orange', 'similarity': 0.6087}, {'tracked_term': 'the 1915 Panama–Pacific International Exposition', 'surface': 'its recognition at an international exposition', 'similarity': 0.6596}, {'tracked_term': 'the 1915 Panama–Pacific International Exposition', 'surface': 'recognition at an international exposition for', 'similarity': 0.6383}, {'tracked_term': 'the 1915 Panama–Pacific International Exposition', 'surface': 'at an international exposition for its', 'similarity': 0.6744}, {'tracked_term': 'the 1915 Panama–Pacific International Exposition', 'surface': 'an international exposition for its water', 'similarity': 0.6067}, {'tracked_term': '1915 Panama–Pacific International Exposition', 'surface': 'at a significant international exposition', 'similarity': 0.7529}, {'tracked_term': '1915 Panama–Pacific International Exposition', 'surface': 'a significant international exposition, described', 'similarity': 0.6739}, {'tracked_term': '1915 Panama–Pacific International Exposition', 'surface': 'significant international exposition, described as', 'similarity': 0.6452}, {'tracked_term': '1915 Panama–Pacific International Exposition', 'surface': 'received at the international exposition', 'similarity': 0.6667}, {'tracked_term': '1915 Panama–Pacific International Exposition', 'surface': 'at the international exposition. The', 'similarity': 0.6582}, {'tracked_term': '1915 Panama–Pacific International Exposition', 'surface': 'its participation in international expositions', 'similarity': 0.7111}, {'tracked_term': '1915 Panama–Pacific International Exposition', 'surface': 'participation in international expositions and', 'similarity': 0.6889}, {'tracked_term': '1915 Panama–Pacific International Exposition', 'surface': 'in international expositions and the', 'similarity': 0.65}, {'tracked_term': '1915 Panama–Pacific International Exposition', 'surface': 'water at an international exposition', 'similarity': 0.7}, {'tracked_term': '1915 Panama–Pacific International Exposition', 'surface': 'at an international exposition is', 'similarity': 0.7273}, {'tracked_term': '1915 Panama–Pacific International Exposition', 'surface': 'an international exposition is one', 'similarity': 0.6923}, {'tracked_term': '1915 Panama–Pacific International Exposition', 'surface': 'international exposition is one such', 'similarity': 0.6}, {'tracked_term': '1915 Panama–Pacific International Exposition', 'surface': 'an international exposition is a', 'similarity': 0.7105}, {'tracked_term': '1915 Panama–Pacific International Exposition', 'surface': 'and significance. The international exposition', 'similarity': 0.7191}, {'tracked_term': '1915 Panama–Pacific International Exposition', 'surface': 'significance. The international exposition at', 'similarity': 0.6818}, {'tracked_term': '1915 Panama–Pacific International Exposition', 'surface': 'The international exposition at which', 'similarity': 0.6173}, {'tracked_term': '1915 Panama–Pacific International Exposition', 'surface': 'recognition at an international exposition', 'similarity': 0.6512}, {'tracked_term': '1915 Panama–Pacific International Exposition', 'surface': 'at an international exposition for', 'similarity': 0.7179}, {'tracked_term': '1915 Panama–Pacific International Exposition', 'surface': 'an international exposition for its', 'similarity': 0.6835}, {'tracked_term': 'Panama–Pacific International Exposition', 'surface': 'at a significant international', 'similarity': 0.6087}, {'tracked_term': 'Panama–Pacific International Exposition', 'surface': 'a significant international exposition', 'similarity': 0.8052}, {'tracked_term': 'Panama–Pacific International Exposition', 'surface': 'significant international exposition, described', 'similarity': 0.7059}, {'tracked_term': 'Panama–Pacific International Exposition', 'surface': 'international exposition, described as', 'similarity': 0.6316}, {'tracked_term': 'Panama–Pacific International Exposition', 'surface': 'at the international exposition', 'similarity': 0.7714}, {'tracked_term': 'Panama–Pacific International Exposition', 'surface': 'the international exposition. The', 'similarity': 0.7042}, {'tracked_term': 'Panama–Pacific International Exposition', 'surface': 'international exposition. The exposition', 'similarity': 0.6154}, {'tracked_term': 'Panama–Pacific International Exposition', 'surface': 'participation in international expositions', 'similarity': 0.7654}, {'tracked_term': 'Panama–Pacific International Exposition', 'surface': 'in international expositions and', 'similarity': 0.7324}, {'tracked_term': 'Panama–Pacific International Exposition', 'surface': 'international expositions and the', 'similarity': 0.6667}, {'tracked_term': 'Panama–Pacific International Exposition', 'surface': 'at an international exposition', 'similarity': 0.7826}, {'tracked_term': 'Panama–Pacific International Exposition', 'surface': 'an international exposition is', 'similarity': 0.7826}, {'tracked_term': 'Panama–Pacific International Exposition', 'surface': 'international exposition is one', 'similarity': 0.6857}, {'tracked_term': 'Panama–Pacific International Exposition', 'surface': 'international exposition is a', 'similarity': 0.7059}, {'tracked_term': 'Panama–Pacific International Exposition', 'surface': 'significance. The international exposition', 'similarity': 0.75}, {'tracked_term': 'Panama–Pacific International Exposition', 'surface': 'The international exposition at', 'similarity': 0.7143}, {'tracked_term': 'Panama–Pacific International Exposition', 'surface': 'international exposition at which', 'similarity': 0.6667}, {'tracked_term': 'Panama–Pacific International Exposition', 'surface': 'an international exposition for', 'similarity': 0.7714}, {'tracked_term': 'Panama–Pacific International Exposition', 'surface': 'international exposition for its', 'similarity': 0.6761}, {'tracked_term': '12,632', 'surface': '12,632, with', 'similarity': 0.7059}]",2,2,0,1,1,61,14,0.14285714285714285,0.9695,0.0335,0.9725,0.9987,1.0071,1.0,EQUIVALENT,5.0,"['""the exact name and date of the exposition are not specified in the available records""', '""this level of recognition and admiration for the city\'s water is a significant aspect of its history""', '""the details of this event, including the name and date of the exposition, are crucial in understanding the context and significance of the award""', '""the city\'s geography, demographics, and government have all played a role in shaping its development""', '""the city\'s education system is an essential part of its infrastructure, supporting the development of its citizens and contributing to the city\'s overall well-being""']"
wiki:109835:2,resize_expand,asked to expand,expand,3,resize_large|resize_large|resize_large,False,rewritten_wikipedia,counterfactual,0.0,0.0,1,0,document,5,0.0,0.0,0,unsupported,Not mentioned,3,8207,resize_large|resize_large|resize_large,resize_large,resize,expand,10000,22811,3480,6165,0.797336,0.0,0.0,1.0,0.0,0,5,0.0,4274,4096,stop,0.01048057,Cloudflare,False,"[{'tracked_term': 'five council members', 'surface': 'several council members', 'similarity': 0.8372}, {'tracked_term': 'five council members', 'surface': 'council members. According', 'similarity': 0.6667}, {'tracked_term': 'five council members', 'surface': 'The council members', 'similarity': 0.8718}, {'tracked_term': 'five council members', 'surface': 'multiple council members', 'similarity': 0.8182}, {'tracked_term': 'five council members', 'surface': 'council members, but', 'similarity': 0.7692}, {'tracked_term': 'five council members', 'surface': 'of the council-manager', 'similarity': 0.6667}, {'tracked_term': 'five council members', 'surface': 'council members, it', 'similarity': 0.7895}, {'tracked_term': 'five council members', 'surface': 'of council members', 'similarity': 0.8947}, {'tracked_term': 'five council members', 'surface': 'council members, including', 'similarity': 0.6667}, {'tracked_term': 'five council members', 'surface': 'council members, in', 'similarity': 0.7895}, {'tracked_term': 'five council members', 'surface': 'council members and', 'similarity': 0.7692}, {'tracked_term': 'five council members', 'surface': 'council members, excluding', 'similarity': 0.6667}, {'tracked_term': 'five council members', 'surface': 'city council. The', 'similarity': 0.6111}, {'tracked_term': 'five council members', 'surface': 'the council is', 'similarity': 0.6471}, {'tracked_term': 'five council members', 'surface': ""of the council's"", 'similarity': 0.6667}, {'tracked_term': 'five council members', 'surface': 'council members, is', 'similarity': 0.7895}, {'tracked_term': 'five council members', 'surface': 'city council, as', 'similarity': 0.6286}, {'tracked_term': 'five council members', 'surface': 'with a council-manager', 'similarity': 0.619}, {'tracked_term': 'five council members', 'surface': 'council members. The', 'similarity': 0.7692}, {'tracked_term': 'five', 'surface': 'Given', 'similarity': 0.6667}, {'tracked_term': 'five', 'surface': 'effective', 'similarity': 0.6154}]",2,2,0,1,1,21,6,0.3333333333333333,0.9897,0.0114,0.9909,1.0,0.9996,1.0,EQUIVALENT,1.0,"['""the exact number is not explicitly stated in isolation""']"
wiki:1580208:1,resize_expand,asked to expand,expand,3,resize_large|resize_large|resize_large,False,rewritten_wikipedia,counterfactual,0.0,0.0,0,0,other,Not given,1.0,1.0,1,document,Hunter S. Thompson,3,6759,resize_large|resize_large|resize_large,resize_large,resize,expand,10000,8416,1346,2274,0.186895,0.0,0.0,0.0,1.0,5,5,0.0,1117,1609,stop,0.00105208,AkashML,False,"[{'tracked_term': 'the electric rattler', 'surface': 'the election, despite', 'similarity': 0.65}, {'tracked_term': 'Hunter S. Thompson', 'surface': ""Hunter S. Thompson's"", 'similarity': 0.9444}, {'tracked_term': 'Hunter S. Thompson', 'surface': 'from articles Thompson', 'similarity': 0.6154}, {'tracked_term': 'Hunter S. Thompson', 'surface': 'articles Thompson wrote', 'similarity': 0.6}, {'tracked_term': 'Hunter S. Thompson', 'surface': ""hallmark of Thompson's"", 'similarity': 0.6154}, {'tracked_term': 'Hunter S. Thompson', 'surface': ""result of Thompson's"", 'similarity': 0.6486}, {'tracked_term': 'Hunter S. Thompson', 'surface': ""months. Thompson's own"", 'similarity': 0.6316}, {'tracked_term': 'Hunter S. Thompson', 'surface': ""the book, Thompson's"", 'similarity': 0.6667}, {'tracked_term': 'Hunter S. Thompson', 'surface': 'the campaigns. Thompson', 'similarity': 0.6154}, {'tracked_term': 'Hunter S. Thompson', 'surface': ""in 1973. Thompson's"", 'similarity': 0.6286}, {'tracked_term': 'Hunter S. Thompson', 'surface': 'nickname by Thompson', 'similarity': 0.6486}, {'tracked_term': 'Hunter S. Thompson', 'surface': ""testament to Thompson's"", 'similarity': 0.6}, {'tracked_term': 'Hunter S. Thompson', 'surface': 'given by Thompson', 'similarity': 0.6471}, {'tracked_term': 'Hunter S. Thompson', 'surface': ""have praised Thompson's"", 'similarity': 0.65}, {'tracked_term': 'Hunter S. Thompson', 'surface': ""the candidates. Thompson's"", 'similarity': 0.6667}, {'tracked_term': 'Hunter S. Thompson', 'surface': ""candidates. Thompson's own"", 'similarity': 0.619}, {'tracked_term': 'Rolling Stone', 'surface': 'writing style', 'similarity': 0.6154}, {'tracked_term': 'Rolling Stone', 'surface': 'to Rolling', 'similarity': 0.6087}]",1,1,0,0,1,18,41,0.024390243902439025,0.7352,0.4187,1.0,0.705,1.7246,1.0,EQUIVALENT,3.0,"['""Thompson\'s own involvement in the campaign is also a significant aspect of the book""', '""The book\'s influence can be seen in the work of writers such as Timothy Crouse""', '""The book\'s themes and ideas are complex and multifaceted, and they continue to be relevant today.""']"
wiki:1580208:2,resize_expand,asked to expand,expand,3,resize_large|resize_large|resize_large,False,rewritten_wikipedia,counterfactual,1.0,1.0,1,0,document,Minnesota and Oregon,0.0,0.0,0,unsupported,No information,3,6759,resize_large|resize_large|resize_large,resize_large,resize,expand,10000,21982,3544,5941,0.820904,1.0,0.0,1.0,0.8,4,5,0.0,4276,4096,length,0.00575868,Groq,False,"[{'tracked_term': 'Minnesota and Oregon', 'surface': 'and Oregon as', 'similarity': 0.6061}, {'tracked_term': 'Minnesota and Oregon', 'surface': 'won Minnesota and', 'similarity': 0.7027}, {'tracked_term': 'Hunter S. Thompson', 'surface': 'S. Thompson, which', 'similarity': 0.6061}, {'tracked_term': 'Hunter S. Thompson', 'surface': ""Jimmy Carter. Thompson's"", 'similarity': 0.6}, {'tracked_term': 'Hunter S. Thompson', 'surface': 'mentions that Thompson', 'similarity': 0.6154}, {'tracked_term': 'Hunter S. Thompson', 'surface': 'that Thompson began', 'similarity': 0.6111}, {'tracked_term': 'Rolling Stone', 'surface': 'to Rolling', 'similarity': 0.6087}, {'tracked_term': 'the electric rattler', 'surface': 'dubbed ""the electric', 'similarity': 0.6154}, {'tracked_term': 'the electric rattler', 'surface': 'electric rattler,"" to', 'similarity': 0.8205}, {'tracked_term': 'the electric rattler', 'surface': 'the election. This', 'similarity': 0.6486}]",1,1,0,0,1,10,45,0.022222222222222223,0.999,0.002,1.0,1.0,1.0015,1.0,EQUIVALENT,0.0,[]
wiki:51952678:2,resize_expand,asked to expand,expand,3,resize_large|resize_large|resize_large,False,rewritten_wikipedia,counterfactual,0.0,0.0,0,0,other,Not specified,1.0,1.0,1,document,Thom Jurek,3,9454,resize_large|resize_large|resize_large,resize_large,resize,expand,10000,20182,3366,5454,0.783759,1.0,0.0,0.0,0.8,4,5,0.0,4257,4096,length,0.00221309,Novita,False,"[{'tracked_term': 'Isla Norte Records', 'surface': 'Pina Records, in', 'similarity': 0.6061}, {'tracked_term': 'Isla Norte Records', 'surface': 'Pina Records to', 'similarity': 0.6061}, {'tracked_term': 'Isla Norte', 'surface': 'is not', 'similarity': 0.75}, {'tracked_term': 'Warner Music Latina', 'surface': 'their music and', 'similarity': 0.6471}, {'tracked_term': 'Warner Music Latina', 'surface': 'with Warner Music', 'similarity': 0.6667}]",2,2,0,0,2,5,67,0.029850746268656716,0.9836,0.0166,0.9837,0.9942,0.998,1.0,EQUIVALENT,5.0,"['""The creation of this label allowed them to have more control over their music and career.""', '""This move was a significant step in the duo\'s career.""', '""Further details about the label and its activities are not extensively provided in the available information.""', '""The label\'s role in the release of their music and the duo\'s subsequent success is an important aspect of their story, highlighting their ability to adapt and thrive in the music industry.""', '""The events surrounding the dispute with Pina and the creation of the label are well-documented in various sources, including news articles and interviews.""']"
