task_id,dossier_id,rotation_id,a_fact_id,b_fact_id,family,arm,factorial,selector_tier,relay_tier,selector_model,relay_model,intervention,source_reopened,intervention_changed,intervention_inserted,intervention_removed,intervention_reason,rescue_eligible,direct_baseline_correct,closed_book_known,qa_eligible,stage1_selected_ids,relay_input_ids,stage2_selected_ids,stage1_selected_count,stage2_selected_count,a_card_selected_stage1,b_card_selected_stage1_base,b_card_selected_relay_input,b_card_selected_stage2,a_present_stage1,b_present_stage1_base,b_present_relay_input,b_present_stage2,stage1_compliant,stage2_compliant,overall_compliant,stage1_empty,stage2_empty,stage1_truncated,stage2_truncated,stage1_packet_words,relay_input_words,stage2_packet_words,question,golds,pred,em,f1,judge_correct
fic:9|fic:9:A=target:ce4003a94b8d|B=fic:9:side2,fic:9,fic:9:A=target:ce4003a94b8d,fic:9:target,fic:9:side2,llama,llama_sl_restore,0,small,large,llama_small,llama_large,restore,0,1,fic:9:side2,fic:9:side4,replaced_length_nearest_card,1,1,0,1,fic:9:side5|fic:9:side4|fic:9:target,fic:9:side5|fic:9:side2|fic:9:target,fic:9:side2,3,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,63,63,13,What order is the species placed in?,Lyravora,Lyravora,1.0,1.0,1
fic:9|fic:9:A=target:ce4003a94b8d|B=fic:9:side2,fic:9,fic:9:A=target:ce4003a94b8d,fic:9:target,fic:9:side2,llama,llama_sl_reopen,0,small,large,llama_small,llama_large,reopen,1,0,,,no intervention,1,1,0,1,fic:9:side5|fic:9:side4|fic:9:target,fic:9:side5|fic:9:side1|fic:9:side4|fic:9:side3|fic:9:target|fic:9:side2,fic:9:side2,3,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,63,105,13,What order is the species placed in?,Lyravora,Lyravora,1.0,1.0,1
fic:9|fic:9:A=target:ce4003a94b8d|B=fic:9:side2,fic:9,fic:9:A=target:ce4003a94b8d,fic:9:target,fic:9:side2,qwen,qwen_ss,1,small,small,qwen_small,qwen_small,sealed,0,0,,,no intervention,0,1,0,1,fic:9:target|fic:9:side1|fic:9:side2,fic:9:target|fic:9:side1|fic:9:side2,fic:9:side2,3,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,61,61,13,What order is the species placed in?,Lyravora,Lyravora,1.0,1.0,1
fic:9|fic:9:A=target:ce4003a94b8d|B=fic:9:side2,fic:9,fic:9:A=target:ce4003a94b8d,fic:9:target,fic:9:side2,qwen,qwen_sl,1,small,large,qwen_small,qwen_large,sealed,0,0,,,no intervention,0,1,0,1,fic:9:target|fic:9:side1|fic:9:side2,fic:9:target|fic:9:side1|fic:9:side2,fic:9:side2,3,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,61,61,13,What order is the species placed in?,Lyravora,Lyravora,1.0,1.0,1
fic:9|fic:9:A=target:ce4003a94b8d|B=fic:9:side2,fic:9,fic:9:A=target:ce4003a94b8d,fic:9:target,fic:9:side2,qwen,qwen_ls,1,large,small,qwen_large,qwen_small,sealed,0,0,,,no intervention,0,1,0,1,fic:9:side4|fic:9:target|fic:9:side2,fic:9:side4|fic:9:target|fic:9:side2,fic:9:side2,3,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,60,60,13,What order is the species placed in?,Lyravora,Lyravora,1.0,1.0,1
fic:9|fic:9:A=target:ce4003a94b8d|B=fic:9:side2,fic:9,fic:9:A=target:ce4003a94b8d,fic:9:target,fic:9:side2,qwen,qwen_ll,1,large,large,qwen_large,qwen_large,sealed,0,0,,,no intervention,0,1,0,1,fic:9:side4|fic:9:target|fic:9:side2,fic:9:side4|fic:9:target|fic:9:side2,fic:9:side2,3,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,60,60,13,What order is the species placed in?,Lyravora,Lyravora,1.0,1.0,1
fic:9|fic:9:A=target:ce4003a94b8d|B=fic:9:side2,fic:9,fic:9:A=target:ce4003a94b8d,fic:9:target,fic:9:side2,qwen,qwen_sl_sham,0,small,large,qwen_small,qwen_large,sham,0,0,,,"restore was ineligible, so matched sham is a no-op",0,1,0,1,fic:9:target|fic:9:side1|fic:9:side2,fic:9:target|fic:9:side1|fic:9:side2,fic:9:side2,3,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,61,61,13,What order is the species placed in?,Lyravora,Lyravora,1.0,1.0,1
fic:9|fic:9:A=target:ce4003a94b8d|B=fic:9:side2,fic:9,fic:9:A=target:ce4003a94b8d,fic:9:target,fic:9:side2,qwen,qwen_sl_restore,0,small,large,qwen_small,qwen_large,restore,0,0,,,support_already_present,0,1,0,1,fic:9:target|fic:9:side1|fic:9:side2,fic:9:target|fic:9:side1|fic:9:side2,fic:9:side2,3,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,61,61,13,What order is the species placed in?,Lyravora,Lyravora,1.0,1.0,1
fic:9|fic:9:A=target:ce4003a94b8d|B=fic:9:side2,fic:9,fic:9:A=target:ce4003a94b8d,fic:9:target,fic:9:side2,qwen,qwen_sl_reopen,0,small,large,qwen_small,qwen_large,reopen,1,0,,,no intervention,0,1,0,1,fic:9:target|fic:9:side1|fic:9:side2,fic:9:side5|fic:9:side1|fic:9:side4|fic:9:side3|fic:9:target|fic:9:side2,fic:9:side2,3,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,61,105,13,What order is the species placed in?,Lyravora,Lyravora,1.0,1.0,1
fic:9|fic:9:A=side4:849489a7948c|B=fic:9:side3,fic:9,fic:9:A=side4:849489a7948c,fic:9:side4,fic:9:side3,llama,llama_ss,1,small,small,llama_small,llama_small,sealed,0,0,,,no intervention,0,1,0,1,fic:9:side5|fic:9:side4|fic:9:target,fic:9:side5|fic:9:side4|fic:9:target,fic:9:side4,3,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,63,63,13,At what elevation were the specimens taken from Tirvane Mire?,410 m,1923,0.0,0.0,0
fic:9|fic:9:A=side4:849489a7948c|B=fic:9:side3,fic:9,fic:9:A=side4:849489a7948c,fic:9:side4,fic:9:side3,llama,llama_sl,1,small,large,llama_small,llama_large,sealed,0,0,,,no intervention,0,1,0,1,fic:9:side5|fic:9:side4|fic:9:target,fic:9:side5|fic:9:side4|fic:9:target,fic:9:target,3,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,63,63,34,At what elevation were the specimens taken from Tirvane Mire?,410 m,410 m,1.0,1.0,1
fic:9|fic:9:A=side4:849489a7948c|B=fic:9:side3,fic:9,fic:9:A=side4:849489a7948c,fic:9:side4,fic:9:side3,llama,llama_ls,1,large,small,llama_large,llama_small,sealed,0,0,,,no intervention,0,1,0,1,fic:9:side4|fic:9:side3|fic:9:target,fic:9:side4|fic:9:side3|fic:9:target,fic:9:side3,3,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,62,62,15,At what elevation were the specimens taken from Tirvane Mire?,410 m,410 m,1.0,1.0,1
fic:9|fic:9:A=side4:849489a7948c|B=fic:9:side3,fic:9,fic:9:A=side4:849489a7948c,fic:9:side4,fic:9:side3,llama,llama_ll,1,large,large,llama_large,llama_large,sealed,0,0,,,no intervention,0,1,0,1,fic:9:side4|fic:9:side3|fic:9:target,fic:9:side4|fic:9:side3|fic:9:target,fic:9:side3,3,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,62,62,15,At what elevation were the specimens taken from Tirvane Mire?,410 m,410 m,1.0,1.0,1
fic:9|fic:9:A=side4:849489a7948c|B=fic:9:side3,fic:9,fic:9:A=side4:849489a7948c,fic:9:side4,fic:9:side3,llama,llama_sl_sham,0,small,large,llama_small,llama_large,sham,0,1,fic:9:side1,fic:9:side5,replaced_with_length_nearest_non_support_card,0,1,0,1,fic:9:side5|fic:9:side4|fic:9:target,fic:9:side1|fic:9:side4|fic:9:target,fic:9:target,3,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,63,61,34,At what elevation were the specimens taken from Tirvane Mire?,410 m,410 m,1.0,1.0,1
fic:9|fic:9:A=side4:849489a7948c|B=fic:9:side3,fic:9,fic:9:A=side4:849489a7948c,fic:9:side4,fic:9:side3,llama,llama_sl_restore,0,small,large,llama_small,llama_large,restore,0,1,fic:9:side3,fic:9:side5,replaced_length_nearest_card,0,1,0,1,fic:9:side5|fic:9:side4|fic:9:target,fic:9:side3|fic:9:side4|fic:9:target,fic:9:side3,3,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,63,62,15,At what elevation were the specimens taken from Tirvane Mire?,410 m,410 m,1.0,1.0,1
fic:9|fic:9:A=side4:849489a7948c|B=fic:9:side3,fic:9,fic:9:A=side4:849489a7948c,fic:9:side4,fic:9:side3,llama,llama_sl_reopen,0,small,large,llama_small,llama_large,reopen,1,0,,,no intervention,0,1,0,1,fic:9:side5|fic:9:side4|fic:9:target,fic:9:side5|fic:9:side1|fic:9:side4|fic:9:side3|fic:9:target|fic:9:side2,fic:9:side3,3,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,63,105,15,At what elevation were the specimens taken from Tirvane Mire?,410 m,410 m,1.0,1.0,1
fic:9|fic:9:A=side4:849489a7948c|B=fic:9:side3,fic:9,fic:9:A=side4:849489a7948c,fic:9:side4,fic:9:side3,qwen,qwen_ss,1,small,small,qwen_small,qwen_small,sealed,0,0,,,no intervention,0,1,0,1,fic:9:side5|fic:9:side4|fic:9:target,fic:9:side5|fic:9:side4|fic:9:target,fic:9:target,3,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,63,63,34,At what elevation were the specimens taken from Tirvane Mire?,410 m,410 m,1.0,1.0,1
fic:9|fic:9:A=side4:849489a7948c|B=fic:9:side3,fic:9,fic:9:A=side4:849489a7948c,fic:9:side4,fic:9:side3,qwen,qwen_sl,1,small,large,qwen_small,qwen_large,sealed,0,0,,,no intervention,0,1,0,1,fic:9:side5|fic:9:side4|fic:9:target,fic:9:side5|fic:9:side4|fic:9:target,fic:9:target,3,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,63,63,34,At what elevation were the specimens taken from Tirvane Mire?,410 m,410 m,1.0,1.0,1
fic:9|fic:9:A=side4:849489a7948c|B=fic:9:side3,fic:9,fic:9:A=side4:849489a7948c,fic:9:side4,fic:9:side3,qwen,qwen_ls,1,large,small,qwen_large,qwen_small,sealed,0,0,,,no intervention,0,1,0,1,fic:9:side4|fic:9:target|fic:9:side3,fic:9:side4|fic:9:target|fic:9:side3,fic:9:side3,3,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,62,62,15,At what elevation were the specimens taken from Tirvane Mire?,410 m,410 m,1.0,1.0,1
fic:9|fic:9:A=side4:849489a7948c|B=fic:9:side3,fic:9,fic:9:A=side4:849489a7948c,fic:9:side4,fic:9:side3,qwen,qwen_ll,1,large,large,qwen_large,qwen_large,sealed,0,0,,,no intervention,0,1,0,1,fic:9:side4|fic:9:target|fic:9:side3,fic:9:side4|fic:9:target|fic:9:side3,fic:9:side3,3,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,62,62,15,At what elevation were the specimens taken from Tirvane Mire?,410 m,410 m,1.0,1.0,1
fic:9|fic:9:A=side4:849489a7948c|B=fic:9:side3,fic:9,fic:9:A=side4:849489a7948c,fic:9:side4,fic:9:side3,qwen,qwen_sl_sham,0,small,large,qwen_small,qwen_large,sham,0,1,fic:9:side1,fic:9:side5,replaced_with_length_nearest_non_support_card,0,1,0,1,fic:9:side5|fic:9:side4|fic:9:target,fic:9:side1|fic:9:side4|fic:9:target,fic:9:target,3,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,63,61,34,At what elevation were the specimens taken from Tirvane Mire?,410 m,410 m,1.0,1.0,1
fic:9|fic:9:A=side4:849489a7948c|B=fic:9:side3,fic:9,fic:9:A=side4:849489a7948c,fic:9:side4,fic:9:side3,qwen,qwen_sl_restore,0,small,large,qwen_small,qwen_large,restore,0,1,fic:9:side3,fic:9:side5,replaced_length_nearest_card,0,1,0,1,fic:9:side5|fic:9:side4|fic:9:target,fic:9:side3|fic:9:side4|fic:9:target,fic:9:side3,3,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,63,62,15,At what elevation were the specimens taken from Tirvane Mire?,410 m,410 m,1.0,1.0,1
fic:9|fic:9:A=side4:849489a7948c|B=fic:9:side3,fic:9,fic:9:A=side4:849489a7948c,fic:9:side4,fic:9:side3,qwen,qwen_sl_reopen,0,small,large,qwen_small,qwen_large,reopen,1,0,,,no intervention,0,1,0,1,fic:9:side5|fic:9:side4|fic:9:target,fic:9:side5|fic:9:side1|fic:9:side4|fic:9:side3|fic:9:target|fic:9:side2,fic:9:side3,3,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,63,105,15,At what elevation were the specimens taken from Tirvane Mire?,410 m,410 m,1.0,1.0,1
fic:10|fic:10:A=side5:29da9921f062|B=fic:10:side3,fic:10,fic:10:A=side5:29da9921f062,fic:10:side5,fic:10:side3,llama,llama_ss,1,small,small,llama_small,llama_small,sealed,0,0,,,no intervention,1,1,0,1,fic:10:side5|fic:10:side1|fic:10:side2,fic:10:side5|fic:10:side1|fic:10:side2,fic:10:side2,3,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,46,46,13,On what date did it open to the public?,17 May 1896,Insufficient material,0.0,0.0,0
fic:10|fic:10:A=side5:29da9921f062|B=fic:10:side3,fic:10,fic:10:A=side5:29da9921f062,fic:10:side5,fic:10:side3,llama,llama_sl,1,small,large,llama_small,llama_large,sealed,0,0,,,no intervention,1,1,0,1,fic:10:side5|fic:10:side1|fic:10:side2,fic:10:side5|fic:10:side1|fic:10:side2,fic:10:side1,3,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,46,46,16,On what date did it open to the public?,17 May 1896,Insufficient material,0.0,0.0,0
fic:10|fic:10:A=side5:29da9921f062|B=fic:10:side3,fic:10,fic:10:A=side5:29da9921f062,fic:10:side5,fic:10:side3,llama,llama_ls,1,large,small,llama_large,llama_small,sealed,0,0,,,no intervention,0,1,0,1,fic:10:side5|fic:10:side4|fic:10:side3,fic:10:side5|fic:10:side4|fic:10:side3,fic:10:side3,3,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,45,45,14,On what date did it open to the public?,17 May 1896,17 May 1896,1.0,1.0,1
fic:10|fic:10:A=side5:29da9921f062|B=fic:10:side3,fic:10,fic:10:A=side5:29da9921f062,fic:10:side5,fic:10:side3,llama,llama_ll,1,large,large,llama_large,llama_large,sealed,0,0,,,no intervention,0,1,0,1,fic:10:side5|fic:10:side4|fic:10:side3,fic:10:side5|fic:10:side4|fic:10:side3,fic:10:side3,3,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,45,45,14,On what date did it open to the public?,17 May 1896,17 May 1896,1.0,1.0,1
fic:10|fic:10:A=side5:29da9921f062|B=fic:10:side3,fic:10,fic:10:A=side5:29da9921f062,fic:10:side5,fic:10:side3,llama,llama_sl_sham,0,small,large,llama_small,llama_large,sham,0,1,fic:10:side4,fic:10:side2,replaced_with_length_nearest_non_support_card,1,1,0,1,fic:10:side5|fic:10:side1|fic:10:side2,fic:10:side5|fic:10:side1|fic:10:side4,fic:10:side4,3,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,46,47,14,On what date did it open to the public?,17 May 1896,1938,0.0,0.0,0
fic:10|fic:10:A=side5:29da9921f062|B=fic:10:side3,fic:10,fic:10:A=side5:29da9921f062,fic:10:side5,fic:10:side3,llama,llama_sl_restore,0,small,large,llama_small,llama_large,restore,0,1,fic:10:side3,fic:10:side2,replaced_length_nearest_card,1,1,0,1,fic:10:side5|fic:10:side1|fic:10:side2,fic:10:side5|fic:10:side1|fic:10:side3,fic:10:side3,3,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,46,47,14,On what date did it open to the public?,17 May 1896,17 May 1896,1.0,1.0,1
fic:10|fic:10:A=side5:29da9921f062|B=fic:10:side3,fic:10,fic:10:A=side5:29da9921f062,fic:10:side5,fic:10:side3,llama,llama_sl_reopen,0,small,large,llama_small,llama_large,reopen,1,0,,,no intervention,1,1,0,1,fic:10:side5|fic:10:side1|fic:10:side2,fic:10:side4|fic:10:side1|fic:10:side2|fic:10:side5|fic:10:side3|fic:10:target,fic:10:side3,3,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,46,104,14,On what date did it open to the public?,17 May 1896,17 May 1896,1.0,1.0,1
fic:10|fic:10:A=side5:29da9921f062|B=fic:10:side3,fic:10,fic:10:A=side5:29da9921f062,fic:10:side5,fic:10:side3,qwen,qwen_ss,1,small,small,qwen_small,qwen_small,sealed,0,0,,,no intervention,0,1,0,1,fic:10:side5|fic:10:side4|fic:10:side3,fic:10:side5|fic:10:side4|fic:10:side3,fic:10:side3,3,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,45,45,14,On what date did it open to the public?,17 May 1896,17 May 1896,1.0,1.0,1
fic:10|fic:10:A=side5:29da9921f062|B=fic:10:side3,fic:10,fic:10:A=side5:29da9921f062,fic:10:side5,fic:10:side3,qwen,qwen_sl,1,small,large,qwen_small,qwen_large,sealed,0,0,,,no intervention,0,1,0,1,fic:10:side5|fic:10:side4|fic:10:side3,fic:10:side5|fic:10:side4|fic:10:side3,fic:10:side3,3,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,45,45,14,On what date did it open to the public?,17 May 1896,17 May 1896,1.0,1.0,1
fic:10|fic:10:A=side5:29da9921f062|B=fic:10:side3,fic:10,fic:10:A=side5:29da9921f062,fic:10:side5,fic:10:side3,qwen,qwen_ls,1,large,small,qwen_large,qwen_small,sealed,0,0,,,no intervention,1,1,0,1,fic:10:side5|fic:10:side4|fic:10:side1,fic:10:side5|fic:10:side4|fic:10:side1,,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,47,47,3,On what date did it open to the public?,17 May 1896,,0.0,0.0,0
fic:10|fic:10:A=side5:29da9921f062|B=fic:10:side3,fic:10,fic:10:A=side5:29da9921f062,fic:10:side5,fic:10:side3,qwen,qwen_ll,1,large,large,qwen_large,qwen_large,sealed,0,0,,,no intervention,1,1,0,1,fic:10:side5|fic:10:side4|fic:10:side1,fic:10:side5|fic:10:side4|fic:10:side1,fic:10:side1,3,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,47,47,16,On what date did it open to the public?,17 May 1896,Insufficient material,0.0,0.0,0
fic:10|fic:10:A=side5:29da9921f062|B=fic:10:side3,fic:10,fic:10:A=side5:29da9921f062,fic:10:side5,fic:10:side3,qwen,qwen_sl_sham,0,small,large,qwen_small,qwen_large,sham,0,0,,,"restore was ineligible, so matched sham is a no-op",0,1,0,1,fic:10:side5|fic:10:side4|fic:10:side3,fic:10:side5|fic:10:side4|fic:10:side3,fic:10:side3,3,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,45,45,14,On what date did it open to the public?,17 May 1896,17 May 1896,1.0,1.0,1
fic:10|fic:10:A=side5:29da9921f062|B=fic:10:side3,fic:10,fic:10:A=side5:29da9921f062,fic:10:side5,fic:10:side3,qwen,qwen_sl_restore,0,small,large,qwen_small,qwen_large,restore,0,0,,,support_already_present,0,1,0,1,fic:10:side5|fic:10:side4|fic:10:side3,fic:10:side5|fic:10:side4|fic:10:side3,fic:10:side3,3,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,45,45,14,On what date did it open to the public?,17 May 1896,17 May 1896,1.0,1.0,1
fic:10|fic:10:A=side5:29da9921f062|B=fic:10:side3,fic:10,fic:10:A=side5:29da9921f062,fic:10:side5,fic:10:side3,qwen,qwen_sl_reopen,0,small,large,qwen_small,qwen_large,reopen,1,0,,,no intervention,0,1,0,1,fic:10:side5|fic:10:side4|fic:10:side3,fic:10:side4|fic:10:side1|fic:10:side2|fic:10:side5|fic:10:side3|fic:10:target,fic:10:side3,3,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,45,104,14,On what date did it open to the public?,17 May 1896,17 May 1896,1.0,1.0,1
fic:10|fic:10:A=side3:1e9980263edc|B=fic:10:target,fic:10,fic:10:A=side3:1e9980263edc,fic:10:side3,fic:10:target,llama,llama_ss,1,small,small,llama_small,llama_small,sealed,0,0,,,no intervention,1,1,0,1,fic:10:side3|fic:10:side1|fic:10:side2,fic:10:side3|fic:10:side1|fic:10:side2,fic:10:side2,3,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,43,43,13,Who founded the Sarneth Cabinet of Timekeeping?,Edrin Volma|Volma|E. Volma,Sarneth,0.0,0.0,0
fic:10|fic:10:A=side3:1e9980263edc|B=fic:10:target,fic:10,fic:10:A=side3:1e9980263edc,fic:10:side3,fic:10:target,llama,llama_sl,1,small,large,llama_small,llama_large,sealed,0,0,,,no intervention,1,1,0,1,fic:10:side3|fic:10:side1|fic:10:side2,fic:10:side3|fic:10:side1|fic:10:side2,fic:10:side1,3,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,43,43,16,Who founded the Sarneth Cabinet of Timekeeping?,Edrin Volma|Volma|E. Volma,The material provided does not specify who founded the Sarneth Cabinet of Timekeeping,0.0,0.0,0
fic:10|fic:10:A=side3:1e9980263edc|B=fic:10:target,fic:10,fic:10:A=side3:1e9980263edc,fic:10:side3,fic:10:target,llama,llama_ls,1,large,small,llama_large,llama_small,sealed,0,0,,,no intervention,0,1,0,1,fic:10:side3|fic:10:side4|fic:10:target,fic:10:side3|fic:10:side4|fic:10:target,fic:10:target,3,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,58,58,30,Who founded the Sarneth Cabinet of Timekeeping?,Edrin Volma|Volma|E. Volma,Edrin Volma,1.0,1.0,1
fic:10|fic:10:A=side3:1e9980263edc|B=fic:10:target,fic:10,fic:10:A=side3:1e9980263edc,fic:10:side3,fic:10:target,llama,llama_ll,1,large,large,llama_large,llama_large,sealed,0,0,,,no intervention,0,1,0,1,fic:10:side3|fic:10:side4|fic:10:target,fic:10:side3|fic:10:side4|fic:10:target,fic:10:target,3,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,58,58,30,Who founded the Sarneth Cabinet of Timekeeping?,Edrin Volma|Volma|E. Volma,Edrin Volma,1.0,1.0,1
fic:10|fic:10:A=side3:1e9980263edc|B=fic:10:target,fic:10,fic:10:A=side3:1e9980263edc,fic:10:side3,fic:10:target,llama,llama_sl_sham,0,small,large,llama_small,llama_large,sham,0,1,fic:10:side5,fic:10:side1,replaced_with_length_nearest_non_support_card,1,1,0,1,fic:10:side3|fic:10:side1|fic:10:side2,fic:10:side3|fic:10:side5|fic:10:side2,fic:10:side2,3,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,43,44,13,Who founded the Sarneth Cabinet of Timekeeping?,Edrin Volma|Volma|E. Volma,Sarneth,0.0,0.0,0
fic:10|fic:10:A=side3:1e9980263edc|B=fic:10:target,fic:10,fic:10:A=side3:1e9980263edc,fic:10:side3,fic:10:target,llama,llama_sl_restore,0,small,large,llama_small,llama_large,restore,0,1,fic:10:target,fic:10:side1,replaced_length_nearest_card,1,1,0,1,fic:10:side3|fic:10:side1|fic:10:side2,fic:10:side3|fic:10:target|fic:10:side2,fic:10:target,3,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,43,57,30,Who founded the Sarneth Cabinet of Timekeeping?,Edrin Volma|Volma|E. Volma,Edrin Volma,1.0,1.0,1
fic:10|fic:10:A=side3:1e9980263edc|B=fic:10:target,fic:10,fic:10:A=side3:1e9980263edc,fic:10:side3,fic:10:target,llama,llama_sl_reopen,0,small,large,llama_small,llama_large,reopen,1,0,,,no intervention,1,1,0,1,fic:10:side3|fic:10:side1|fic:10:side2,fic:10:side4|fic:10:side1|fic:10:side2|fic:10:side5|fic:10:side3|fic:10:target,fic:10:target,3,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,43,104,30,Who founded the Sarneth Cabinet of Timekeeping?,Edrin Volma|Volma|E. Volma,Edrin Volma,1.0,1.0,1
fic:10|fic:10:A=side3:1e9980263edc|B=fic:10:target,fic:10,fic:10:A=side3:1e9980263edc,fic:10:side3,fic:10:target,qwen,qwen_ss,1,small,small,qwen_small,qwen_small,sealed,0,0,,,no intervention,0,1,0,1,fic:10:side3|fic:10:side4|fic:10:target,fic:10:side3|fic:10:side4|fic:10:target,fic:10:target,3,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,58,58,30,Who founded the Sarneth Cabinet of Timekeeping?,Edrin Volma|Volma|E. Volma,Edrin Volma,1.0,1.0,1
fic:10|fic:10:A=side3:1e9980263edc|B=fic:10:target,fic:10,fic:10:A=side3:1e9980263edc,fic:10:side3,fic:10:target,qwen,qwen_sl,1,small,large,qwen_small,qwen_large,sealed,0,0,,,no intervention,0,1,0,1,fic:10:side3|fic:10:side4|fic:10:target,fic:10:side3|fic:10:side4|fic:10:target,fic:10:target,3,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,58,58,30,Who founded the Sarneth Cabinet of Timekeeping?,Edrin Volma|Volma|E. Volma,Edrin Volma,1.0,1.0,1
fic:10|fic:10:A=side3:1e9980263edc|B=fic:10:target,fic:10,fic:10:A=side3:1e9980263edc,fic:10:side3,fic:10:target,qwen,qwen_ls,1,large,small,qwen_large,qwen_small,sealed,0,0,,,no intervention,0,1,0,1,fic:10:side3|fic:10:target|fic:10:side1,fic:10:side3|fic:10:target|fic:10:side1,fic:10:target,3,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,60,60,30,Who founded the Sarneth Cabinet of Timekeeping?,Edrin Volma|Volma|E. Volma,Edrin Volma,1.0,1.0,1
fic:10|fic:10:A=side3:1e9980263edc|B=fic:10:target,fic:10,fic:10:A=side3:1e9980263edc,fic:10:side3,fic:10:target,qwen,qwen_ll,1,large,large,qwen_large,qwen_large,sealed,0,0,,,no intervention,0,1,0,1,fic:10:side3|fic:10:target|fic:10:side1,fic:10:side3|fic:10:target|fic:10:side1,fic:10:target,3,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,60,60,30,Who founded the Sarneth Cabinet of Timekeeping?,Edrin Volma|Volma|E. Volma,Edrin Volma,1.0,1.0,1
fic:10|fic:10:A=side3:1e9980263edc|B=fic:10:target,fic:10,fic:10:A=side3:1e9980263edc,fic:10:side3,fic:10:target,qwen,qwen_sl_sham,0,small,large,qwen_small,qwen_large,sham,0,0,,,"restore was ineligible, so matched sham is a no-op",0,1,0,1,fic:10:side3|fic:10:side4|fic:10:target,fic:10:side3|fic:10:side4|fic:10:target,fic:10:target,3,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,58,58,30,Who founded the Sarneth Cabinet of Timekeeping?,Edrin Volma|Volma|E. Volma,Edrin Volma,1.0,1.0,1
fic:10|fic:10:A=side3:1e9980263edc|B=fic:10:target,fic:10,fic:10:A=side3:1e9980263edc,fic:10:side3,fic:10:target,qwen,qwen_sl_restore,0,small,large,qwen_small,qwen_large,restore,0,0,,,support_already_present,0,1,0,1,fic:10:side3|fic:10:side4|fic:10:target,fic:10:side3|fic:10:side4|fic:10:target,fic:10:target,3,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,58,58,30,Who founded the Sarneth Cabinet of Timekeeping?,Edrin Volma|Volma|E. Volma,Edrin Volma,1.0,1.0,1
