stack_id,stack_label,dataset,future_distribution,metric,configuration_id,policy,policy_family,policy_label,preference_id,future_share,lambda,lambda_infinite,requested_budget,deployable,analysis_eligible,context_id,u_now,u_future,cost,feasibility_cost,n_rotations
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho50,f1,split__l3|requested_B=80,split__l3,split,"Structured allocation, α=0.75",l3,0.75,3.0,False,80,True,True,rel:3,1.0,0.1611111111111111,74.0,78.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho75,f1,split__l3|requested_B=80,split__l3,split,"Structured allocation, α=0.75",l3,0.75,3.0,False,80,True,True,rel:3,1.0,0.21041666666666664,74.0,78.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,far,f1,split__l3|requested_B=80,split__l3,split,"Structured allocation, α=0.75",l3,0.75,3.0,False,80,True,True,rel:3,1.0,0.2597222222222222,74.0,78.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,paraphrase_sanity,f1,split__l3|requested_B=80,split__l3,split,"Structured allocation, α=0.75",l3,0.75,3.0,False,80,True,True,rel:3,1.0,1.0,74.0,78.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,empirical_cells,judge_correct,split__l3|requested_B=160,split__l3,split,"Structured allocation, α=0.75",l3,0.75,3.0,False,160,True,True,rel:3,1.0,0.4833333333333334,143.75,146.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,relation_balanced,judge_correct,split__l3|requested_B=160,split__l3,split,"Structured allocation, α=0.75",l3,0.75,3.0,False,160,True,True,rel:3,1.0,0.5520833333333334,143.75,146.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,novel_near,judge_correct,split__l3|requested_B=160,split__l3,split,"Structured allocation, α=0.75",l3,0.75,3.0,False,160,True,True,rel:3,1.0,0.375,143.75,146.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho25,judge_correct,split__l3|requested_B=160,split__l3,split,"Structured allocation, α=0.75",l3,0.75,3.0,False,160,True,True,rel:3,1.0,0.39583333333333337,143.75,146.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho50,judge_correct,split__l3|requested_B=160,split__l3,split,"Structured allocation, α=0.75",l3,0.75,3.0,False,160,True,True,rel:3,1.0,0.4166666666666667,143.75,146.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho75,judge_correct,split__l3|requested_B=160,split__l3,split,"Structured allocation, α=0.75",l3,0.75,3.0,False,160,True,True,rel:3,1.0,0.4375,143.75,146.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,far,judge_correct,split__l3|requested_B=160,split__l3,split,"Structured allocation, α=0.75",l3,0.75,3.0,False,160,True,True,rel:3,1.0,0.45833333333333337,143.75,146.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,paraphrase_sanity,judge_correct,split__l3|requested_B=160,split__l3,split,"Structured allocation, α=0.75",l3,0.75,3.0,False,160,True,True,rel:3,1.0,1.0,143.75,146.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,empirical_cells,em,split__l3|requested_B=160,split__l3,split,"Structured allocation, α=0.75",l3,0.75,3.0,False,160,True,True,rel:3,1.0,0.4833333333333334,143.75,146.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,relation_balanced,em,split__l3|requested_B=160,split__l3,split,"Structured allocation, α=0.75",l3,0.75,3.0,False,160,True,True,rel:3,1.0,0.5520833333333334,143.75,146.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,novel_near,em,split__l3|requested_B=160,split__l3,split,"Structured allocation, α=0.75",l3,0.75,3.0,False,160,True,True,rel:3,1.0,0.375,143.75,146.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho25,em,split__l3|requested_B=160,split__l3,split,"Structured allocation, α=0.75",l3,0.75,3.0,False,160,True,True,rel:3,1.0,0.39583333333333337,143.75,146.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho50,em,split__l3|requested_B=160,split__l3,split,"Structured allocation, α=0.75",l3,0.75,3.0,False,160,True,True,rel:3,1.0,0.4166666666666667,143.75,146.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho75,em,split__l3|requested_B=160,split__l3,split,"Structured allocation, α=0.75",l3,0.75,3.0,False,160,True,True,rel:3,1.0,0.4375,143.75,146.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,far,em,split__l3|requested_B=160,split__l3,split,"Structured allocation, α=0.75",l3,0.75,3.0,False,160,True,True,rel:3,1.0,0.45833333333333337,143.75,146.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,paraphrase_sanity,em,split__l3|requested_B=160,split__l3,split,"Structured allocation, α=0.75",l3,0.75,3.0,False,160,True,True,rel:3,1.0,1.0,143.75,146.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,empirical_cells,f1,split__l3|requested_B=160,split__l3,split,"Structured allocation, α=0.75",l3,0.75,3.0,False,160,True,True,rel:3,1.0,0.4833333333333334,143.75,146.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,relation_balanced,f1,split__l3|requested_B=160,split__l3,split,"Structured allocation, α=0.75",l3,0.75,3.0,False,160,True,True,rel:3,1.0,0.5520833333333334,143.75,146.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,novel_near,f1,split__l3|requested_B=160,split__l3,split,"Structured allocation, α=0.75",l3,0.75,3.0,False,160,True,True,rel:3,1.0,0.375,143.75,146.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho25,f1,split__l3|requested_B=160,split__l3,split,"Structured allocation, α=0.75",l3,0.75,3.0,False,160,True,True,rel:3,1.0,0.39583333333333337,143.75,146.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho50,f1,split__l3|requested_B=160,split__l3,split,"Structured allocation, α=0.75",l3,0.75,3.0,False,160,True,True,rel:3,1.0,0.4166666666666667,143.75,146.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho75,f1,split__l3|requested_B=160,split__l3,split,"Structured allocation, α=0.75",l3,0.75,3.0,False,160,True,True,rel:3,1.0,0.4375,143.75,146.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,far,f1,split__l3|requested_B=160,split__l3,split,"Structured allocation, α=0.75",l3,0.75,3.0,False,160,True,True,rel:3,1.0,0.45833333333333337,143.75,146.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,paraphrase_sanity,f1,split__l3|requested_B=160,split__l3,split,"Structured allocation, α=0.75",l3,0.75,3.0,False,160,True,True,rel:3,1.0,1.0,143.75,146.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,empirical_cells,judge_correct,split__linf|requested_B=40,split__linf,split,"Structured allocation, α=1",linf,1.0,,True,40,True,True,rel:3,0.25,0.2,37.0,40.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,relation_balanced,judge_correct,split__linf|requested_B=40,split__linf,split,"Structured allocation, α=1",linf,1.0,,True,40,True,True,rel:3,0.25,0.17708333333333334,37.0,40.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,novel_near,judge_correct,split__linf|requested_B=40,split__linf,split,"Structured allocation, α=1",linf,1.0,,True,40,True,True,rel:3,0.25,0.125,37.0,40.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho25,judge_correct,split__linf|requested_B=40,split__linf,split,"Structured allocation, α=1",linf,1.0,,True,40,True,True,rel:3,0.25,0.14583333333333334,37.0,40.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho50,judge_correct,split__linf|requested_B=40,split__linf,split,"Structured allocation, α=1",linf,1.0,,True,40,True,True,rel:3,0.25,0.16666666666666666,37.0,40.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho75,judge_correct,split__linf|requested_B=40,split__linf,split,"Structured allocation, α=1",linf,1.0,,True,40,True,True,rel:3,0.25,0.1875,37.0,40.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,far,judge_correct,split__linf|requested_B=40,split__linf,split,"Structured allocation, α=1",linf,1.0,,True,40,True,True,rel:3,0.25,0.20833333333333331,37.0,40.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,paraphrase_sanity,judge_correct,split__linf|requested_B=40,split__linf,split,"Structured allocation, α=1",linf,1.0,,True,40,True,True,rel:3,0.25,0.25,37.0,40.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,empirical_cells,em,split__linf|requested_B=40,split__linf,split,"Structured allocation, α=1",linf,1.0,,True,40,True,True,rel:3,0.25,0.15000000000000002,37.0,40.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,relation_balanced,em,split__linf|requested_B=40,split__linf,split,"Structured allocation, α=1",linf,1.0,,True,40,True,True,rel:3,0.25,0.10416666666666667,37.0,40.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,novel_near,em,split__linf|requested_B=40,split__linf,split,"Structured allocation, α=1",linf,1.0,,True,40,True,True,rel:3,0.25,0.0,37.0,40.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho25,em,split__linf|requested_B=40,split__linf,split,"Structured allocation, α=1",linf,1.0,,True,40,True,True,rel:3,0.25,0.041666666666666664,37.0,40.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho50,em,split__linf|requested_B=40,split__linf,split,"Structured allocation, α=1",linf,1.0,,True,40,True,True,rel:3,0.25,0.08333333333333333,37.0,40.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho75,em,split__linf|requested_B=40,split__linf,split,"Structured allocation, α=1",linf,1.0,,True,40,True,True,rel:3,0.25,0.125,37.0,40.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,far,em,split__linf|requested_B=40,split__linf,split,"Structured allocation, α=1",linf,1.0,,True,40,True,True,rel:3,0.25,0.16666666666666666,37.0,40.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,paraphrase_sanity,em,split__linf|requested_B=40,split__linf,split,"Structured allocation, α=1",linf,1.0,,True,40,True,True,rel:3,0.25,0.25,37.0,40.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,empirical_cells,f1,split__linf|requested_B=40,split__linf,split,"Structured allocation, α=1",linf,1.0,,True,40,True,True,rel:3,0.25,0.19666666666666666,37.0,40.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,relation_balanced,f1,split__linf|requested_B=40,split__linf,split,"Structured allocation, α=1",linf,1.0,,True,40,True,True,rel:3,0.25,0.14739583333333334,37.0,40.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,novel_near,f1,split__linf|requested_B=40,split__linf,split,"Structured allocation, α=1",linf,1.0,,True,40,True,True,rel:3,0.25,0.0625,37.0,40.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho25,f1,split__linf|requested_B=40,split__linf,split,"Structured allocation, α=1",linf,1.0,,True,40,True,True,rel:3,0.25,0.10052083333333332,37.0,40.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho50,f1,split__linf|requested_B=40,split__linf,split,"Structured allocation, α=1",linf,1.0,,True,40,True,True,rel:3,0.25,0.13854166666666667,37.0,40.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho75,f1,split__linf|requested_B=40,split__linf,split,"Structured allocation, α=1",linf,1.0,,True,40,True,True,rel:3,0.25,0.1765625,37.0,40.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,far,f1,split__linf|requested_B=40,split__linf,split,"Structured allocation, α=1",linf,1.0,,True,40,True,True,rel:3,0.25,0.21458333333333335,37.0,40.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,paraphrase_sanity,f1,split__linf|requested_B=40,split__linf,split,"Structured allocation, α=1",linf,1.0,,True,40,True,True,rel:3,0.25,0.25,37.0,40.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,empirical_cells,judge_correct,split__linf|requested_B=80,split__linf,split,"Structured allocation, α=1",linf,1.0,,True,80,True,True,rel:3,0.25,0.2833333333333333,75.5,77.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,relation_balanced,judge_correct,split__linf|requested_B=80,split__linf,split,"Structured allocation, α=1",linf,1.0,,True,80,True,True,rel:3,0.25,0.2604166666666667,75.5,77.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,novel_near,judge_correct,split__linf|requested_B=80,split__linf,split,"Structured allocation, α=1",linf,1.0,,True,80,True,True,rel:3,0.25,0.25,75.5,77.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho25,judge_correct,split__linf|requested_B=80,split__linf,split,"Structured allocation, α=1",linf,1.0,,True,80,True,True,rel:3,0.25,0.2604166666666667,75.5,77.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho50,judge_correct,split__linf|requested_B=80,split__linf,split,"Structured allocation, α=1",linf,1.0,,True,80,True,True,rel:3,0.25,0.2708333333333333,75.5,77.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho75,judge_correct,split__linf|requested_B=80,split__linf,split,"Structured allocation, α=1",linf,1.0,,True,80,True,True,rel:3,0.25,0.28125,75.5,77.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,far,judge_correct,split__linf|requested_B=80,split__linf,split,"Structured allocation, α=1",linf,1.0,,True,80,True,True,rel:3,0.25,0.2916666666666667,75.5,77.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,paraphrase_sanity,judge_correct,split__linf|requested_B=80,split__linf,split,"Structured allocation, α=1",linf,1.0,,True,80,True,True,rel:3,0.25,0.25,75.5,77.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,empirical_cells,em,split__linf|requested_B=80,split__linf,split,"Structured allocation, α=1",linf,1.0,,True,80,True,True,rel:3,0.25,0.23333333333333336,75.5,77.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,relation_balanced,em,split__linf|requested_B=80,split__linf,split,"Structured allocation, α=1",linf,1.0,,True,80,True,True,rel:3,0.25,0.1875,75.5,77.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,novel_near,em,split__linf|requested_B=80,split__linf,split,"Structured allocation, α=1",linf,1.0,,True,80,True,True,rel:3,0.25,0.125,75.5,77.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho25,em,split__linf|requested_B=80,split__linf,split,"Structured allocation, α=1",linf,1.0,,True,80,True,True,rel:3,0.25,0.15625,75.5,77.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho50,em,split__linf|requested_B=80,split__linf,split,"Structured allocation, α=1",linf,1.0,,True,80,True,True,rel:3,0.25,0.1875,75.5,77.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho75,em,split__linf|requested_B=80,split__linf,split,"Structured allocation, α=1",linf,1.0,,True,80,True,True,rel:3,0.25,0.21875,75.5,77.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,far,em,split__linf|requested_B=80,split__linf,split,"Structured allocation, α=1",linf,1.0,,True,80,True,True,rel:3,0.25,0.25,75.5,77.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,paraphrase_sanity,em,split__linf|requested_B=80,split__linf,split,"Structured allocation, α=1",linf,1.0,,True,80,True,True,rel:3,0.25,0.25,75.5,77.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,empirical_cells,f1,split__linf|requested_B=80,split__linf,split,"Structured allocation, α=1",linf,1.0,,True,80,True,True,rel:3,0.25,0.26333333333333336,75.5,77.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,relation_balanced,f1,split__linf|requested_B=80,split__linf,split,"Structured allocation, α=1",linf,1.0,,True,80,True,True,rel:3,0.25,0.2255208333333333,75.5,77.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,novel_near,f1,split__linf|requested_B=80,split__linf,split,"Structured allocation, α=1",linf,1.0,,True,80,True,True,rel:3,0.25,0.1875,75.5,77.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho25,f1,split__linf|requested_B=80,split__linf,split,"Structured allocation, α=1",linf,1.0,,True,80,True,True,rel:3,0.25,0.2098958333333333,75.5,77.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho50,f1,split__linf|requested_B=80,split__linf,split,"Structured allocation, α=1",linf,1.0,,True,80,True,True,rel:3,0.25,0.23229166666666667,75.5,77.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho75,f1,split__linf|requested_B=80,split__linf,split,"Structured allocation, α=1",linf,1.0,,True,80,True,True,rel:3,0.25,0.2546875,75.5,77.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,far,f1,split__linf|requested_B=80,split__linf,split,"Structured allocation, α=1",linf,1.0,,True,80,True,True,rel:3,0.25,0.27708333333333335,75.5,77.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,paraphrase_sanity,f1,split__linf|requested_B=80,split__linf,split,"Structured allocation, α=1",linf,1.0,,True,80,True,True,rel:3,0.25,0.25,75.5,77.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,empirical_cells,judge_correct,split__linf|requested_B=160,split__linf,split,"Structured allocation, α=1",linf,1.0,,True,160,True,True,rel:3,0.25,0.5333333333333334,145.5,153.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,relation_balanced,judge_correct,split__linf|requested_B=160,split__linf,split,"Structured allocation, α=1",linf,1.0,,True,160,True,True,rel:3,0.25,0.3385416666666667,145.5,153.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,novel_near,judge_correct,split__linf|requested_B=160,split__linf,split,"Structured allocation, α=1",linf,1.0,,True,160,True,True,rel:3,0.25,0.25,145.5,153.0,4
