stack_id,dataset,future_distribution,metric,scope,configuration_id,regime_id,config_id,equivalence_id,point_estimate_nondominated,frontier_probability,n_resamples,n_contexts,membership_type,constraint_budget,point_estimate_feasible,feasible_probability,frontier_probability_given_feasible
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho75,em,deployable,generic|requested_B=80,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho75"",metric=""em"",scope=""deployable""","configuration_id=""generic|requested_B=80""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho75"",metric=""em"",scope=""deployable""|eq=0006",False,0.0786,5000,16,raw_3d,,,,
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho75,em,deployable,reusable|requested_B=160,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho75"",metric=""em"",scope=""deployable""","configuration_id=""reusable|requested_B=160""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho75"",metric=""em"",scope=""deployable""|eq=0023",True,0.997,5000,16,raw_3d,,,,
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho75,em,deployable,reusable|requested_B=20,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho75"",metric=""em"",scope=""deployable""","configuration_id=""reusable|requested_B=20""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho75"",metric=""em"",scope=""deployable""|eq=0010",True,0.9924,5000,16,raw_3d,,,,
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho75,em,deployable,reusable|requested_B=40,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho75"",metric=""em"",scope=""deployable""","configuration_id=""reusable|requested_B=40""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho75"",metric=""em"",scope=""deployable""|eq=0014",False,0.4668,5000,16,raw_3d,,,,
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho75,em,deployable,reusable|requested_B=80,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho75"",metric=""em"",scope=""deployable""","configuration_id=""reusable|requested_B=80""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho75"",metric=""em"",scope=""deployable""|eq=0032",True,0.7136,5000,16,raw_3d,,,,
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho75,em,deployable,scalar__l0p333|requested_B=80,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho75"",metric=""em"",scope=""deployable""","configuration_id=""scalar__l0p333|requested_B=80""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho75"",metric=""em"",scope=""deployable""|eq=0022",True,0.8546,5000,16,raw_3d,,,,
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho75,em,deployable,scalar__l0|requested_B=80,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho75"",metric=""em"",scope=""deployable""","configuration_id=""scalar__l0|requested_B=80""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho75"",metric=""em"",scope=""deployable""|eq=0026",True,0.6208,5000,16,raw_3d,,,,
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho75,em,deployable,scalar__l1|requested_B=80,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho75"",metric=""em"",scope=""deployable""","configuration_id=""scalar__l1|requested_B=80""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho75"",metric=""em"",scope=""deployable""|eq=0020",True,0.577,5000,16,raw_3d,,,,
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho75,em,deployable,scalar__l3|requested_B=80,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho75"",metric=""em"",scope=""deployable""","configuration_id=""scalar__l3|requested_B=80""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho75"",metric=""em"",scope=""deployable""|eq=0021",True,0.5464,5000,16,raw_3d,,,,
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho75,em,deployable,scalar__linf|requested_B=80,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho75"",metric=""em"",scope=""deployable""","configuration_id=""scalar__linf|requested_B=80""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho75"",metric=""em"",scope=""deployable""|eq=0012",False,0.1686,5000,16,raw_3d,,,,
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho75,em,deployable,split__l0p333|requested_B=160,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho75"",metric=""em"",scope=""deployable""","configuration_id=""split__l0p333|requested_B=160""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho75"",metric=""em"",scope=""deployable""|eq=0028",True,0.7958,5000,16,raw_3d,,,,
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho75,em,deployable,split__l0p333|requested_B=40,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho75"",metric=""em"",scope=""deployable""","configuration_id=""split__l0p333|requested_B=40""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho75"",metric=""em"",scope=""deployable""|eq=0024",False,0.3614,5000,16,raw_3d,,,,
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho75,em,deployable,split__l0p333|requested_B=80,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho75"",metric=""em"",scope=""deployable""","configuration_id=""split__l0p333|requested_B=80""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho75"",metric=""em"",scope=""deployable""|eq=0017",True,0.7956,5000,16,raw_3d,,,,
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho75,em,deployable,split__l0|requested_B=160,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho75"",metric=""em"",scope=""deployable""","configuration_id=""split__l0|requested_B=160""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho75"",metric=""em"",scope=""deployable""|eq=0027",True,0.7356,5000,16,raw_3d,,,,
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho75,em,deployable,split__l0|requested_B=40,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho75"",metric=""em"",scope=""deployable""","configuration_id=""split__l0|requested_B=40""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho75"",metric=""em"",scope=""deployable""|eq=0011",True,0.9402,5000,16,raw_3d,,,,
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho75,em,deployable,split__l0|requested_B=80,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho75"",metric=""em"",scope=""deployable""","configuration_id=""split__l0|requested_B=80""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho75"",metric=""em"",scope=""deployable""|eq=0016",False,0.0,5000,16,raw_3d,,,,
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho75,em,deployable,split__l1|requested_B=160,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho75"",metric=""em"",scope=""deployable""","configuration_id=""split__l1|requested_B=160""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho75"",metric=""em"",scope=""deployable""|eq=0029",True,0.7024,5000,16,raw_3d,,,,
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho75,em,deployable,split__l1|requested_B=40,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho75"",metric=""em"",scope=""deployable""","configuration_id=""split__l1|requested_B=40""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho75"",metric=""em"",scope=""deployable""|eq=0025",True,0.9638,5000,16,raw_3d,,,,
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho75,em,deployable,split__l1|requested_B=80,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho75"",metric=""em"",scope=""deployable""","configuration_id=""split__l1|requested_B=80""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho75"",metric=""em"",scope=""deployable""|eq=0019",False,0.2678,5000,16,raw_3d,,,,
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho75,em,deployable,split__l3|requested_B=160,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho75"",metric=""em"",scope=""deployable""","configuration_id=""split__l3|requested_B=160""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho75"",metric=""em"",scope=""deployable""|eq=0030",True,0.9804,5000,16,raw_3d,,,,
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho75,em,deployable,split__l3|requested_B=40,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho75"",metric=""em"",scope=""deployable""","configuration_id=""split__l3|requested_B=40""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho75"",metric=""em"",scope=""deployable""|eq=0008",True,0.9656,5000,16,raw_3d,,,,
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho75,em,deployable,split__l3|requested_B=80,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho75"",metric=""em"",scope=""deployable""","configuration_id=""split__l3|requested_B=80""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho75"",metric=""em"",scope=""deployable""|eq=0031",True,0.6638,5000,16,raw_3d,,,,
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho75,em,deployable,split__linf|requested_B=160,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho75"",metric=""em"",scope=""deployable""","configuration_id=""split__linf|requested_B=160""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho75"",metric=""em"",scope=""deployable""|eq=0001",False,0.3018,5000,16,raw_3d,,,,
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho75,em,deployable,split__linf|requested_B=40,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho75"",metric=""em"",scope=""deployable""","configuration_id=""split__linf|requested_B=40""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho75"",metric=""em"",scope=""deployable""|eq=0004",False,0.474,5000,16,raw_3d,,,,
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho75,em,deployable,split__linf|requested_B=80,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho75"",metric=""em"",scope=""deployable""","configuration_id=""split__linf|requested_B=80""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho75"",metric=""em"",scope=""deployable""|eq=0002",True,0.7484,5000,16,raw_3d,,,,
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho75,em,deployable,conditioned|requested_B=160,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho75"",metric=""em"",scope=""deployable""","configuration_id=""conditioned|requested_B=160""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho75"",metric=""em"",scope=""deployable""|eq=0018",,0.0,5000,16,constrained,20.0,False,0.0,nan
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho75,em,deployable,conditioned|requested_B=160,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho75"",metric=""em"",scope=""deployable""","configuration_id=""conditioned|requested_B=160""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho75"",metric=""em"",scope=""deployable""|eq=0018",,0.0,5000,16,constrained,40.0,False,0.0,nan
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho75,em,deployable,conditioned|requested_B=160,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho75"",metric=""em"",scope=""deployable""","configuration_id=""conditioned|requested_B=160""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho75"",metric=""em"",scope=""deployable""|eq=0018",,0.0,5000,16,constrained,80.0,False,0.0,nan
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho75,em,deployable,conditioned|requested_B=160,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho75"",metric=""em"",scope=""deployable""","configuration_id=""conditioned|requested_B=160""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho75"",metric=""em"",scope=""deployable""|eq=0018",False,0.0052,5000,16,constrained,160.0,True,1.0,0.0052
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho75,em,deployable,conditioned|requested_B=20,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho75"",metric=""em"",scope=""deployable""","configuration_id=""conditioned|requested_B=20""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho75"",metric=""em"",scope=""deployable""|eq=0009",False,0.0106,5000,16,constrained,20.0,True,1.0,0.0106
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho75,em,deployable,conditioned|requested_B=20,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho75"",metric=""em"",scope=""deployable""","configuration_id=""conditioned|requested_B=20""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho75"",metric=""em"",scope=""deployable""|eq=0009",False,0.0,5000,16,constrained,40.0,True,1.0,0.0
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho75,em,deployable,conditioned|requested_B=20,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho75"",metric=""em"",scope=""deployable""","configuration_id=""conditioned|requested_B=20""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho75"",metric=""em"",scope=""deployable""|eq=0009",False,0.0,5000,16,constrained,80.0,True,1.0,0.0
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho75,em,deployable,conditioned|requested_B=20,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho75"",metric=""em"",scope=""deployable""","configuration_id=""conditioned|requested_B=20""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho75"",metric=""em"",scope=""deployable""|eq=0009",False,0.0,5000,16,constrained,160.0,True,1.0,0.0
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho75,em,deployable,conditioned|requested_B=40,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho75"",metric=""em"",scope=""deployable""","configuration_id=""conditioned|requested_B=40""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho75"",metric=""em"",scope=""deployable""|eq=0013",,0.0,5000,16,constrained,20.0,False,0.0,nan
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho75,em,deployable,conditioned|requested_B=40,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho75"",metric=""em"",scope=""deployable""","configuration_id=""conditioned|requested_B=40""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho75"",metric=""em"",scope=""deployable""|eq=0013",False,0.0024,5000,16,constrained,40.0,True,1.0,0.0024
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho75,em,deployable,conditioned|requested_B=40,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho75"",metric=""em"",scope=""deployable""","configuration_id=""conditioned|requested_B=40""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho75"",metric=""em"",scope=""deployable""|eq=0013",False,0.0,5000,16,constrained,80.0,True,1.0,0.0
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho75,em,deployable,conditioned|requested_B=40,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho75"",metric=""em"",scope=""deployable""","configuration_id=""conditioned|requested_B=40""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho75"",metric=""em"",scope=""deployable""|eq=0013",False,0.0,5000,16,constrained,160.0,True,1.0,0.0
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho75,em,deployable,conditioned|requested_B=80,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho75"",metric=""em"",scope=""deployable""","configuration_id=""conditioned|requested_B=80""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho75"",metric=""em"",scope=""deployable""|eq=0015",,0.0,5000,16,constrained,20.0,False,0.0,nan
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho75,em,deployable,conditioned|requested_B=80,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho75"",metric=""em"",scope=""deployable""","configuration_id=""conditioned|requested_B=80""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho75"",metric=""em"",scope=""deployable""|eq=0015",,0.0,5000,16,constrained,40.0,False,0.0,nan
