stack_id,dataset,future_distribution,metric,scope,constraint_budget,configuration_id,policy,policy_family,preference_id,future_share,requested_budget,u_now,u_future,cost,classification,dominated_by_legacy,dominates_legacy,incremental_hypervolume
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho25,judge_correct,deployable,160.0,split__l0|requested_B=40,split__l0,split,l0,0.0,40,1.0,0.091796875,35.734375,dominated_by_legacy,"[""reusable|requested_B=40"", ""reusable|requested_B=80""]","[""conditioned|requested_B=20"", ""generic|requested_B=20"", ""reusable|requested_B=20""]",0.0
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho25,judge_correct,deployable,160.0,split__l0|requested_B=80,split__l0,split,l0,0.0,80,0.984375,0.3837890625,73.5625,dominated_by_legacy,"[""reusable|requested_B=80""]","[""conditioned|requested_B=40"", ""conditioned|requested_B=80"", ""generic|requested_B=20"", ""generic|requested_B=40"", ""generic|requested_B=80""]",0.0
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho25,judge_correct,deployable,160.0,split__l1|requested_B=160,split__l1,split,l1,0.5,160,1.0,0.5794270833333333,145.765625,frontier_shift_and_dominance,[],"[""conditioned|requested_B=160"", ""conditioned|requested_B=20"", ""conditioned|requested_B=40"", ""conditioned|requested_B=80"", ""generic|requested_B=160"", ""generic|requested_B=20"", ""generic|requested_B=40"", ""generic|requested_B=80"", ""reusable|requested_B=20"", ""reusable|requested_B=40"", ""reusable|requested_B=80""]",0.006835937500000111
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho25,judge_correct,deployable,160.0,split__l1|requested_B=40,split__l1,split,l1,0.5,40,1.0,0.08365885416666667,36.3125,dominated_by_legacy,"[""reusable|requested_B=40"", ""reusable|requested_B=80""]","[""conditioned|requested_B=20"", ""generic|requested_B=20"", ""reusable|requested_B=20""]",0.0
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho25,judge_correct,deployable,160.0,split__l1|requested_B=80,split__l1,split,l1,0.5,80,1.0,0.24576822916666669,71.96875,dominated_by_legacy,"[""reusable|requested_B=80""]","[""conditioned|requested_B=20"", ""conditioned|requested_B=40"", ""conditioned|requested_B=80"", ""generic|requested_B=20"", ""generic|requested_B=40"", ""generic|requested_B=80"", ""reusable|requested_B=20"", ""reusable|requested_B=40""]",0.0
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho25,judge_correct,deployable,160.0,split__l3|requested_B=160,split__l3,split,l3,0.75,160,0.984375,0.41438802083333337,145.921875,dominated_by_legacy,"[""reusable|requested_B=80""]","[""conditioned|requested_B=160"", ""conditioned|requested_B=40"", ""conditioned|requested_B=80"", ""generic|requested_B=20"", ""generic|requested_B=40"", ""generic|requested_B=80""]",0.0
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho25,judge_correct,deployable,160.0,split__l3|requested_B=40,split__l3,split,l3,0.75,40,0.96875,0.09244791666666666,37.515625,dominated_by_legacy,"[""conditioned|requested_B=160"", ""conditioned|requested_B=40"", ""conditioned|requested_B=80"", ""reusable|requested_B=40"", ""reusable|requested_B=80""]","[""generic|requested_B=20""]",0.0
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho25,judge_correct,deployable,160.0,split__l3|requested_B=80,split__l3,split,l3,0.75,80,1.0,0.201171875,72.6875,dominated_by_legacy,"[""reusable|requested_B=80""]","[""conditioned|requested_B=20"", ""conditioned|requested_B=40"", ""generic|requested_B=20"", ""generic|requested_B=40"", ""reusable|requested_B=20"", ""reusable|requested_B=40""]",0.0
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho25,judge_correct,deployable,160.0,split__linf|requested_B=160,split__linf,split,linf,1.0,160,0.0625,0.36393229166666663,144.96875,dominated_by_legacy,"[""conditioned|requested_B=160"", ""generic|requested_B=160"", ""reusable|requested_B=160"", ""reusable|requested_B=80""]",[],0.0
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho25,judge_correct,deployable,160.0,split__linf|requested_B=40,split__linf,split,linf,1.0,40,0.21875,0.14876302083333331,37.203125,dominated_by_legacy,"[""conditioned|requested_B=160"", ""conditioned|requested_B=80"", ""generic|requested_B=160"", ""generic|requested_B=80"", ""reusable|requested_B=160"", ""reusable|requested_B=40"", ""reusable|requested_B=80""]","[""generic|requested_B=20""]",0.0
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho25,judge_correct,deployable,160.0,split__linf|requested_B=80,split__linf,split,linf,1.0,80,0.109375,0.279296875,75.203125,dominated_by_legacy,"[""conditioned|requested_B=160"", ""generic|requested_B=160"", ""reusable|requested_B=160"", ""reusable|requested_B=80""]",[],0.0
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho25,judge_correct,deployable,40.0,split__l0p333|requested_B=40,split__l0p333,split,l0p333,0.25,40,1.0,0.09635416666666666,36.96875,dominated_by_legacy,"[""reusable|requested_B=40""]","[""conditioned|requested_B=20"", ""generic|requested_B=20"", ""reusable|requested_B=20""]",0.0
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho25,judge_correct,deployable,40.0,split__l0|requested_B=40,split__l0,split,l0,0.0,40,1.0,0.091796875,35.734375,dominated_by_legacy,"[""reusable|requested_B=40""]","[""conditioned|requested_B=20"", ""generic|requested_B=20"", ""reusable|requested_B=20""]",0.0
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho25,judge_correct,deployable,40.0,split__l1|requested_B=40,split__l1,split,l1,0.5,40,1.0,0.08365885416666667,36.3125,dominated_by_legacy,"[""reusable|requested_B=40""]","[""conditioned|requested_B=20"", ""generic|requested_B=20"", ""reusable|requested_B=20""]",0.0
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho25,judge_correct,deployable,40.0,split__l3|requested_B=40,split__l3,split,l3,0.75,40,0.96875,0.09244791666666666,37.515625,dominated_by_legacy,"[""conditioned|requested_B=40"", ""reusable|requested_B=40""]","[""generic|requested_B=20""]",-2.7755575615628914e-17
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho25,judge_correct,deployable,40.0,split__linf|requested_B=40,split__linf,split,linf,1.0,40,0.21875,0.14876302083333331,37.203125,dominated_by_legacy,"[""reusable|requested_B=40""]","[""generic|requested_B=20""]",-2.7755575615628914e-17
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho25,judge_correct,deployable,80.0,scalar__l0p333|requested_B=80,scalar__l0p333,scalar,l0p333,0.25,80,0.984375,0.439453125,72.171875,frontier_shift_and_dominance,[],"[""conditioned|requested_B=40"", ""conditioned|requested_B=80"", ""generic|requested_B=20"", ""generic|requested_B=40"", ""generic|requested_B=80""]",0.005767822265625
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho25,judge_correct,deployable,80.0,scalar__l0|requested_B=80,scalar__l0,scalar,l0,0.0,80,1.0,0.4560546875,72.578125,frontier_shift_and_dominance,[],"[""conditioned|requested_B=20"", ""conditioned|requested_B=40"", ""conditioned|requested_B=80"", ""generic|requested_B=20"", ""generic|requested_B=40"", ""generic|requested_B=80"", ""reusable|requested_B=20"", ""reusable|requested_B=40"", ""reusable|requested_B=80""]",0.0224609375
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho25,judge_correct,deployable,80.0,scalar__l1|requested_B=80,scalar__l1,scalar,l1,0.5,80,0.984375,0.4547526041666667,71.90625,frontier_shift_and_dominance,[],"[""conditioned|requested_B=40"", ""conditioned|requested_B=80"", ""generic|requested_B=20"", ""generic|requested_B=40"", ""generic|requested_B=80""]",0.0208282470703125
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho25,judge_correct,deployable,80.0,scalar__l3|requested_B=80,scalar__l3,scalar,l3,0.75,80,0.984375,0.41764322916666663,72.03125,dominated_by_legacy,"[""reusable|requested_B=80""]","[""conditioned|requested_B=40"", ""conditioned|requested_B=80"", ""generic|requested_B=20"", ""generic|requested_B=40"", ""generic|requested_B=80""]",0.0
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho25,judge_correct,deployable,80.0,scalar__linf|requested_B=80,scalar__linf,scalar,linf,1.0,80,0.984375,0.3528645833333333,72.65625,dominated_by_legacy,"[""reusable|requested_B=80""]","[""conditioned|requested_B=40"", ""conditioned|requested_B=80"", ""generic|requested_B=20"", ""generic|requested_B=40"", ""generic|requested_B=80""]",0.0
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho25,judge_correct,deployable,80.0,split__l0p333|requested_B=40,split__l0p333,split,l0p333,0.25,40,1.0,0.09635416666666666,36.96875,dominated_by_legacy,"[""reusable|requested_B=40"", ""reusable|requested_B=80""]","[""conditioned|requested_B=20"", ""generic|requested_B=20"", ""reusable|requested_B=20""]",0.0
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho25,judge_correct,deployable,80.0,split__l0p333|requested_B=80,split__l0p333,split,l0p333,0.25,80,0.984375,0.30989583333333337,71.5625,dominated_by_legacy,"[""reusable|requested_B=80""]","[""conditioned|requested_B=40"", ""conditioned|requested_B=80"", ""generic|requested_B=20"", ""generic|requested_B=40"", ""generic|requested_B=80""]",0.0
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho25,judge_correct,deployable,80.0,split__l0|requested_B=40,split__l0,split,l0,0.0,40,1.0,0.091796875,35.734375,dominated_by_legacy,"[""reusable|requested_B=40"", ""reusable|requested_B=80""]","[""conditioned|requested_B=20"", ""generic|requested_B=20"", ""reusable|requested_B=20""]",0.0
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho25,judge_correct,deployable,80.0,split__l0|requested_B=80,split__l0,split,l0,0.0,80,0.984375,0.3837890625,73.5625,dominated_by_legacy,"[""reusable|requested_B=80""]","[""conditioned|requested_B=40"", ""conditioned|requested_B=80"", ""generic|requested_B=20"", ""generic|requested_B=40"", ""generic|requested_B=80""]",0.0
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho25,judge_correct,deployable,80.0,split__l1|requested_B=40,split__l1,split,l1,0.5,40,1.0,0.08365885416666667,36.3125,dominated_by_legacy,"[""reusable|requested_B=40"", ""reusable|requested_B=80""]","[""conditioned|requested_B=20"", ""generic|requested_B=20"", ""reusable|requested_B=20""]",0.0
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho25,judge_correct,deployable,80.0,split__l1|requested_B=80,split__l1,split,l1,0.5,80,1.0,0.24576822916666669,71.96875,dominated_by_legacy,"[""reusable|requested_B=80""]","[""conditioned|requested_B=20"", ""conditioned|requested_B=40"", ""conditioned|requested_B=80"", ""generic|requested_B=20"", ""generic|requested_B=40"", ""generic|requested_B=80"", ""reusable|requested_B=20"", ""reusable|requested_B=40""]",0.0
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho25,judge_correct,deployable,80.0,split__l3|requested_B=40,split__l3,split,l3,0.75,40,0.96875,0.09244791666666666,37.515625,dominated_by_legacy,"[""conditioned|requested_B=40"", ""conditioned|requested_B=80"", ""reusable|requested_B=40"", ""reusable|requested_B=80""]","[""generic|requested_B=20""]",0.0
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho25,judge_correct,deployable,80.0,split__l3|requested_B=80,split__l3,split,l3,0.75,80,1.0,0.201171875,72.6875,dominated_by_legacy,"[""reusable|requested_B=80""]","[""conditioned|requested_B=20"", ""conditioned|requested_B=40"", ""generic|requested_B=20"", ""generic|requested_B=40"", ""reusable|requested_B=20"", ""reusable|requested_B=40""]",0.0
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho25,judge_correct,deployable,80.0,split__linf|requested_B=40,split__linf,split,linf,1.0,40,0.21875,0.14876302083333331,37.203125,dominated_by_legacy,"[""conditioned|requested_B=80"", ""generic|requested_B=80"", ""reusable|requested_B=40"", ""reusable|requested_B=80""]","[""generic|requested_B=20""]",0.0
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho25,judge_correct,deployable,80.0,split__linf|requested_B=80,split__linf,split,linf,1.0,80,0.109375,0.279296875,75.203125,dominated_by_legacy,"[""reusable|requested_B=80""]",[],0.0
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho50,em,deployable,160.0,scalar__l0p333|requested_B=80,scalar__l0p333,scalar,l0p333,0.25,80,0.765625,0.2923177083333333,72.171875,dominated_by_legacy,"[""reusable|requested_B=160""]","[""conditioned|requested_B=160"", ""conditioned|requested_B=20"", ""conditioned|requested_B=40"", ""conditioned|requested_B=80"", ""generic|requested_B=20"", ""generic|requested_B=40"", ""generic|requested_B=80"", ""reusable|requested_B=20"", ""reusable|requested_B=40""]",0.0
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho50,em,deployable,160.0,scalar__l0|requested_B=80,scalar__l0,scalar,l0,0.0,80,0.78125,0.2962239583333333,72.578125,frontier_shift_and_dominance,[],"[""conditioned|requested_B=160"", ""conditioned|requested_B=20"", ""conditioned|requested_B=40"", ""conditioned|requested_B=80"", ""generic|requested_B=20"", ""generic|requested_B=40"", ""generic|requested_B=80"", ""reusable|requested_B=20"", ""reusable|requested_B=40""]",0.0003051757812499445
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho50,em,deployable,160.0,scalar__l1|requested_B=80,scalar__l1,scalar,l1,0.5,80,0.765625,0.29231770833333337,71.90625,dominated_by_legacy,"[""reusable|requested_B=160""]","[""conditioned|requested_B=160"", ""conditioned|requested_B=20"", ""conditioned|requested_B=40"", ""conditioned|requested_B=80"", ""generic|requested_B=20"", ""generic|requested_B=40"", ""generic|requested_B=80"", ""reusable|requested_B=20"", ""reusable|requested_B=40""]",0.0
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho50,em,deployable,160.0,scalar__l3|requested_B=80,scalar__l3,scalar,l3,0.75,80,0.765625,0.28125,72.03125,dominated_by_legacy,"[""reusable|requested_B=160""]","[""conditioned|requested_B=160"", ""conditioned|requested_B=20"", ""conditioned|requested_B=40"", ""conditioned|requested_B=80"", ""generic|requested_B=20"", ""generic|requested_B=40"", ""generic|requested_B=80"", ""reusable|requested_B=20"", ""reusable|requested_B=40""]",0.0
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho50,em,deployable,160.0,scalar__linf|requested_B=80,scalar__linf,scalar,linf,1.0,80,0.75,0.23763020833333331,72.65625,dominated_by_legacy,"[""conditioned|requested_B=160"", ""reusable|requested_B=160"", ""reusable|requested_B=80""]","[""conditioned|requested_B=20"", ""generic|requested_B=20"", ""generic|requested_B=40"", ""generic|requested_B=80"", ""reusable|requested_B=20""]",0.0
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho50,em,deployable,160.0,split__l0p333|requested_B=160,split__l0p333,split,l0p333,0.25,160,0.78125,0.3697916666666667,143.34375,frontier_shift_and_dominance,[],"[""conditioned|requested_B=160"", ""conditioned|requested_B=20"", ""conditioned|requested_B=40"", ""conditioned|requested_B=80"", ""generic|requested_B=20"", ""generic|requested_B=40"", ""generic|requested_B=80"", ""reusable|requested_B=20"", ""reusable|requested_B=40""]",0.0014546712239583148
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho50,em,deployable,160.0,split__l0p333|requested_B=40,split__l0p333,split,l0p333,0.25,40,0.78125,0.060546875,36.96875,dominated_by_legacy,"[""reusable|requested_B=80""]","[""conditioned|requested_B=20"", ""generic|requested_B=20"", ""reusable|requested_B=20""]",-5.551115123125783e-17
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho50,em,deployable,160.0,split__l0p333|requested_B=80,split__l0p333,split,l0p333,0.25,80,0.765625,0.20052083333333331,71.5625,dominated_by_legacy,"[""conditioned|requested_B=160"", ""reusable|requested_B=160"", ""reusable|requested_B=80""]","[""conditioned|requested_B=20"", ""conditioned|requested_B=40"", ""conditioned|requested_B=80"", ""generic|requested_B=20"", ""generic|requested_B=40"", ""generic|requested_B=80"", ""reusable|requested_B=20"", ""reusable|requested_B=40""]",0.0
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho50,em,deployable,160.0,split__l0|requested_B=160,split__l0,split,l0,0.0,160,0.78125,0.33203125,142.609375,frontier_shift_and_dominance,[],"[""conditioned|requested_B=160"", ""conditioned|requested_B=20"", ""conditioned|requested_B=40"", ""conditioned|requested_B=80"", ""generic|requested_B=20"", ""generic|requested_B=40"", ""generic|requested_B=80"", ""reusable|requested_B=20"", ""reusable|requested_B=40""]",0.0008646647135416297
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho50,em,deployable,160.0,split__l0|requested_B=40,split__l0,split,l0,0.0,40,0.75,0.052734375,35.734375,dominated_by_legacy,"[""conditioned|requested_B=160"", ""conditioned|requested_B=40"", ""conditioned|requested_B=80"", ""reusable|requested_B=160"", ""reusable|requested_B=40"", ""reusable|requested_B=80""]","[""conditioned|requested_B=20"", ""reusable|requested_B=20""]",0.0
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho50,em,deployable,160.0,split__l0|requested_B=80,split__l0,split,l0,0.0,80,0.765625,0.22395833333333331,73.5625,dominated_by_legacy,"[""conditioned|requested_B=160"", ""reusable|requested_B=160"", ""reusable|requested_B=80""]","[""conditioned|requested_B=20"", ""conditioned|requested_B=40"", ""conditioned|requested_B=80"", ""generic|requested_B=20"", ""generic|requested_B=40"", ""generic|requested_B=80"", ""reusable|requested_B=20"", ""reusable|requested_B=40""]",0.0
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho50,em,deployable,160.0,split__l1|requested_B=160,split__l1,split,l1,0.5,160,0.78125,0.40625,145.765625,frontier_shift_and_dominance,[],"[""conditioned|requested_B=160"", ""conditioned|requested_B=20"", ""conditioned|requested_B=40"", ""conditioned|requested_B=80"", ""generic|requested_B=160"", ""generic|requested_B=20"", ""generic|requested_B=40"", ""generic|requested_B=80"", ""reusable|requested_B=160"", ""reusable|requested_B=20"", ""reusable|requested_B=40""]",0.00651041666666663
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho50,em,deployable,160.0,split__l1|requested_B=40,split__l1,split,l1,0.5,40,0.78125,0.05078125,36.3125,dominated_by_legacy,"[""reusable|requested_B=80""]","[""conditioned|requested_B=20"", ""reusable|requested_B=20""]",-5.551115123125783e-17
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho50,em,deployable,160.0,split__l1|requested_B=80,split__l1,split,l1,0.5,80,0.765625,0.17513020833333331,71.96875,dominated_by_legacy,"[""conditioned|requested_B=160"", ""reusable|requested_B=160"", ""reusable|requested_B=80""]","[""conditioned|requested_B=20"", ""conditioned|requested_B=40"", ""conditioned|requested_B=80"", ""generic|requested_B=20"", ""generic|requested_B=40"", ""generic|requested_B=80"", ""reusable|requested_B=20"", ""reusable|requested_B=40""]",0.0
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho50,em,deployable,160.0,split__l3|requested_B=160,split__l3,split,l3,0.75,160,0.78125,0.35026041666666663,145.921875,frontier_shift_and_dominance,[],"[""conditioned|requested_B=160"", ""conditioned|requested_B=20"", ""conditioned|requested_B=40"", ""conditioned|requested_B=80"", ""generic|requested_B=20"", ""generic|requested_B=40"", ""generic|requested_B=80"", ""reusable|requested_B=20"", ""reusable|requested_B=40""]",0.0011494954427083148
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho50,em,deployable,160.0,split__l3|requested_B=40,split__l3,split,l3,0.75,40,0.640625,0.07161458333333334,37.515625,dominated_by_legacy,"[""conditioned|requested_B=160"", ""conditioned|requested_B=80"", ""reusable|requested_B=160"", ""reusable|requested_B=40"", ""reusable|requested_B=80""]","[""generic|requested_B=20""]",0.0
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho50,em,deployable,160.0,split__l3|requested_B=80,split__l3,split,l3,0.75,80,0.796875,0.15169270833333334,72.6875,dominated_by_legacy,"[""reusable|requested_B=80""]","[""conditioned|requested_B=20"", ""conditioned|requested_B=40"", ""conditioned|requested_B=80"", ""generic|requested_B=20"", ""generic|requested_B=40"", ""generic|requested_B=80"", ""reusable|requested_B=20"", ""reusable|requested_B=40""]",0.0
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho50,em,deployable,160.0,split__linf|requested_B=160,split__linf,split,linf,1.0,160,0.015625,0.33854166666666663,144.96875,dominated_by_legacy,"[""generic|requested_B=160"", ""reusable|requested_B=160""]",[],0.0
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho50,em,deployable,160.0,split__linf|requested_B=40,split__linf,split,linf,1.0,40,0.09375,0.099609375,37.203125,dominated_by_legacy,"[""conditioned|requested_B=160"", ""conditioned|requested_B=80"", ""generic|requested_B=160"", ""generic|requested_B=40"", ""generic|requested_B=80"", ""reusable|requested_B=160"", ""reusable|requested_B=40"", ""reusable|requested_B=80""]","[""generic|requested_B=20""]",0.0
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho50,em,deployable,160.0,split__linf|requested_B=80,split__linf,split,linf,1.0,80,0.03125,0.216796875,75.203125,dominated_by_legacy,"[""conditioned|requested_B=160"", ""generic|requested_B=160"", ""reusable|requested_B=160"", ""reusable|requested_B=80""]",[],0.0
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho50,em,deployable,40.0,split__l0p333|requested_B=40,split__l0p333,split,l0p333,0.25,40,0.78125,0.060546875,36.96875,frontier_shift_and_dominance,[],"[""conditioned|requested_B=20"", ""generic|requested_B=20"", ""reusable|requested_B=20""]",0.000946044921875
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho50,em,deployable,40.0,split__l0|requested_B=40,split__l0,split,l0,0.0,40,0.75,0.052734375,35.734375,dominated_by_legacy,"[""conditioned|requested_B=40"", ""reusable|requested_B=40""]","[""conditioned|requested_B=20"", ""reusable|requested_B=20""]",0.0
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho50,em,deployable,40.0,split__l1|requested_B=40,split__l1,split,l1,0.5,40,0.78125,0.05078125,36.3125,frontier_shift_and_dominance,[],"[""conditioned|requested_B=20"", ""reusable|requested_B=20""]",0.00079345703125
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho50,em,deployable,40.0,split__l3|requested_B=40,split__l3,split,l3,0.75,40,0.640625,0.07161458333333334,37.515625,dominated_by_legacy,"[""reusable|requested_B=40""]","[""generic|requested_B=20""]",0.0
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho50,em,deployable,40.0,split__linf|requested_B=40,split__linf,split,linf,1.0,40,0.09375,0.099609375,37.203125,dominated_by_legacy,"[""generic|requested_B=40"", ""reusable|requested_B=40""]","[""generic|requested_B=20""]",0.0
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho50,em,deployable,80.0,scalar__l0p333|requested_B=80,scalar__l0p333,scalar,l0p333,0.25,80,0.765625,0.2923177083333333,72.171875,frontier_shift_and_dominance,[],"[""conditioned|requested_B=20"", ""conditioned|requested_B=40"", ""conditioned|requested_B=80"", ""generic|requested_B=20"", ""generic|requested_B=40"", ""generic|requested_B=80"", ""reusable|requested_B=20"", ""reusable|requested_B=40""]",0.011962890625
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,relation_dossiers,rho50,em,deployable,80.0,scalar__l0|requested_B=80,scalar__l0,scalar,l0,0.0,80,0.78125,0.2962239583333333,72.578125,frontier_shift_and_dominance,[],"[""conditioned|requested_B=20"", ""conditioned|requested_B=40"", ""conditioned|requested_B=80"", ""generic|requested_B=20"", ""generic|requested_B=40"", ""generic|requested_B=80"", ""reusable|requested_B=20"", ""reusable|requested_B=40""]",0.015258789062500028
