stack_id,stack_label,dataset,future_distribution,metric,scope,constraint_budget,objective_lambda,objective_lambda_infinite,objective_lambda_label,intended_preference_id,intended_allocation_alpha,n_feasible_structured_arms,best_observed_scalar_score,winner_config_ids,winner_policy_ids,winner_allocation_alphas,winner_nondominated_flags,winner_frontier_probabilities,n_winner_ties,intended_configuration_ids,intended_best_configuration_ids,intended_alpha_scalar_score,intended_alpha_scalar_regret,intended_alpha_is_objective_winner,intended_alpha_is_nondominated,intended_alpha_frontier_probability,intended_alpha_is_stably_supported,frontier_stability_threshold,interpretation
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho25,judge_correct,deployable,40.0,0.3333333333333333,False,0.333333,l0p333,0.25,5,1.0321180555555556,"[""split__l0p333|requested_B=40""]","[""split__l0p333""]",[0.25],[false],[0.0054],1,"[""split__l0p333|requested_B=40""]","[""split__l0p333|requested_B=40""]",1.0321180555555556,0.0,True,False,0.0054,False,0.8,tradeoff_level_not_on_frontier
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho25,judge_correct,deployable,40.0,1.0,False,1,l1,0.5,5,1.0963541666666667,"[""split__l0p333|requested_B=40""]","[""split__l0p333""]",[0.25],[false],[0.0054],1,"[""split__l1|requested_B=40""]","[""split__l1|requested_B=40""]",1.0836588541666667,0.0126953125,False,False,0.0,False,0.8,tradeoff_level_not_on_frontier
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho25,judge_correct,deployable,40.0,3.0,False,3,l3,0.75,5,1.2890625,"[""split__l0p333|requested_B=40""]","[""split__l0p333""]",[0.25],[false],[0.0054],1,"[""split__l3|requested_B=40""]","[""split__l3|requested_B=40""]",1.24609375,0.04296875,False,False,0.008,False,0.8,tradeoff_level_not_on_frontier
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho25,judge_correct,deployable,40.0,,True,∞,linf,1.0,5,0.14876302083333331,"[""split__linf|requested_B=40""]","[""split__linf""]",[1.0],[false],[0.326],1,"[""split__linf|requested_B=40""]","[""split__linf|requested_B=40""]",0.14876302083333331,0.0,True,False,0.326,False,0.8,tradeoff_level_not_on_frontier
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho25,judge_correct,deployable,80.0,0.0,False,0,l0,0.0,10,1.0,"[""split__l0p333|requested_B=40"", ""split__l0|requested_B=40"", ""split__l1|requested_B=40"", ""split__l1|requested_B=80"", ""split__l3|requested_B=80""]","[""split__l0p333"", ""split__l0"", ""split__l1"", ""split__l1"", ""split__l3""]","[0.25, 0.0, 0.5, 0.5, 0.75]","[false, false, false, false, false]","[0.0, 0.0, 0.0, 0.0, 0.0]",5,"[""split__l0|requested_B=80""]","[""split__l0|requested_B=80""]",0.984375,0.015625,False,False,0.0014,False,0.8,tradeoff_level_not_on_frontier
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho25,judge_correct,deployable,80.0,0.3333333333333333,False,0.333333,l0p333,0.25,10,1.1123046875,"[""split__l0|requested_B=80""]","[""split__l0""]",[0.0],[false],[0.0014],1,"[""split__l0p333|requested_B=80""]","[""split__l0p333|requested_B=80""]",1.0876736111111112,0.02463107638888884,False,False,0.0,False,0.8,tradeoff_level_not_on_frontier
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho25,judge_correct,deployable,80.0,1.0,False,1,l1,0.5,10,1.3681640625,"[""split__l0|requested_B=80""]","[""split__l0""]",[0.0],[false],[0.0014],1,"[""split__l1|requested_B=80""]","[""split__l1|requested_B=80""]",1.2457682291666667,0.12239583333333326,False,False,0.0,False,0.8,tradeoff_level_not_on_frontier
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho25,judge_correct,deployable,80.0,3.0,False,3,l3,0.75,10,2.1357421875,"[""split__l0|requested_B=80""]","[""split__l0""]",[0.0],[false],[0.0014],1,"[""split__l3|requested_B=80""]","[""split__l3|requested_B=80""]",1.603515625,0.5322265625,False,False,0.0,False,0.8,tradeoff_level_not_on_frontier
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho25,judge_correct,deployable,80.0,,True,∞,linf,1.0,10,0.3837890625,"[""split__l0|requested_B=80""]","[""split__l0""]",[0.0],[false],[0.0014],1,"[""split__linf|requested_B=80""]","[""split__linf|requested_B=80""]",0.279296875,0.1044921875,False,False,0.0,False,0.8,tradeoff_level_not_on_frontier
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho25,judge_correct,deployable,160.0,0.0,False,0,l0,0.0,15,1.0,"[""split__l0p333|requested_B=160"", ""split__l0p333|requested_B=40"", ""split__l0|requested_B=40"", ""split__l1|requested_B=160"", ""split__l1|requested_B=40"", ""split__l1|requested_B=80"", ""split__l3|requested_B=80""]","[""split__l0p333"", ""split__l0p333"", ""split__l0"", ""split__l1"", ""split__l1"", ""split__l1"", ""split__l3""]","[0.25, 0.25, 0.0, 0.5, 0.5, 0.5, 0.75]","[false, false, false, true, false, false, false]","[0.3152, 0.0, 0.0, 0.653, 0.0, 0.0, 0.0]",7,"[""split__l0|requested_B=160""]","[""split__l0|requested_B=160""]",0.984375,0.015625,False,False,0.0124,False,0.8,tradeoff_level_not_on_frontier
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho25,judge_correct,deployable,160.0,0.3333333333333333,False,0.333333,l0p333,0.25,15,1.1931423611111112,"[""split__l1|requested_B=160""]","[""split__l1""]",[0.5],[true],[0.653],1,"[""split__l0p333|requested_B=160""]","[""split__l0p333|requested_B=160""]",1.1873914930555556,0.00575086805555558,False,False,0.3152,False,0.8,tradeoff_level_not_on_frontier
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho25,judge_correct,deployable,160.0,1.0,False,1,l1,0.5,15,1.5794270833333333,"[""split__l1|requested_B=160""]","[""split__l1""]",[0.5],[true],[0.653],1,"[""split__l1|requested_B=160""]","[""split__l1|requested_B=160""]",1.5794270833333333,0.0,True,True,0.653,False,0.8,objective_supported_but_frontier_uncertain
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho25,judge_correct,deployable,160.0,3.0,False,3,l3,0.75,15,2.73828125,"[""split__l1|requested_B=160""]","[""split__l1""]",[0.5],[true],[0.653],1,"[""split__l3|requested_B=160""]","[""split__l3|requested_B=160""]",2.2275390625,0.5107421875,False,False,0.0,False,0.8,tradeoff_level_not_on_frontier
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho25,judge_correct,deployable,160.0,,True,∞,linf,1.0,15,0.5794270833333333,"[""split__l1|requested_B=160""]","[""split__l1""]",[0.5],[true],[0.653],1,"[""split__linf|requested_B=160""]","[""split__linf|requested_B=160""]",0.36393229166666663,0.21549479166666663,False,False,0.0,False,0.8,tradeoff_level_not_on_frontier
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho50,em,deployable,40.0,0.0,False,0,l0,0.0,5,0.78125,"[""split__l0p333|requested_B=40"", ""split__l1|requested_B=40""]","[""split__l0p333"", ""split__l1""]","[0.25, 0.5]","[true, false]","[0.5002, 0.153]",2,"[""split__l0|requested_B=40""]","[""split__l0|requested_B=40""]",0.75,0.03125,False,False,0.0046,False,0.8,tradeoff_level_not_on_frontier
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho50,em,deployable,40.0,0.3333333333333333,False,0.333333,l0p333,0.25,5,0.8014322916666666,"[""split__l0p333|requested_B=40""]","[""split__l0p333""]",[0.25],[true],[0.5002],1,"[""split__l0p333|requested_B=40""]","[""split__l0p333|requested_B=40""]",0.8014322916666666,0.0,True,True,0.5002,False,0.8,objective_supported_but_frontier_uncertain
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho50,em,deployable,40.0,1.0,False,1,l1,0.5,5,0.841796875,"[""split__l0p333|requested_B=40""]","[""split__l0p333""]",[0.25],[true],[0.5002],1,"[""split__l1|requested_B=40""]","[""split__l1|requested_B=40""]",0.83203125,0.009765625,False,False,0.153,False,0.8,tradeoff_level_not_on_frontier
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho50,em,deployable,40.0,3.0,False,3,l3,0.75,5,0.962890625,"[""split__l0p333|requested_B=40""]","[""split__l0p333""]",[0.25],[true],[0.5002],1,"[""split__l3|requested_B=40""]","[""split__l3|requested_B=40""]",0.85546875,0.107421875,False,False,0.0776,False,0.8,tradeoff_level_not_on_frontier
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho50,em,deployable,40.0,,True,∞,linf,1.0,5,0.099609375,"[""split__linf|requested_B=40""]","[""split__linf""]",[1.0],[false],[0.2052],1,"[""split__linf|requested_B=40""]","[""split__linf|requested_B=40""]",0.099609375,0.0,True,False,0.2052,False,0.8,tradeoff_level_not_on_frontier
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho50,em,deployable,80.0,0.0,False,0,l0,0.0,10,0.796875,"[""split__l3|requested_B=80""]","[""split__l3""]",[0.75],[false],[0.3498],1,"[""split__l0|requested_B=80""]","[""split__l0|requested_B=80""]",0.765625,0.03125,False,False,0.0,False,0.8,tradeoff_level_not_on_frontier
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho50,em,deployable,80.0,0.3333333333333333,False,0.333333,l0p333,0.25,10,0.8474392361111112,"[""split__l3|requested_B=80""]","[""split__l3""]",[0.75],[false],[0.3498],1,"[""split__l0p333|requested_B=80""]","[""split__l0p333|requested_B=80""]",0.8324652777777778,0.01497395833333337,False,False,0.0,False,0.8,tradeoff_level_not_on_frontier
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho50,em,deployable,80.0,1.0,False,1,l1,0.5,10,0.9895833333333333,"[""split__l0|requested_B=80""]","[""split__l0""]",[0.0],[false],[0.0],1,"[""split__l1|requested_B=80""]","[""split__l1|requested_B=80""]",0.9407552083333333,0.048828125,False,False,0.0,False,0.8,tradeoff_level_not_on_frontier
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho50,em,deployable,80.0,3.0,False,3,l3,0.75,10,1.4375,"[""split__l0|requested_B=80""]","[""split__l0""]",[0.0],[false],[0.0],1,"[""split__l3|requested_B=80""]","[""split__l3|requested_B=80""]",1.251953125,0.185546875,False,False,0.3498,False,0.8,tradeoff_level_not_on_frontier
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho50,em,deployable,80.0,,True,∞,linf,1.0,10,0.22395833333333331,"[""split__l0|requested_B=80""]","[""split__l0""]",[0.0],[false],[0.0],1,"[""split__linf|requested_B=80""]","[""split__linf|requested_B=80""]",0.216796875,0.007161458333333315,False,False,0.0,False,0.8,tradeoff_level_not_on_frontier
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho50,em,deployable,160.0,0.0,False,0,l0,0.0,15,0.796875,"[""split__l3|requested_B=80""]","[""split__l3""]",[0.75],[false],[0.2836],1,"[""split__l0|requested_B=160""]","[""split__l0|requested_B=160""]",0.78125,0.015625,False,False,0.181,False,0.8,tradeoff_level_not_on_frontier
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho50,em,deployable,160.0,0.3333333333333333,False,0.333333,l0p333,0.25,15,0.9166666666666666,"[""split__l1|requested_B=160""]","[""split__l1""]",[0.5],[true],[0.7686],1,"[""split__l0p333|requested_B=160""]","[""split__l0p333|requested_B=160""]",0.9045138888888888,0.01215277777777779,False,False,0.0162,False,0.8,tradeoff_level_not_on_frontier
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho50,em,deployable,160.0,1.0,False,1,l1,0.5,15,1.1875,"[""split__l1|requested_B=160""]","[""split__l1""]",[0.5],[true],[0.7686],1,"[""split__l1|requested_B=160""]","[""split__l1|requested_B=160""]",1.1875,0.0,True,True,0.7686,False,0.8,objective_supported_but_frontier_uncertain
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho50,em,deployable,160.0,3.0,False,3,l3,0.75,15,2.0,"[""split__l1|requested_B=160""]","[""split__l1""]",[0.5],[true],[0.7686],1,"[""split__l3|requested_B=160""]","[""split__l3|requested_B=160""]",1.83203125,0.16796875,False,False,0.1958,False,0.8,tradeoff_level_not_on_frontier
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho50,em,deployable,160.0,,True,∞,linf,1.0,15,0.40625,"[""split__l1|requested_B=160""]","[""split__l1""]",[0.5],[true],[0.7686],1,"[""split__linf|requested_B=160""]","[""split__linf|requested_B=160""]",0.33854166666666663,0.06770833333333337,False,False,0.0,False,0.8,tradeoff_level_not_on_frontier
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho50,f1,deployable,40.0,0.0,False,0,l0,0.0,5,0.8979166666666667,"[""split__l0p333|requested_B=40"", ""split__l1|requested_B=40""]","[""split__l0p333"", ""split__l1""]","[0.25, 0.5]","[false, true]","[0.2694, 0.3914]",2,"[""split__l0|requested_B=40""]","[""split__l0|requested_B=40""]",0.8796875,0.01822916666666674,False,False,0.0258,False,0.8,tradeoff_level_not_on_frontier
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho50,f1,deployable,40.0,0.3333333333333333,False,0.333333,l0p333,0.25,5,0.9334601831183863,"[""split__l1|requested_B=40""]","[""split__l1""]",[0.5],[true],[0.3914],1,"[""split__l0p333|requested_B=40""]","[""split__l0p333|requested_B=40""]",0.9328125596192003,0.0006476234991860119,False,False,0.2694,False,0.8,tradeoff_level_not_on_frontier
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho50,f1,deployable,40.0,1.0,False,1,l1,0.5,5,1.0045472160218254,"[""split__l1|requested_B=40""]","[""split__l1""]",[0.5],[true],[0.3914],1,"[""split__l1|requested_B=40""]","[""split__l1|requested_B=40""]",1.0045472160218254,0.0,True,True,0.3914,False,0.8,objective_supported_but_frontier_uncertain
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho50,f1,deployable,40.0,3.0,False,3,l3,0.75,5,1.2178083147321428,"[""split__l1|requested_B=40""]","[""split__l1""]",[0.5],[true],[0.3914],1,"[""split__l3|requested_B=40""]","[""split__l3|requested_B=40""]",1.1788392596986346,0.038969055033508226,False,False,0.185,False,0.8,tradeoff_level_not_on_frontier
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho50,f1,deployable,40.0,,True,∞,linf,1.0,5,0.15805948247354495,"[""split__linf|requested_B=40""]","[""split__linf""]",[1.0],[false],[0.1404],1,"[""split__linf|requested_B=40""]","[""split__linf|requested_B=40""]",0.15805948247354495,0.0,True,False,0.1404,False,0.8,tradeoff_level_not_on_frontier
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho50,f1,deployable,80.0,0.0,False,0,l0,0.0,10,0.9057291666666667,"[""split__l3|requested_B=80""]","[""split__l3""]",[0.75],[true],[0.6196],1,"[""split__l0|requested_B=80""]","[""split__l0|requested_B=80""]",0.8901041666666667,0.015625,False,False,0.1536,False,0.8,tradeoff_level_not_on_frontier
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho50,f1,deployable,80.0,0.3333333333333333,False,0.333333,l0p333,0.25,10,0.9821727992300909,"[""split__l0|requested_B=80""]","[""split__l0""]",[0.0],[false],[0.1536],1,"[""split__l0p333|requested_B=80""]","[""split__l0p333|requested_B=80""]",0.9676070601851852,0.014565739044905768,False,False,0.0002,False,0.8,tradeoff_level_not_on_frontier
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho50,f1,deployable,80.0,1.0,False,1,l1,0.5,10,1.1663100643569395,"[""split__l0|requested_B=80""]","[""split__l0""]",[0.0],[false],[0.1536],1,"[""split__l1|requested_B=80""]","[""split__l1|requested_B=80""]",1.1029077277612434,0.06340233659569616,False,False,0.0582,False,0.8,tradeoff_level_not_on_frontier
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho50,f1,deployable,80.0,3.0,False,3,l3,0.75,10,1.7187218597374847,"[""split__l0|requested_B=80""]","[""split__l0""]",[0.0],[false],[0.1536],1,"[""split__l3|requested_B=80""]","[""split__l3|requested_B=80""]",1.5011067708333334,0.21761508890415127,False,True,0.6196,False,0.8,nondominated_but_not_objective_supported
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho50,f1,deployable,80.0,,True,∞,linf,1.0,10,0.2762058976902727,"[""split__l0|requested_B=80""]","[""split__l0""]",[0.0],[false],[0.1536],1,"[""split__linf|requested_B=80""]","[""split__linf|requested_B=80""]",0.27286551339285714,0.003340384297415566,False,False,0.001,False,0.8,tradeoff_level_not_on_frontier
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho50,f1,deployable,160.0,0.0,False,0,l0,0.0,15,0.9057291666666667,"[""split__l3|requested_B=80""]","[""split__l3""]",[0.75],[true],[0.587],1,"[""split__l0|requested_B=160""]","[""split__l0|requested_B=160""]",0.8953125,0.01041666666666674,False,False,0.2672,False,0.8,tradeoff_level_not_on_frontier
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho50,f1,deployable,160.0,0.3333333333333333,False,0.333333,l0p333,0.25,15,1.0528787064594356,"[""split__l1|requested_B=160""]","[""split__l1""]",[0.5],[true],[0.9574],1,"[""split__l0p333|requested_B=160""]","[""split__l0p333|requested_B=160""]",1.0376405423280424,0.015238164131393228,False,False,0.008,False,0.8,tradeoff_level_not_on_frontier
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho50,f1,deployable,160.0,1.0,False,1,l1,0.5,15,1.3628027860449736,"[""split__l1|requested_B=160""]","[""split__l1""]",[0.5],[true],[0.9574],1,"[""split__l1|requested_B=160""]","[""split__l1|requested_B=160""]",1.3628027860449736,0.0,True,True,0.9574,True,0.8,objective_supported_and_stable_frontier_level
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho50,f1,deployable,160.0,3.0,False,3,l3,0.75,15,2.2925750248015873,"[""split__l1|requested_B=160""]","[""split__l1""]",[0.5],[true],[0.9574],1,"[""split__l3|requested_B=160""]","[""split__l3|requested_B=160""]",2.0730453249007934,0.21952969990079385,False,False,0.208,False,0.8,tradeoff_level_not_on_frontier
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho50,f1,deployable,160.0,,True,∞,linf,1.0,15,0.4648861193783069,"[""split__l1|requested_B=160""]","[""split__l1""]",[0.5],[true],[0.9574],1,"[""split__linf|requested_B=160""]","[""split__linf|requested_B=160""]",0.3895941840277778,0.07529193535052908,False,False,0.0,False,0.8,tradeoff_level_not_on_frontier
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho50,judge_correct,deployable,40.0,0.0,False,0,l0,0.0,5,1.0,"[""split__l0p333|requested_B=40"", ""split__l0|requested_B=40"", ""split__l1|requested_B=40""]","[""split__l0p333"", ""split__l0"", ""split__l1""]","[0.25, 0.0, 0.5]","[false, false, false]","[0.1, 0.0058, 0.0506]",3,"[""split__l0|requested_B=40""]","[""split__l0|requested_B=40""]",1.0,0.0,True,False,0.0058,False,0.8,tradeoff_level_not_on_frontier
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho50,judge_correct,deployable,40.0,0.3333333333333333,False,0.333333,l0p333,0.25,5,1.0303819444444444,"[""split__l0p333|requested_B=40""]","[""split__l0p333""]",[0.25],[false],[0.1],1,"[""split__l0p333|requested_B=40""]","[""split__l0p333|requested_B=40""]",1.0303819444444444,0.0,True,False,0.1,False,0.8,tradeoff_level_not_on_frontier
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho50,judge_correct,deployable,40.0,1.0,False,1,l1,0.5,5,1.0911458333333333,"[""split__l0p333|requested_B=40""]","[""split__l0p333""]",[0.25],[false],[0.1],1,"[""split__l1|requested_B=40""]","[""split__l1|requested_B=40""]",1.0891927083333333,0.001953125,False,False,0.0506,False,0.8,tradeoff_level_not_on_frontier
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho50,judge_correct,deployable,40.0,3.0,False,3,l3,0.75,5,1.3125,"[""split__l3|requested_B=40""]","[""split__l3""]",[0.75],[true],[0.5084],1,"[""split__l3|requested_B=40""]","[""split__l3|requested_B=40""]",1.3125,0.0,True,True,0.5084,False,0.8,objective_supported_but_frontier_uncertain
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho50,judge_correct,deployable,40.0,,True,∞,linf,1.0,5,0.16471354166666666,"[""split__linf|requested_B=40""]","[""split__linf""]",[1.0],[true],[0.6914],1,"[""split__linf|requested_B=40""]","[""split__linf|requested_B=40""]",0.16471354166666666,0.0,True,True,0.6914,False,0.8,objective_supported_but_frontier_uncertain
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho50,judge_correct,deployable,80.0,0.0,False,0,l0,0.0,10,1.0,"[""split__l0p333|requested_B=40"", ""split__l0|requested_B=40"", ""split__l1|requested_B=40"", ""split__l1|requested_B=80"", ""split__l3|requested_B=80""]","[""split__l0p333"", ""split__l0"", ""split__l1"", ""split__l1"", ""split__l3""]","[0.25, 0.0, 0.5, 0.5, 0.75]","[false, false, false, false, false]","[0.0, 0.0, 0.0, 0.0, 0.0]",5,"[""split__l0|requested_B=80""]","[""split__l0|requested_B=80""]",0.984375,0.015625,False,False,0.0,False,0.8,tradeoff_level_not_on_frontier
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho50,judge_correct,deployable,80.0,0.3333333333333333,False,0.333333,l0p333,0.25,10,1.0779079861111112,"[""split__l1|requested_B=80""]","[""split__l1""]",[0.5],[false],[0.0],1,"[""split__l0p333|requested_B=80""]","[""split__l0p333|requested_B=80""]",1.0659722222222223,0.01193576388888884,False,False,0.0,False,0.8,tradeoff_level_not_on_frontier
