stack_id,stack_label,dataset,future_distribution,metric,configuration_id,policy,policy_family,policy_label,preference_id,future_share,lambda,lambda_infinite,requested_budget,deployable,analysis_eligible,context_id,n_rotations,scope,u_now,u_future,cost,feasibility_cost,n_contexts,regime_id,config_id,equivalence_id,equivalent_config_ids,equivalence_size,dominated,nondominated,dominated_by,u_now_lo,u_now_hi,u_future_lo,u_future_hi,cost_lo,cost_hi
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho25,em,reusable|requested_B=80,reusable,legacy,Reusable,,,,False,80,True,True,rel:29,64,deployable,0.796875,0.3883463541666667,72.9375,79.0,16,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho25"",metric=""em"",scope=""deployable""","configuration_id=""reusable|requested_B=80""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho25"",metric=""em"",scope=""deployable""|eq=0032","['configuration_id=""reusable|requested_B=80""']",1,False,True,[],0.71875,0.875,0.32845052083333337,0.443359375,72.328125,73.515625
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho25,em,scalar__l0p333|requested_B=80,scalar__l0p333,scalar,"Free-form objective, λ=0.333333",l0p333,0.25,0.3333333333333333,False,80,True,True,rel:29,64,deployable,0.765625,0.3844401041666667,72.171875,80.0,16,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho25"",metric=""em"",scope=""deployable""","configuration_id=""scalar__l0p333|requested_B=80""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho25"",metric=""em"",scope=""deployable""|eq=0021","['configuration_id=""scalar__l0p333|requested_B=80""']",1,True,False,"['configuration_id=""scalar__l1|requested_B=80""']",0.6875,0.84375,0.31542968750000006,0.44987792968749996,71.296875,73.203125
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho25,em,scalar__l0|requested_B=80,scalar__l0,scalar,"Free-form objective, λ=0",l0,0.0,0.0,False,80,True,True,rel:29,64,deployable,0.78125,0.4137369791666667,72.578125,79.0,16,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho25"",metric=""em"",scope=""deployable""","configuration_id=""scalar__l0|requested_B=80""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho25"",metric=""em"",scope=""deployable""|eq=0027","['configuration_id=""scalar__l0|requested_B=80""']",1,False,True,[],0.703125,0.859375,0.35546875,0.47721354166666663,71.78125,73.391015625
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho25,em,scalar__l1|requested_B=80,scalar__l1,scalar,"Free-form objective, λ=1",l1,0.5,1.0,False,80,True,True,rel:29,64,deployable,0.765625,0.40006510416666663,71.90625,79.0,16,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho25"",metric=""em"",scope=""deployable""","configuration_id=""scalar__l1|requested_B=80""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho25"",metric=""em"",scope=""deployable""|eq=0022","['configuration_id=""scalar__l1|requested_B=80""']",1,False,True,[],0.6875,0.84375,0.32909342447916673,0.4697265625,71.265625,72.5625
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho25,em,scalar__l3|requested_B=80,scalar__l3,scalar,"Free-form objective, λ=3",l3,0.75,3.0,False,80,True,True,rel:29,64,deployable,0.765625,0.375,72.03125,80.0,16,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho25"",metric=""em"",scope=""deployable""","configuration_id=""scalar__l3|requested_B=80""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho25"",metric=""em"",scope=""deployable""|eq=0020","['configuration_id=""scalar__l3|requested_B=80""']",1,True,False,"['configuration_id=""scalar__l1|requested_B=80""']",0.6875,0.84375,0.3190104166666667,0.42936197916666663,71.5,72.578125
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho25,em,scalar__linf|requested_B=80,scalar__linf,scalar,"Free-form objective, λ=∞",linf,1.0,,True,80,True,True,rel:29,64,deployable,0.75,0.3024088541666667,72.65625,80.0,16,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho25"",metric=""em"",scope=""deployable""","configuration_id=""scalar__linf|requested_B=80""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho25"",metric=""em"",scope=""deployable""|eq=0012","['configuration_id=""scalar__linf|requested_B=80""']",1,True,False,"['configuration_id=""scalar__l0p333|requested_B=80""', 'configuration_id=""scalar__l0|requested_B=80""', 'configuration_id=""scalar__l1|requested_B=80""', 'configuration_id=""scalar__l3|requested_B=80""']",0.65625,0.828125,0.2555338541666667,0.35221354166666663,71.984375,73.328515625
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho25,em,split__l0p333|requested_B=160,split__l0p333,split,"Structured allocation, α=0.25",l0p333,0.25,0.3333333333333333,False,160,True,True,rel:29,64,deployable,0.78125,0.48958333333333337,143.34375,153.0,16,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho25"",metric=""em"",scope=""deployable""","configuration_id=""split__l0p333|requested_B=160""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho25"",metric=""em"",scope=""deployable""|eq=0029","['configuration_id=""split__l0p333|requested_B=160""']",1,False,True,[],0.6875,0.859375,0.41406250000000006,0.5625,142.34375,144.359375
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho25,em,split__l0p333|requested_B=40,split__l0p333,split,"Structured allocation, α=0.25",l0p333,0.25,0.3333333333333333,False,40,True,True,rel:29,64,deployable,0.78125,0.0693359375,36.96875,40.0,16,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho25"",metric=""em"",scope=""deployable""","configuration_id=""split__l0p333|requested_B=40""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho25"",metric=""em"",scope=""deployable""|eq=0025","['configuration_id=""split__l0p333|requested_B=40""']",1,False,True,[],0.703125,0.859375,0.041015625,0.09830729166666667,36.625,37.296875
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho25,em,split__l0p333|requested_B=80,split__l0p333,split,"Structured allocation, α=0.25",l0p333,0.25,0.3333333333333333,False,80,True,True,rel:29,64,deployable,0.765625,0.26822916666666663,71.5625,77.0,16,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho25"",metric=""em"",scope=""deployable""","configuration_id=""split__l0p333|requested_B=80""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho25"",metric=""em"",scope=""deployable""|eq=0017","['configuration_id=""split__l0p333|requested_B=80""']",1,False,True,[],0.6875,0.84375,0.2158203125,0.32097167968749996,71.03125,72.000390625
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho25,em,split__l0|requested_B=160,split__l0,split,"Structured allocation, α=0",l0,0.0,0.0,False,160,True,True,rel:29,64,deployable,0.78125,0.458984375,142.609375,156.0,16,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho25"",metric=""em"",scope=""deployable""","configuration_id=""split__l0|requested_B=160""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho25"",metric=""em"",scope=""deployable""|eq=0028","['configuration_id=""split__l0|requested_B=160""']",1,False,True,[],0.703125,0.859375,0.39420572916666674,0.5198567708333334,141.875,143.40625
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho25,em,split__l0|requested_B=40,split__l0,split,"Structured allocation, α=0",l0,0.0,0.0,False,40,True,True,rel:29,64,deployable,0.75,0.0771484375,35.734375,40.0,16,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho25"",metric=""em"",scope=""deployable""","configuration_id=""split__l0|requested_B=40""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho25"",metric=""em"",scope=""deployable""|eq=0011","['configuration_id=""split__l0|requested_B=40""']",1,False,True,[],0.65625,0.84375,0.03515625,0.123046875,35.234375,36.21875
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho25,em,split__l0|requested_B=80,split__l0,split,"Structured allocation, α=0",l0,0.0,0.0,False,80,True,True,rel:29,64,deployable,0.765625,0.3346354166666667,73.5625,80.0,16,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho25"",metric=""em"",scope=""deployable""","configuration_id=""split__l0|requested_B=80""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho25"",metric=""em"",scope=""deployable""|eq=0018","['configuration_id=""split__l0|requested_B=80""']",1,True,False,"['configuration_id=""reusable|requested_B=80""', 'configuration_id=""scalar__l0p333|requested_B=80""', 'configuration_id=""scalar__l0|requested_B=80""', 'configuration_id=""scalar__l1|requested_B=80""', 'configuration_id=""scalar__l3|requested_B=80""']",0.6875,0.84375,0.25911458333333337,0.40494791666666663,73.015625,74.125
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho25,em,split__l1|requested_B=160,split__l1,split,"Structured allocation, α=0.5",l1,0.5,1.0,False,160,True,True,rel:29,64,deployable,0.78125,0.5,145.765625,157.0,16,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho25"",metric=""em"",scope=""deployable""","configuration_id=""split__l1|requested_B=160""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho25"",metric=""em"",scope=""deployable""|eq=0030","['configuration_id=""split__l1|requested_B=160""']",1,False,True,[],0.703125,0.859375,0.41764322916666663,0.5764973958333334,144.4375,147.140625
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho25,em,split__l1|requested_B=40,split__l1,split,"Structured allocation, α=0.5",l1,0.5,1.0,False,40,True,True,rel:29,64,deployable,0.78125,0.048828125,36.3125,39.0,16,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho25"",metric=""em"",scope=""deployable""","configuration_id=""split__l1|requested_B=40""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho25"",metric=""em"",scope=""deployable""|eq=0024","['configuration_id=""split__l1|requested_B=40""']",1,False,True,[],0.703125,0.859375,0.025065104166666668,0.07356770833333333,35.90625,36.75
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho25,em,split__l1|requested_B=80,split__l1,split,"Structured allocation, α=0.5",l1,0.5,1.0,False,80,True,True,rel:29,64,deployable,0.765625,0.20084635416666669,71.96875,79.0,16,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho25"",metric=""em"",scope=""deployable""","configuration_id=""split__l1|requested_B=80""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho25"",metric=""em"",scope=""deployable""|eq=0015","['configuration_id=""split__l1|requested_B=80""']",1,True,False,"['configuration_id=""scalar__l1|requested_B=80""', 'configuration_id=""split__l0p333|requested_B=80""']",0.6875,0.84375,0.14518229166666666,0.2574951171874999,71.3125,72.625
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho25,em,split__l3|requested_B=160,split__l3,split,"Structured allocation, α=0.75",l3,0.75,3.0,False,160,True,True,rel:29,64,deployable,0.78125,0.36653645833333337,145.921875,159.0,16,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho25"",metric=""em"",scope=""deployable""","configuration_id=""split__l3|requested_B=160""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho25"",metric=""em"",scope=""deployable""|eq=0026","['configuration_id=""split__l3|requested_B=160""']",1,True,False,"['configuration_id=""reusable|requested_B=80""', 'configuration_id=""scalar__l0|requested_B=80""', 'configuration_id=""split__l0p333|requested_B=160""', 'configuration_id=""split__l0|requested_B=160""', 'configuration_id=""split__l1|requested_B=160""']",0.6875,0.859375,0.2958984375,0.4410807291666667,144.84375,147.0625
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho25,em,split__l3|requested_B=40,split__l3,split,"Structured allocation, α=0.75",l3,0.75,3.0,False,40,True,True,rel:29,64,deployable,0.640625,0.06315104166666666,37.515625,40.0,16,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho25"",metric=""em"",scope=""deployable""","configuration_id=""split__l3|requested_B=40""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho25"",metric=""em"",scope=""deployable""|eq=0008","['configuration_id=""split__l3|requested_B=40""']",1,True,False,"['configuration_id=""conditioned|requested_B=40""', 'configuration_id=""reusable|requested_B=40""', 'configuration_id=""split__l0p333|requested_B=40""', 'configuration_id=""split__l0|requested_B=40""']",0.5,0.765625,0.035807291666666664,0.0927734375,37.171875,37.875
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho25,em,split__l3|requested_B=80,split__l3,split,"Structured allocation, α=0.75",l3,0.75,3.0,False,80,True,True,rel:29,64,deployable,0.796875,0.15006510416666666,72.6875,78.0,16,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho25"",metric=""em"",scope=""deployable""","configuration_id=""split__l3|requested_B=80""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho25"",metric=""em"",scope=""deployable""|eq=0031","['configuration_id=""split__l3|requested_B=80""']",1,False,True,[],0.71875,0.875,0.09863281250000001,0.21158854166666663,71.984375,73.359375
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho25,em,split__linf|requested_B=160,split__linf,split,"Structured allocation, α=1",linf,1.0,,True,160,True,True,rel:29,64,deployable,0.015625,0.31380208333333337,144.96875,155.0,16,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho25"",metric=""em"",scope=""deployable""","configuration_id=""split__linf|requested_B=160""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho25"",metric=""em"",scope=""deployable""|eq=0001","['configuration_id=""split__linf|requested_B=160""']",1,True,False,"['configuration_id=""conditioned|requested_B=160""', 'configuration_id=""generic|requested_B=160""', 'configuration_id=""reusable|requested_B=160""', 'configuration_id=""reusable|requested_B=80""', 'configuration_id=""scalar__l0p333|requested_B=80""', 'configuration_id=""scalar__l0|requested_B=80""', 'configuration_id=""scalar__l1|requested_B=80""', 'configuration_id=""scalar__l3|requested_B=80""', 'configuration_id=""split__l0p333|requested_B=160""', 'configuration_id=""split__l0|requested_B=160""', 'configuration_id=""split__l0|requested_B=80""']",0.0,0.046875,0.26171875,0.3626383463541666,143.827734375,146.125
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho25,em,split__linf|requested_B=40,split__linf,split,"Structured allocation, α=1",linf,1.0,,True,40,True,True,rel:29,64,deployable,0.09375,0.0927734375,37.203125,40.0,16,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho25"",metric=""em"",scope=""deployable""","configuration_id=""split__linf|requested_B=40""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho25"",metric=""em"",scope=""deployable""|eq=0004","['configuration_id=""split__linf|requested_B=40""']",1,True,False,"['configuration_id=""conditioned|requested_B=40""', 'configuration_id=""generic|requested_B=40""', 'configuration_id=""reusable|requested_B=40""']",0.03125,0.15625,0.05826822916666667,0.13248697916666669,36.703125,37.687890624999994
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho25,em,split__linf|requested_B=80,split__linf,split,"Structured allocation, α=1",linf,1.0,,True,80,True,True,rel:29,64,deployable,0.03125,0.2177734375,75.203125,80.0,16,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho25"",metric=""em"",scope=""deployable""","configuration_id=""split__linf|requested_B=80""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho25"",metric=""em"",scope=""deployable""|eq=0002","['configuration_id=""split__linf|requested_B=80""']",1,True,False,"['configuration_id=""reusable|requested_B=80""', 'configuration_id=""scalar__l0p333|requested_B=80""', 'configuration_id=""scalar__l0|requested_B=80""', 'configuration_id=""scalar__l1|requested_B=80""', 'configuration_id=""scalar__l3|requested_B=80""', 'configuration_id=""scalar__linf|requested_B=80""', 'configuration_id=""split__l0p333|requested_B=80""', 'configuration_id=""split__l0|requested_B=80""']",0.0,0.078125,0.16471354166666669,0.27442220052083327,74.578125,75.765625
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho25,em,conditioned|requested_B=160,conditioned,legacy,Conditioned,,,,False,160,True,True,rel:29,64,all,0.765625,0.37141927083333337,143.890625,157.0,16,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho25"",metric=""em"",scope=""all""","configuration_id=""conditioned|requested_B=160""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho25"",metric=""em"",scope=""all""|eq=0023","['configuration_id=""conditioned|requested_B=160""']",1,True,False,"['configuration_id=""reusable|requested_B=160""', 'configuration_id=""reusable|requested_B=80""', 'configuration_id=""scalar__l0p333|requested_B=80""', 'configuration_id=""scalar__l0|requested_B=80""', 'configuration_id=""scalar__l1|requested_B=80""', 'configuration_id=""scalar__l3|requested_B=80""', 'configuration_id=""split__l0p333|requested_B=160""', 'configuration_id=""split__l0|requested_B=160""']",0.6875,0.84375,0.2952473958333333,0.45410970052083327,142.6875,145.21875
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho25,em,conditioned|requested_B=20,conditioned,legacy,Conditioned,,,,False,20,True,True,rel:29,64,all,0.75,0.005859375,18.28125,20.0,16,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho25"",metric=""em"",scope=""all""","configuration_id=""conditioned|requested_B=20""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho25"",metric=""em"",scope=""all""|eq=0013","['configuration_id=""conditioned|requested_B=20""']",1,False,True,[],0.640625,0.84375,0.0,0.017578125,18.0,18.546875
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho25,em,conditioned|requested_B=40,conditioned,legacy,Conditioned,,,,False,40,True,True,rel:29,64,all,0.765625,0.09505208333333333,36.46875,40.0,16,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho25"",metric=""em"",scope=""all""","configuration_id=""conditioned|requested_B=40""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho25"",metric=""em"",scope=""all""|eq=0017","['configuration_id=""conditioned|requested_B=40""']",1,False,True,[],0.6875,0.84375,0.06054687500000001,0.1298828125,36.109375,36.8125
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho25,em,conditioned|requested_B=80,conditioned,legacy,Conditioned,,,,False,80,True,True,rel:29,64,all,0.765625,0.20149739583333331,72.875,80.0,16,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho25"",metric=""em"",scope=""all""","configuration_id=""conditioned|requested_B=80""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""rho25"",metric=""em"",scope=""all""|eq=0020","['configuration_id=""conditioned|requested_B=80""']",1,True,False,"['configuration_id=""scalar__l0p333|requested_B=80""', 'configuration_id=""scalar__l0|requested_B=80""', 'configuration_id=""scalar__l1|requested_B=80""', 'configuration_id=""scalar__l3|requested_B=80""', 'configuration_id=""split__l0p333|requested_B=80""']",0.671875,0.859375,0.1494140625,0.25455729166666663,72.0625,73.65625
